,brain,group1,muscle,epithelial,digestive
130,1,1,0,0,1
131,0,0,1,1,1
132,1,0,1,0,0
133,0,0,0,1,0
134,0,1,1,1,1
135,0,1,1,1,1
136,1,1,1,1,1
137,0,0,1,0,1
138,1,1,0,0,1
139,0,1,0,0,1
140,0,1,0,0,0
141,0,1,0,1,1
142,0,1,1,0,0
143,0,0,1,0,0
144,1,1,0,0,1
145,0,1,0,0,1
146,0,1,1,0,1
147,0,1,0,0,1
148,0,0,1,1,1
149,0,0,1,1,0
150,1,0,1,1,1
151,0,1,0,1,1
152,0,1,0,0,0
153,0,0,0,0,0
154,1,1,1,0,1
155,1,1,0,1,1
156,0,0,1,0,1
157,0,1,1,1,1
158,0,0,1,1,1
159,1,0,1,1,1
160,1,1,1,0,1
161,0,0,1,0,1
162,1,1,1,1,0
163,1,0,1,1,1
164,1,0,1,1,1
165,1,1,1,1,1
166,1,1,0,0,1
167,0,1,1,0,1
168,0,0,1,1,1
169,1,0,1,1,1
170,1,0,1,0,0
171,1,0,1,1,0
172,0,1,1,1,0
173,1,0,0,0,1
174,0,1,0,0,0
175,0,1,0,0,0
176,0,1,1,0,1
177,1,1,1,0,0
178,1,1,0,0,1
179,1,0,1,0,1
180,0,0,0,1,1
181,0,1,1,1,1
182,0,0,1,1,1
183,1,1,0,0,1
184,0,0,0,1,0
185,1,0,0,1,1
186,1,0,1,1,0
187,0,0,1,1,0
188,0,0,0,0,0
189,1,1,1,0,1
190,0,0,0,0,1
191,1,1,0,1,1
192,1,1,0,0,0
193,1,1,1,0,1
194,0,0,1,0,1
195,0,0,1,1,0
196,1,1,1,1,1
197,0,1,0,0,1
198,1,0,1,0,1
199,0,0,1,0,1
200,0,0,1,1,1
201,0,1,0,1,1
202,1,0,0,1,1
203,0,1,0,0,1
204,0,1,1,1,1
205,0,1,1,0,1
206,0,0,1,0,0
207,0,0,1,0,0
208,0,1,1,0,1
209,0,0,0,0,0
210,0,1,0,0,1
211,0,0,1,1,1
212,1,1,1,1,1
213,0,1,1,1,0
214,0,1,0,0,0
215,1,1,0,0,0
216,1,1,0,1,0
217,0,1,0,1,1
218,0,1,1,1,0
219,0,1,1,0,1
220,0,1,1,1,1
221,0,0,0,1,1
222,0,0,1,0,1
223,0,0,1,1,0
224,1,1,0,1,1
225,1,1,1,0,1
226,1,0,0,0,1
227,0,1,1,0,1
228,1,0,0,0,1
229,1,1,1,0,1
230,1,0,0,0,1
231,1,0,1,0,1
232,1,1,1,0,1
233,1,1,1,0,1
234,1,1,1,1,1
235,0,1,0,1,1
236,0,0,0,1,1
237,1,1,0,1,1
238,0,1,0,0,1
239,1,0,1,0,0
240,0,1,1,1,1
241,0,0,0,1,0
242,1,1,0,0,1
243,0,0,1,0,1
244,1,1,0,0,0
245,0,1,0,1,1
246,0,0,1,0,1
247,0,1,1,0,1
248,0,1,0,1,0
249,1,0,1,1,1
250,1,1,0,0,1
251,0,1,0,0,1
252,0,1,1,1,1
253,0,1,0,1,0
254,1,0,0,1,1
255,1,1,1,1,1
256,0,1,1,0,0
257,1,1,0,0,0
258,0,0,0,0,0
259,0,0,0,1,1
260,0,1,1,1,1
261,1,1,0,1,1
262,0,0,1,1,0
263,0,0,0,0,1
264,1,1,1,1,0
265,0,1,1,1,1
266,1,1,0,1,1
267,0,1,1,1,1
268,0,1,0,0,1
269,0,0,1,0,1
270,0,0,1,0,1
271,0,0,0,0,1
272,1,1,1,1,1
273,0,1,0,1,0
274,1,1,1,0,1
275,0,1,0,0,0
276,0,1,1,1,1
277,1,0,1,1,1
278,0,1,0,0,1
279,1,0,0,0,1
280,1,0,0,1,0
281,1,1,0,1,1
282,1,0,0,0,1
283,0,0,0,1,1
284,0,1,1,0,0
285,0,1,0,1,1
286,0,0,0,1,0
287,1,1,0,1,1
288,1,0,1,0,1
289,0,1,1,0,1
290,1,1,1,0,0
291,1,1,0,1,1
292,0,1,1,1,1
293,0,0,1,0,0
294,0,0,0,1,1
295,0,1,1,0,1
296,0,1,0,0,1
297,0,1,0,1,1
298,0,0,1,0,1
299,0,0,1,1,1
300,1,1,1,0,1
301,0,1,0,1,0
302,0,1,0,1,1
303,0,0,1,1,0
304,1,1,0,1,0
305,1,0,1,1,1
306,0,1,0,0,1
307,1,0,0,0,1
308,1,1,1,0,1
309,1,1,1,1,1
310,1,1,1,1,1
311,1,0,1,0,1
312,0,1,1,1,0
313,0,0,0,1,1
314,0,0,1,0,1
315,0,1,0,0,1
316,0,0,0,0,1
317,0,1,1,0,0
318,0,0,0,1,1
319,0,0,0,0,1
320,0,0,1,0,1
321,0,1,1,0,1
322,0,1,0,1,1
323,1,0,0,1,1
324,1,1,0,0,1
325,0,1,0,0,1
326,0,1,1,1,1
327,1,0,0,1,1
328,0,1,1,0,0
329,0,1,0,0,1
330,0,0,1,1,1
331,1,0,1,0,1
332,0,1,0,0,1
333,0,0,1,0,1
334,0,1,1,0,1
335,0,1,0,0,1
336,0,0,1,1,1
337,0,0,1,0,0
338,1,0,1,0,1
339,0,0,1,0,1
340,1,1,0,1,0
341,0,0,0,0,1
342,0,0,0,0,1
343,1,1,0,0,1
344,1,1,1,1,0
345,1,1,1,0,1
346,1,1,1,1,0
347,0,0,0,1,1
348,1,0,1,0,1
349,0,0,1,0,0
350,0,1,0,1,1
351,1,1,0,1,1
352,0,0,0,0,0
353,0,1,0,0,1
354,0,0,1,0,0
355,1,0,1,1,1
356,1,0,1,0,0
357,1,1,0,1,1
358,0,0,1,0,1
359,0,0,1,1,1
360,1,1,0,1,1
361,1,0,1,1,1
362,0,1,1,0,1
363,1,1,1,0,1
364,1,1,0,1,1
365,1,1,0,1,1
366,0,0,1,0,0
367,0,1,1,0,1
368,0,0,1,0,1
369,1,1,0,1,1
370,1,1,0,0,1
371,1,0,1,0,1
372,1,1,0,1,1
373,0,0,0,0,1
374,0,0,0,0,1
375,0,1,0,0,0
376,1,0,1,1,1
377,0,1,0,0,0
378,1,1,1,1,0
379,0,0,0,0,1
380,0,1,0,1,0
381,1,1,0,0,0
382,0,1,0,0,1
383,0,0,1,0,0
384,0,1,1,1,1
385,0,0,0,0,0
386,0,0,0,1,1
387,1,1,0,0,1
388,0,0,1,0,1
389,0,0,0,1,0
390,0,0,1,1,1
391,0,0,1,0,1
392,0,1,1,1,0
393,0,0,0,1,1
394,0,1,1,1,1
395,0,0,0,0,1
396,1,1,1,1,0
397,1,1,1,0,1
398,1,1,0,0,1
399,0,1,1,1,1
400,0,0,1,0,1
401,0,1,0,0,0
402,0,0,1,1,1
403,0,0,1,1,1
404,0,1,0,1,1
405,1,1,0,0,1
406,0,1,0,1,1
407,0,0,0,1,0
408,0,0,0,0,1
409,0,1,0,1,0
410,0,1,0,1,1
411,0,1,1,1,0
412,0,1,1,0,1
413,1,0,0,0,1
414,1,1,0,0,1
415,0,1,0,0,1
416,0,0,1,0,1
417,0,1,0,1,1
418,0,1,1,1,0
419,0,0,1,0,1
420,1,0,1,1,1
421,0,0,0,0,1
422,1,0,0,1,1
423,1,1,1,1,0
424,0,0,1,1,0
425,0,0,1,1,1
426,0,0,1,1,1
427,1,0,1,1,1
428,0,1,0,0,1
429,0,1,1,1,1
430,1,1,1,0,1
431,1,1,0,0,1
432,0,1,1,0,1
433,0,1,1,0,0
434,0,0,1,1,1
435,1,0,1,1,1
436,0,0,1,1,0
437,0,0,1,0,1
438,0,0,1,0,1
439,1,1,0,0,1
440,0,1,1,1,1
441,1,1,0,0,1
442,1,0,0,1,1
443,0,0,1,0,1
444,0,1,1,0,1
445,1,0,1,0,1
446,0,0,1,1,1
447,0,1,1,0,1
448,1,1,0,1,1
449,0,0,0,0,0
450,0,0,0,0,1
451,0,0,1,0,1
452,0,0,0,1,1
453,1,0,0,1,0
454,0,1,1,1,1
455,1,0,0,1,1
456,0,1,0,0,1
457,0,0,0,0,1
458,0,1,1,1,1
459,0,1,1,0,1
460,0,1,1,1,0
461,1,0,1,1,1
462,0,1,1,0,1
463,1,1,0,1,0
464,1,0,1,1,1
465,0,0,0,1,1
466,0,0,0,0,1
467,0,0,1,0,1
468,0,1,1,0,1
469,0,0,1,1,1
470,0,0,0,1,1
471,1,0,1,1,1
472,1,0,0,0,1
473,0,0,1,1,1
474,0,0,0,1,0
475,1,0,0,0,1
476,1,1,1,0,0
477,1,0,1,1,1
478,1,0,0,0,0
479,0,0,1,0,1
480,0,1,0,0,1
481,1,0,0,1,1
482,0,1,0,1,1
483,0,1,1,1,1
484,1,0,0,1,1
485,0,1,1,1,1
486,0,0,0,0,0
487,0,0,0,0,1
488,0,0,1,0,0
489,1,1,0,1,0
490,0,0,1,1,0
491,1,0,1,0,0
492,0,0,0,0,1
493,0,0,0,1,1
494,1,1,1,0,0
495,0,1,0,0,0
496,1,1,1,1,1
497,0,1,1,1,1
498,0,0,0,1,1
499,1,1,0,0,1
500,1,0,0,1,0
501,0,0,0,0,1
502,0,0,0,0,1
503,1,0,1,1,1
504,1,0,1,1,1
505,0,1,1,1,1
506,0,1,0,1,1
507,0,0,1,1,1
508,1,1,0,0,0
509,0,1,1,1,1
510,0,0,0,0,0
511,1,1,1,0,0
512,0,1,0,0,1
513,0,1,1,0,0
514,0,1,0,0,1
515,0,0,0,1,1
516,0,1,1,1,1
517,0,0,1,0,1
518,0,0,0,0,1
519,0,1,1,0,0
520,1,0,0,1,1
521,1,0,1,0,1
522,0,0,1,1,1
523,0,1,1,0,0
524,0,0,1,1,1
525,0,0,0,0,0
526,0,1,0,0,1
527,0,0,0,1,1
528,0,0,1,0,0
529,0,0,1,0,0
530,0,0,0,1,1
531,0,0,0,1,1
532,0,0,0,0,1
533,0,0,0,1,1
534,0,1,0,1,1
535,0,0,1,1,0
536,0,1,1,1,1
537,0,1,1,1,1
538,0,0,1,1,1
539,1,1,1,1,1
540,1,1,0,0,1
541,1,0,0,0,0
542,0,1,1,1,1
543,1,0,1,0,1
544,0,1,0,1,1
545,1,1,0,0,1
546,0,0,1,0,1
547,1,1,1,0,1
548,1,0,0,0,0
549,0,0,0,1,1
550,0,1,0,1,1
551,0,0,0,0,1
552,0,0,1,1,1
553,0,1,1,0,1
554,0,1,1,1,1
555,0,0,0,0,0
556,0,0,0,0,0
557,1,0,0,0,1
558,0,1,0,1,1
559,1,0,0,0,0
560,0,0,0,0,1
561,1,1,0,0,1
562,1,0,1,1,1
563,1,0,1,1,1
564,1,1,1,0,1
565,0,0,1,1,0
566,1,0,0,0,0
567,0,1,0,0,1
568,0,1,1,1,1
569,1,0,0,0,0
570,1,0,0,0,0
571,1,1,0,1,1
572,1,0,1,1,1
573,0,1,0,1,0
574,0,0,0,1,0
575,0,1,0,1,0
576,0,0,1,1,1
577,0,1,1,0,1
578,0,1,1,0,1
579,1,1,0,1,0
580,1,1,0,0,1
581,0,1,1,1,0
582,0,0,0,0,1
583,1,1,1,1,1
584,1,0,1,1,0
585,1,1,0,0,1
586,0,0,1,1,1
587,0,0,1,1,1
588,0,1,1,0,1
589,0,0,1,0,0
590,0,1,1,1,1
591,0,1,1,1,1
592,0,0,1,1,1
593,1,0,0,0,0
594,1,0,0,1,1
595,0,0,1,0,1
596,1,0,1,0,0
597,0,1,1,0,1
598,0,0,0,1,1
599,0,1,1,1,1
600,0,0,1,0,1
601,0,1,1,0,1
602,0,1,0,1,0
603,0,1,1,1,1
604,1,1,1,1,0
605,0,1,1,1,1
606,0,0,0,1,0
607,1,1,0,1,1
608,0,1,1,1,1
609,0,1,1,1,0
610,1,1,0,0,1
611,1,1,1,1,1
612,1,1,0,0,1
613,0,1,0,1,0
614,0,0,0,0,1
615,1,1,1,1,1
616,0,0,1,0,1
617,1,1,0,0,1
618,0,1,1,0,1
619,0,1,1,1,1
620,0,1,1,0,0
621,1,0,0,0,0
622,0,0,1,0,0
623,1,1,1,0,1
624,0,1,1,1,1
625,1,0,1,1,1
626,0,1,1,0,1
627,0,0,0,1,1
628,0,0,0,1,1
629,0,1,0,1,1
630,0,1,1,1,1
631,0,0,1,1,1
632,1,1,1,0,1
633,0,0,1,1,1
634,0,0,0,1,1
635,1,0,0,1,0
636,1,0,1,0,1
637,0,0,0,1,0
638,0,0,0,1,0
639,0,0,0,0,1
640,1,1,1,1,0
641,0,1,1,1,1
642,1,1,1,1,1
643,0,0,0,1,1
644,0,1,0,1,1
645,0,1,0,0,0
646,0,1,1,0,1
647,1,1,1,0,0
648,0,1,0,0,1
649,0,1,1,1,0
650,0,1,0,0,1
651,0,0,0,0,1
652,0,1,0,1,1
653,0,0,0,0,1
654,0,1,0,0,1
655,0,0,0,0,1
656,1,1,0,0,1
657,0,0,0,1,1
658,1,0,1,1,0
659,0,0,1,1,1
660,1,0,0,0,1
661,0,0,1,1,1
662,0,1,0,1,1
663,0,0,1,0,0
664,1,1,1,0,0
665,0,1,0,0,1
666,0,1,0,1,0
667,0,0,0,1,1
668,0,0,0,0,1
669,0,0,1,1,1
670,0,0,1,1,0
671,1,1,0,1,1
672,0,0,0,1,1
673,1,1,0,0,1
674,0,1,1,0,1
675,0,1,1,1,1
676,1,0,0,0,1
677,0,1,1,1,1
678,0,0,0,1,1
679,0,0,0,0,1
680,0,1,1,0,0
681,0,1,1,0,1
682,0,1,0,0,1
683,0,0,0,0,1
684,1,1,1,0,1
685,0,0,0,0,0
686,0,1,1,1,1
687,0,1,0,1,1
688,0,0,1,0,0
689,1,1,0,1,1
690,0,1,0,0,1
691,0,1,0,1,1
692,1,0,1,0,0
693,0,0,0,1,1
694,0,1,1,0,1
695,1,1,0,0,1
696,0,1,1,0,1
697,1,0,1,1,1
698,0,1,1,1,0
699,0,1,1,0,0
700,0,0,1,1,0
701,0,0,0,1,1
702,1,0,1,0,1
703,0,0,1,1,1
704,1,0,1,1,1
705,0,1,1,0,0
706,0,1,0,1,1
707,0,0,0,0,0
708,0,0,1,1,1
709,1,0,0,0,1
710,0,0,0,1,0
711,0,0,1,1,0
712,0,0,1,1,1
713,0,0,1,1,0
714,0,1,0,1,1
715,1,1,0,0,1
716,1,0,1,0,1
717,0,1,1,1,1
718,1,0,0,0,0
719,0,0,1,0,1
720,0,1,0,0,1
721,1,0,0,1,0
722,1,0,1,0,1
723,1,0,0,0,1
724,1,0,1,1,1
725,0,0,1,0,1
726,0,1,0,1,1
727,0,0,0,0,1
728,1,0,0,1,1
729,0,1,0,0,1
730,0,1,0,1,0
731,1,0,0,1,1
732,0,1,0,1,0
733,0,1,1,1,1
734,0,0,1,1,0
735,0,0,0,1,1
736,1,1,1,0,1
737,0,1,0,0,0
738,0,1,0,1,1
739,0,1,0,0,0
740,0,0,1,0,1
741,1,1,1,0,1
742,0,0,1,1,1
743,0,0,0,1,0
744,0,1,1,0,1
745,0,0,0,1,0
746,0,1,0,0,1
747,0,0,0,0,1
748,1,0,1,1,1
749,0,1,1,0,1
750,0,0,1,0,1
751,1,0,1,0,1
752,1,1,0,1,1
753,1,0,1,0,1
754,1,1,1,1,0
755,0,0,1,0,1
756,1,1,1,1,1
757,1,1,0,0,1
758,0,1,0,1,1
759,0,1,1,0,0
760,1,0,1,1,1
761,1,1,1,1,0
762,1,0,1,1,1
763,0,1,0,1,0
764,0,0,1,0,0
765,0,1,1,0,1
766,0,0,1,0,0
767,0,0,0,0,1
768,0,0,0,0,1
769,0,1,1,1,1
770,1,1,0,0,1
771,0,0,0,0,1
772,1,1,0,0,1
773,0,1,0,1,1
774,0,1,1,0,1
775,1,0,0,0,1
776,1,0,0,1,0
777,0,0,0,0,0
778,0,1,0,0,1
779,1,1,1,0,1
780,0,1,1,0,1
781,0,0,0,1,0
782,0,0,1,1,1
783,0,1,1,1,0
784,0,1,1,1,1
785,0,0,0,1,0
786,0,1,1,1,1
787,0,1,0,0,0
788,0,1,0,1,1
789,0,0,1,0,1
790,0,1,1,1,1
791,0,1,0,0,0
792,0,1,0,1,0
793,0,1,1,0,1
794,0,0,1,1,0
795,0,0,0,1,1
796,1,0,0,0,1
797,0,0,1,0,1
798,0,1,0,1,1
799,0,1,0,1,0
800,0,1,0,1,1
801,0,1,1,1,0
802,0,0,0,0,1
803,1,0,0,0,1
804,0,0,0,1,0
805,0,1,0,0,1
806,0,0,0,1,0
807,1,0,0,1,1
808,1,0,0,1,0
809,1,0,1,0,1
810,0,1,1,1,1
811,1,0,1,0,0
812,0,0,0,0,1
813,1,1,1,1,1
814,0,1,1,0,0
815,1,0,1,0,0
816,1,0,1,0,0
817,0,0,0,0,1
818,1,0,1,1,1
819,1,0,1,0,1
820,1,1,0,1,1
821,0,1,0,1,1
822,0,0,1,0,0
823,0,0,0,0,0
824,1,1,0,0,1
825,0,1,1,1,0
826,0,0,1,0,0
827,1,1,0,1,1
828,0,1,1,0,1
829,1,1,0,1,0
830,0,0,1,1,0
831,1,1,1,0,1
832,0,1,0,1,1
833,0,0,0,1,0
834,0,0,1,0,1
835,1,1,1,0,1
836,1,1,1,1,0
837,1,0,0,1,0
838,1,0,1,1,1
839,0,1,0,0,0
840,1,0,0,1,1
841,0,0,1,1,1
842,0,0,1,0,0
843,0,1,1,1,1
844,0,0,1,0,0
845,0,0,0,1,1
846,0,1,1,0,1
847,1,1,0,0,1
848,0,1,1,0,1
849,0,1,0,1,1
850,0,0,1,1,1
851,0,1,1,1,1
852,1,1,0,1,1
853,0,0,0,0,0
854,0,0,1,1,1
855,1,1,0,0,1
856,0,0,0,1,1
857,1,1,1,1,1
858,0,1,1,0,0
859,0,1,0,0,1
860,0,0,1,1,0
861,1,0,1,1,1
862,1,1,0,1,1
863,1,1,1,1,1
864,0,1,1,0,1
865,1,1,0,0,1
866,0,0,1,0,0
867,0,1,0,1,1
868,0,0,1,0,1
869,0,1,0,1,1
870,0,1,0,1,1
871,0,1,0,1,1
872,0,1,0,0,1
873,1,1,0,0,1
874,0,1,1,1,0
875,0,0,1,0,1
876,0,1,1,0,1
877,1,1,0,0,1
878,0,1,1,1,1
879,1,0,1,0,1
880,0,1,1,0,1
881,0,1,0,0,0
882,1,0,1,0,0
883,0,0,0,1,1
884,0,0,0,1,1
885,0,1,1,1,1
886,0,0,1,0,1
887,0,1,0,1,1
888,1,0,0,0,1
889,0,0,1,0,1
890,1,1,1,0,1
891,0,1,0,0,0
892,0,1,0,0,1
893,0,0,0,0,0
894,0,0,1,0,0
895,0,1,1,0,1
896,1,1,0,0,0
897,0,1,0,1,1
898,0,0,0,1,0
899,1,0,0,1,0
900,0,0,0,0,1
901,1,1,1,0,1
902,0,0,1,1,1
903,0,0,0,0,1
904,0,1,1,1,1
905,1,1,0,0,1
906,0,0,1,1,1
907,0,1,1,1,1
908,1,0,0,0,1
909,0,1,1,1,1
910,1,1,0,1,1
911,1,0,0,1,1
912,1,0,1,0,0
913,0,0,1,1,0
914,0,0,1,0,1
915,0,1,1,0,0
916,0,1,1,0,1
917,0,0,0,1,0
918,0,0,0,1,1
919,0,1,0,1,1
920,1,1,1,1,1
921,0,1,0,0,0
922,0,1,1,0,0
923,0,1,0,0,1
924,1,0,1,0,1
925,0,0,0,1,0
926,0,0,1,1,1
927,0,1,1,0,1
928,0,1,0,1,0
929,1,0,0,1,1
930,1,0,0,0,1
931,1,1,1,0,0
932,0,0,0,0,1
933,0,1,0,0,0
934,0,0,1,1,1
935,1,0,1,1,0
936,1,0,1,1,0
937,0,0,0,1,0
938,0,1,1,1,1
939,0,1,1,0,0
940,0,1,0,0,1
941,0,0,1,0,1
942,0,0,1,0,0
943,1,0,1,1,1
944,0,0,0,0,1
945,0,0,1,0,0
946,1,0,0,0,0
947,0,0,0,1,1
948,0,1,0,1,1
949,0,0,0,0,1
950,0,1,1,1,0
951,0,1,0,1,0
952,0,0,1,0,1
953,0,1,0,0,0
954,0,1,0,1,1
955,0,1,0,1,1
956,0,1,0,1,1
957,0,0,0,0,1
958,1,1,0,0,0
959,0,1,1,0,0
960,1,1,1,0,1
961,0,0,0,0,1
962,1,1,0,0,1
963,0,0,1,1,1
964,1,1,1,1,0
965,1,0,1,0,1
966,0,0,1,0,0
967,1,0,0,1,0
968,0,1,1,0,0
969,0,1,0,0,1
970,1,1,1,0,0
971,0,0,1,0,1
972,1,1,1,0,1
973,0,1,0,1,1
974,1,0,0,1,0
975,1,1,0,0,0
976,0,1,1,1,0
977,0,1,1,1,1
978,1,1,0,1,0
979,0,1,0,1,1
980,1,0,1,1,0
981,0,0,0,0,1
982,0,1,1,0,1
983,0,1,1,0,0
984,1,0,0,0,1
985,0,0,0,0,1
986,0,0,0,1,1
987,0,0,0,0,1
988,1,1,0,0,1
989,1,1,1,0,1
990,0,1,0,1,1
991,1,0,0,0,1
992,1,1,1,1,1
993,0,0,0,0,0
994,1,1,1,1,1
995,1,0,1,1,0
996,1,0,0,1,0
997,0,1,0,0,0
998,1,1,1,1,1
999,0,0,1,1,1
1000,1,0,0,0,1
1001,1,0,0,0,1
1002,0,0,1,0,1
1003,1,0,1,0,1
1004,0,0,0,0,1
1005,0,0,1,0,1
1006,0,0,1,1,1
1007,0,0,1,1,1
1008,0,1,1,1,1
1009,0,1,0,0,0
1010,1,1,1,0,0
1011,0,1,0,1,1
1012,0,0,0,0,1
1013,0,1,1,0,0
1014,0,1,0,1,0
1015,1,1,1,1,0
1016,0,1,1,1,1
1017,0,0,1,0,0
1018,1,1,0,0,0
1019,0,0,0,0,0
1020,1,1,1,0,0
1021,1,1,1,1,1
1022,0,1,1,0,1
1023,0,0,0,0,1
1024,0,0,1,0,1
1025,0,1,0,0,1
1026,0,1,1,0,1
1027,1,0,0,0,0
1028,1,1,1,0,0
1029,1,0,0,1,1
1030,1,0,1,1,1
1031,0,1,1,1,1
1032,0,1,0,0,0
1033,0,1,1,0,0
1034,1,0,0,1,1
1035,0,1,1,0,1
1036,1,0,1,1,1
1037,1,0,1,1,1
1038,1,1,1,1,1
1039,0,0,1,1,1
1040,1,1,1,1,1
1041,1,1,0,0,1
1042,1,1,0,1,1
1043,0,1,1,0,1
1044,1,1,1,0,1
1045,1,1,1,1,1
1046,0,1,0,0,1
1047,1,0,0,0,0
1048,0,0,0,0,1
1049,1,1,0,0,1
1050,0,0,1,0,1
1051,0,1,0,1,0
1052,1,0,1,0,1
1053,0,1,1,0,1
1054,0,0,0,0,1
1055,1,1,1,0,1
1056,0,1,0,1,0
1057,0,1,0,0,1
1058,0,1,0,0,1
1059,0,1,1,1,1
1060,0,0,1,0,1
1061,0,0,1,1,1
1062,1,1,0,1,1
1063,0,1,1,1,0
1064,0,0,1,1,1
1065,0,1,0,0,1
1066,0,0,0,0,1
1067,1,0,0,0,0
1068,0,0,1,1,1
1069,1,1,0,1,1
1070,0,0,1,1,0
1071,0,1,0,1,1
1072,1,0,1,1,0
1073,0,0,1,1,0
1074,1,0,1,1,1
1075,0,0,1,1,1
1076,1,1,0,1,1
1077,0,1,1,1,1
1078,0,1,0,1,1
1079,1,0,1,0,1
1080,0,1,1,1,1
1081,0,1,1,0,0
1082,1,0,0,0,1
1083,1,0,1,1,1
1084,0,1,1,1,1
1085,1,0,0,1,1
1086,1,0,1,1,0
1087,1,1,1,0,0
1088,1,0,1,0,1
1089,0,1,1,0,1
1090,0,0,1,0,1
1091,0,0,1,0,1
1092,1,1,0,0,0
1093,0,1,0,0,1
1094,0,1,1,1,0
1095,0,0,0,0,1
1096,0,0,1,1,0
1097,1,1,0,0,0
1098,1,1,0,0,0
1099,0,1,0,1,1
1100,0,0,1,1,1
1101,1,1,1,0,1
1102,0,1,0,1,1
1103,1,0,0,1,1
1104,1,0,1,1,1
1105,0,0,0,0,1
1106,0,0,0,1,0
1107,1,1,1,0,1
1108,0,0,1,1,1
1109,1,0,0,1,0
1110,0,1,0,1,1
1111,0,0,0,1,1
1112,0,0,1,0,1
1113,0,0,0,0,1
1114,0,0,0,1,0
1115,0,1,0,1,1
1116,0,1,0,0,1
1117,0,0,0,0,1
1118,0,1,1,0,1
1119,1,1,1,1,1
1120,0,0,0,0,1
1121,1,0,1,1,1
1122,0,1,0,0,1
1123,0,1,1,1,1
1124,1,0,0,1,0
1125,0,1,1,1,1
1126,1,0,1,0,1
1127,1,0,0,0,1
1128,0,0,1,1,1
1129,0,0,1,1,1
1130,1,0,0,1,0
1131,1,0,1,0,1
1132,0,1,0,1,1
1133,0,0,0,0,1
1134,0,0,0,1,0
1135,0,1,1,1,1
1136,0,1,0,1,0
1137,1,1,1,0,0
1138,0,0,1,1,1
1139,0,1,1,0,1
1140,1,0,0,1,1
1141,0,1,1,1,1
1142,0,1,1,0,1
1143,0,0,0,1,0
1144,0,1,1,0,1
1145,0,0,1,1,0
1146,0,0,1,0,1
1147,1,0,0,0,1
1148,0,1,1,0,1
1149,0,1,1,1,0
