,brain,group1,muscle,epithelial,digestive
313,0,0,1,0,0
314,0,0,0,0,0
315,0,0,1,1,1
316,0,1,0,1,0
317,1,0,0,1,0
318,0,0,1,1,0
319,0,0,0,1,1
320,1,0,1,0,0
321,1,1,0,1,0
322,0,0,0,1,0
323,1,0,0,1,1
324,0,1,0,1,1
325,0,0,1,0,1
326,1,1,1,1,0
327,0,0,1,1,1
328,0,1,0,1,0
329,0,1,1,0,1
330,0,0,1,0,1
331,0,0,1,1,0
332,1,0,0,0,0
333,0,1,0,1,0
334,0,0,0,0,1
335,0,0,1,1,0
336,0,0,1,1,0
337,1,0,1,1,1
338,1,1,1,0,1
339,1,0,0,0,1
340,0,0,0,1,1
341,1,1,0,0,0
342,1,0,0,0,0
343,1,1,1,0,0
344,1,1,0,0,0
345,1,0,0,0,1
346,0,0,1,0,0
347,0,1,1,0,0
348,0,0,0,0,1
349,0,0,1,1,0
350,1,1,1,1,1
351,0,0,0,1,1
352,0,0,0,1,0
353,1,1,0,0,0
354,1,0,1,0,1
355,1,1,1,1,0
356,0,0,1,1,0
357,0,0,0,1,0
358,0,1,1,0,1
359,0,1,1,1,0
360,0,0,1,0,1
361,1,0,1,1,1
362,1,0,0,0,0
363,0,1,1,1,1
364,0,1,1,0,0
365,0,0,0,0,1
366,1,0,1,0,1
367,1,1,1,1,1
368,1,0,0,1,0
369,1,1,1,1,0
370,1,1,1,1,1
371,0,1,1,1,0
372,0,0,0,1,1
373,1,0,1,0,1
374,1,1,0,0,1
375,1,1,0,1,1
376,1,0,1,0,0
377,0,1,0,0,0
378,1,1,1,0,0
379,0,0,0,1,0
380,0,0,1,1,1
381,1,0,0,0,0
382,0,1,0,0,0
383,0,0,0,0,1
384,0,0,0,1,0
385,0,1,1,0,0
386,0,0,1,1,0
387,0,0,0,0,0
388,0,1,1,1,0
389,0,0,1,0,0
390,1,0,1,1,1
391,1,0,0,0,1
392,0,1,0,0,1
393,1,0,0,0,1
394,0,1,1,1,1
395,1,0,0,1,1
396,1,1,0,1,1
397,1,0,1,1,1
398,0,0,0,1,0
399,0,1,1,0,0
400,0,0,0,0,1
401,0,1,1,0,1
402,1,0,1,0,1
403,1,0,1,1,1
404,1,0,1,0,1
405,1,1,0,0,1
406,1,1,0,1,1
407,1,0,0,0,0
408,1,0,0,0,0
409,1,1,0,0,1
410,0,0,0,0,1
411,0,1,0,1,0
412,0,0,0,0,0
413,1,0,0,0,1
414,0,0,1,1,0
415,1,1,0,0,0
416,1,1,0,0,0
417,0,1,0,0,0
418,0,0,1,0,0
419,1,0,0,1,1
420,0,1,0,0,0
421,1,1,0,0,0
422,1,0,1,0,1
423,0,0,0,0,1
424,1,1,0,1,0
425,1,1,0,1,1
426,1,1,0,0,1
427,1,0,1,1,1
428,1,1,1,0,0
429,1,1,0,0,0
430,1,1,1,0,1
431,0,0,0,0,0
432,0,0,1,1,0
433,0,0,1,0,0
434,1,1,0,1,1
435,0,1,1,0,1
436,0,0,0,0,1
437,0,0,0,0,0
438,1,1,1,0,0
439,0,1,0,1,1
440,0,0,0,0,1
441,1,1,0,0,0
442,1,0,0,0,1
443,0,1,0,0,1
444,0,0,0,0,0
445,1,0,0,0,0
446,1,0,0,1,1
447,0,0,0,0,0
448,1,0,1,0,1
449,1,0,1,0,1
450,1,1,1,0,1
451,1,1,1,1,0
452,0,1,0,0,1
453,0,0,0,0,1
454,0,0,0,1,1
455,1,0,1,0,1
456,0,0,1,1,0
457,1,0,0,0,1
458,0,1,1,1,1
459,1,1,1,0,0
460,1,0,1,1,1
461,1,1,0,0,1
462,1,1,1,0,1
463,1,0,0,1,1
464,1,0,1,0,0
465,1,0,1,0,1
466,0,1,1,0,1
467,1,0,1,1,1
468,0,0,1,0,0
469,0,0,0,1,0
470,0,1,0,1,1
471,0,0,1,1,1
472,0,0,0,0,1
473,1,0,1,0,1
474,0,0,0,1,1
475,0,0,0,1,0
476,0,0,0,0,0
477,0,1,0,0,0
478,0,1,1,0,1
479,1,1,0,0,1
480,0,1,0,0,1
481,0,0,0,1,1
482,0,0,1,1,0
483,1,0,0,0,1
484,0,0,0,0,0
485,0,0,0,0,0
486,0,1,1,1,1
487,1,1,0,1,1
488,1,1,1,0,0
489,1,1,0,1,0
490,0,0,1,1,0
491,1,0,0,0,0
492,1,1,1,1,0
493,0,0,1,0,1
494,1,0,0,1,1
495,0,1,1,0,0
496,1,0,0,0,0
497,0,0,1,1,0
498,0,0,0,1,0
499,1,0,1,1,0
500,1,1,0,0,0
501,0,1,0,1,0
502,0,0,1,0,1
503,0,1,1,0,0
504,1,0,0,1,1
505,0,1,0,1,0
506,1,1,0,1,0
507,0,0,0,0,1
508,0,1,1,1,1
509,1,0,1,1,1
510,1,0,0,1,1
511,1,1,0,1,0
512,0,0,0,0,0
513,0,1,0,1,1
514,1,0,0,1,1
515,0,0,1,1,0
516,0,0,0,1,1
517,1,1,0,1,0
518,1,0,1,1,0
519,1,0,0,1,0
520,1,1,1,0,1
521,1,0,1,1,1
522,1,1,1,0,0
523,1,1,0,0,0
524,0,0,1,1,0
525,1,0,1,0,1
526,1,0,0,1,1
527,0,1,1,0,0
528,1,0,1,1,0
529,0,1,1,0,0
530,0,0,0,0,0
531,1,1,0,0,0
532,0,0,1,0,1
533,0,1,0,1,0
534,0,1,0,1,1
535,0,0,1,1,1
536,0,1,1,0,1
537,1,0,1,1,1
538,0,0,1,0,1
539,1,1,0,1,1
540,1,1,1,0,0
541,1,0,0,0,1
542,1,1,0,1,1
543,0,0,0,1,0
544,0,1,1,1,1
545,1,0,1,0,0
546,0,0,0,0,0
547,1,1,0,1,0
548,0,0,1,0,1
549,0,0,0,1,0
550,0,0,1,0,0
551,0,1,0,0,0
552,0,0,0,1,1
553,0,1,0,0,0
554,1,0,0,1,0
555,1,0,1,0,0
556,1,0,0,1,0
557,1,1,0,0,0
558,1,1,0,0,0
559,0,1,0,0,0
560,1,0,1,1,0
561,1,1,1,0,0
562,0,0,1,0,0
563,1,1,1,0,1
564,1,0,0,0,1
565,0,1,0,0,1
566,0,0,0,1,0
567,1,0,1,0,1
568,1,1,1,0,0
569,1,0,0,1,1
570,1,1,1,1,1
571,1,1,1,1,1
572,0,1,0,0,0
573,1,1,0,0,0
574,1,0,1,1,1
575,1,1,1,1,1
576,1,1,1,1,1
577,0,0,1,0,0
578,0,1,0,0,0
579,0,1,0,1,0
580,0,1,0,1,0
581,1,1,1,1,1
582,0,1,0,1,0
583,0,1,0,0,0
584,1,0,0,0,0
585,0,0,1,0,1
586,0,1,0,0,0
587,1,1,0,1,1
588,1,0,1,1,0
589,0,1,1,0,0
590,0,0,0,0,1
591,0,0,0,1,1
592,1,0,0,0,0
593,1,1,0,0,1
594,1,0,0,1,1
595,0,1,1,1,1
596,0,1,1,1,0
597,0,1,0,0,0
598,1,1,0,1,0
599,1,0,1,0,1
600,0,1,1,0,0
601,1,1,1,0,0
602,1,0,1,1,0
603,0,0,0,1,0
604,1,0,1,1,1
605,0,1,1,1,0
606,0,0,0,1,0
607,1,0,1,0,1
608,0,0,1,0,1
609,0,1,0,0,0
610,0,1,0,0,0
611,1,1,0,1,1
612,1,1,1,0,0
613,0,0,0,0,1
614,0,0,0,0,0
615,0,1,1,1,0
616,0,1,0,0,1
617,0,0,1,1,0
618,0,1,0,0,1
619,0,1,1,1,0
620,0,1,1,1,1
621,0,0,0,0,1
622,0,0,0,0,1
623,1,1,0,0,1
624,1,1,1,1,0
625,0,0,0,1,0
626,0,0,1,1,1
627,0,1,1,0,1
628,1,1,0,0,1
629,1,1,0,0,1
630,1,0,1,1,1
631,1,0,0,0,0
632,0,0,1,0,0
633,0,0,0,0,0
634,0,1,0,1,0
635,1,0,1,1,1
636,1,0,1,0,1
637,0,1,0,0,0
638,1,0,1,0,0
639,0,0,0,0,1
640,0,1,0,0,0
641,0,1,1,0,0
642,0,1,1,1,1
643,1,0,0,1,0
644,1,0,0,1,1
645,0,1,0,0,0
646,1,0,0,0,0
647,1,0,0,0,0
648,0,1,0,0,0
649,0,0,0,0,1
650,0,1,0,0,1
651,0,0,0,0,0
652,0,1,0,0,0
653,1,0,1,1,1
654,0,1,1,0,1
655,1,0,0,1,0
656,0,1,0,0,0
657,1,1,0,0,1
658,0,0,0,0,0
659,0,1,0,1,1
660,0,1,0,0,0
661,0,0,0,1,0
662,1,0,0,0,1
663,0,1,1,1,1
664,1,1,1,1,0
665,0,0,0,0,1
666,1,0,0,0,1
667,0,1,1,1,0
668,0,0,0,1,1
669,0,0,1,1,1
670,1,1,1,1,1
671,1,0,1,0,0
672,1,1,0,0,0
673,0,0,0,1,0
674,1,1,1,1,1
675,0,1,1,1,1
676,0,1,0,1,1
677,1,0,1,1,1
678,1,1,0,1,1
679,1,0,1,1,0
680,0,0,1,0,0
681,0,0,0,0,0
682,0,0,0,0,1
683,1,1,1,0,1
684,1,0,1,0,1
685,1,0,1,0,0
686,1,1,1,0,0
687,1,0,0,0,0
688,0,0,0,0,0
689,0,1,1,0,1
690,0,1,1,1,1
691,1,0,0,1,0
692,1,0,0,1,0
693,1,1,1,1,0
694,1,0,1,1,1
695,0,1,1,0,1
696,1,1,1,1,1
697,1,1,0,0,0
698,1,1,0,0,0
699,0,0,0,1,0
700,1,0,1,1,1
701,0,0,0,0,0
702,0,1,1,0,0
703,1,0,1,1,1
704,1,1,0,1,1
705,1,1,1,0,1
706,1,0,0,0,0
707,1,0,0,0,0
708,0,1,0,1,1
709,0,1,0,0,1
710,1,0,0,1,1
711,0,1,0,1,0
712,0,1,1,0,0
713,0,1,0,1,1
714,0,1,1,1,1
715,0,1,0,1,1
716,0,1,1,1,1
717,1,0,0,0,1
718,1,1,1,1,0
719,1,0,0,1,0
720,0,1,0,0,0
721,1,0,0,0,0
722,1,0,1,1,1
723,1,0,1,0,1
724,0,0,0,0,0
725,0,0,0,1,1
726,0,1,0,1,1
727,0,1,0,0,1
728,1,0,0,0,1
729,1,0,1,0,0
730,0,0,0,1,1
731,1,1,1,1,1
732,1,0,0,0,1
733,1,0,1,1,0
734,1,0,0,0,0
735,0,0,1,0,0
736,0,0,1,0,0
737,1,1,0,1,0
738,0,1,0,1,1
739,0,0,1,0,0
740,0,0,1,1,1
741,1,0,1,1,0
742,0,1,1,0,0
743,1,1,0,1,1
744,0,0,1,0,0
745,0,1,1,0,1
746,0,0,1,0,1
747,0,1,0,0,0
748,0,1,0,0,1
749,0,1,1,0,1
750,0,0,1,1,1
751,0,1,0,0,1
752,1,0,0,1,0
753,1,0,1,0,0
754,0,0,1,0,0
755,0,0,0,0,1
756,0,1,0,0,0
757,1,0,1,0,0
758,1,1,1,1,0
759,1,0,0,0,1
760,0,0,1,1,1
761,0,0,0,0,1
762,0,0,1,1,0
763,1,1,0,1,0
764,1,1,0,0,1
765,1,1,1,1,1
766,0,1,1,0,0
767,0,0,1,1,0
768,1,1,0,1,1
769,0,0,1,0,0
770,1,0,0,0,1
771,1,0,1,1,0
772,1,1,1,1,0
773,1,0,1,1,1
774,1,1,1,1,0
775,1,0,1,1,0
776,0,0,1,0,0
777,0,0,1,1,0
778,0,0,0,1,0
779,0,1,0,0,0
780,0,0,0,1,1
781,1,0,0,0,1
782,1,0,0,1,1
783,1,1,0,1,0
784,0,1,1,0,1
785,1,1,1,0,0
786,0,0,0,0,0
787,1,1,1,0,0
788,0,0,0,1,1
789,0,1,1,0,0
790,0,0,0,1,0
791,1,1,0,0,1
792,0,0,0,0,0
793,0,1,1,1,1
794,1,1,0,0,0
795,0,0,1,1,0
796,1,0,1,1,1
797,0,0,0,0,0
798,1,0,1,1,0
799,0,1,1,0,1
800,0,1,0,0,0
801,0,0,1,1,1
802,1,1,1,0,0
803,1,0,0,0,1
804,0,1,0,0,0
805,1,1,1,0,0
806,0,1,0,0,1
807,1,0,0,1,0
808,0,0,1,0,1
809,0,0,0,1,0
810,0,0,0,1,0
811,0,1,0,0,0
812,1,1,1,0,1
813,0,1,1,1,1
814,1,1,0,1,0
815,0,1,1,1,0
816,0,1,0,0,0
817,1,1,1,1,1
818,1,0,0,0,0
819,0,0,1,0,1
820,0,1,1,1,1
821,0,1,0,1,1
822,0,0,1,1,0
823,1,0,1,0,1
824,1,1,0,1,0
825,0,0,1,0,0
826,0,0,0,0,1
827,0,0,1,1,1
828,0,1,1,0,1
829,1,1,0,0,1
830,0,1,1,1,0
831,0,0,1,0,1
832,1,1,0,0,1
833,0,1,0,0,1
834,0,0,0,1,0
835,0,1,1,0,1
836,1,1,1,1,0
837,0,1,0,0,0
838,0,1,1,0,0
839,1,0,1,1,1
840,0,0,0,1,1
841,0,0,0,0,1
842,0,0,0,1,0
843,0,0,0,1,1
844,0,0,1,1,0
845,0,1,1,1,0
846,0,0,0,1,0
847,0,0,0,0,1
848,1,0,0,1,0
849,1,1,1,0,0
850,0,1,1,1,0
851,0,0,0,0,0
852,1,0,0,1,1
853,1,1,1,0,0
854,1,0,1,1,0
855,1,1,0,1,1
856,1,0,1,1,1
857,1,0,0,0,0
858,1,1,1,0,0
859,1,0,0,0,0
860,0,1,1,1,0
861,1,1,0,1,1
862,0,1,0,1,1
863,1,1,0,1,0
864,1,0,0,1,0
865,1,1,1,1,1
866,1,0,1,0,0
867,0,1,0,1,1
868,1,0,1,0,1
869,0,1,1,0,0
870,0,0,0,1,1
871,0,0,0,1,0
872,0,0,0,0,1
873,1,1,1,0,1
874,1,0,0,1,0
875,0,0,1,1,0
876,0,0,1,0,0
877,1,1,1,0,1
878,0,1,1,0,0
879,0,1,0,0,0
880,1,1,0,0,0
881,1,0,0,0,0
882,0,0,1,0,0
883,0,1,1,0,1
884,0,0,1,1,1
885,1,1,0,0,0
886,0,0,1,1,0
887,1,0,0,1,0
888,1,0,1,1,0
889,0,0,0,0,0
890,1,0,0,1,0
891,0,0,1,1,0
892,1,1,1,1,0
893,1,0,0,0,0
894,1,0,0,0,0
895,1,0,0,0,0
896,1,1,0,0,0
897,1,0,0,0,1
898,0,1,1,1,0
899,0,0,1,1,0
900,1,0,0,0,0
901,1,0,1,0,0
902,1,1,0,0,1
903,1,1,0,0,1
904,0,0,0,1,1
905,0,0,0,0,0
906,1,1,0,0,0
907,1,0,0,0,0
908,0,1,1,1,1
909,1,1,1,1,1
910,0,1,0,0,0
911,1,0,1,1,1
912,0,1,1,0,0
913,1,0,0,0,0
914,0,0,1,0,0
915,0,1,0,1,0
916,0,0,0,0,0
917,1,0,1,0,1
918,1,1,0,1,0
919,0,1,1,1,1
920,0,0,0,0,0
921,0,0,1,0,1
922,1,1,0,0,1
923,0,1,1,0,1
924,1,0,0,0,0
925,0,1,0,0,0
926,1,1,0,1,0
927,1,1,0,0,0
928,0,0,0,0,0
929,1,0,1,1,1
930,1,1,1,1,0
931,1,1,1,0,0
932,1,0,0,1,0
933,0,0,1,1,0
934,1,1,0,0,0
935,0,0,0,1,1
936,1,0,0,1,1
937,1,0,1,0,0
938,1,0,1,0,0
939,0,0,1,1,0
940,1,0,0,0,1
941,0,0,1,1,1
942,1,1,0,0,0
943,1,1,0,0,1
944,0,0,1,0,0
945,0,1,0,0,1
946,0,0,0,1,0
947,0,0,1,1,1
948,0,1,0,1,1
949,1,1,0,0,0
950,1,1,0,1,0
951,1,1,0,0,0
952,1,1,0,0,1
953,0,0,0,1,1
954,0,1,1,0,0
955,0,0,0,0,1
956,0,1,1,0,1
957,1,1,0,0,0
958,1,0,0,1,0
959,1,1,1,1,0
960,1,1,1,0,0
961,0,1,1,0,1
962,0,0,1,0,0
963,0,0,0,0,0
964,0,0,0,1,0
965,1,1,1,0,0
966,1,1,1,0,1
967,0,0,0,0,0
968,0,0,0,1,1
969,1,0,1,1,1
970,0,0,1,0,0
971,0,1,0,0,1
972,0,0,1,0,1
973,0,1,0,0,0
974,0,1,1,0,0
975,0,1,0,0,0
976,1,0,1,0,0
977,1,0,1,1,1
978,1,1,0,1,0
979,0,0,0,1,1
980,1,1,0,0,1
981,0,0,0,1,1
982,1,0,0,1,0
983,0,0,1,1,0
984,1,0,1,0,1
985,0,0,1,0,1
986,1,0,1,1,0
987,1,1,1,1,0
988,0,0,1,0,0
989,0,0,1,1,0
990,1,0,0,0,0
991,0,0,1,0,0
992,0,1,1,0,0
993,0,1,0,1,0
994,0,1,0,0,1
995,0,0,1,1,0
996,1,0,0,0,0
997,1,0,1,0,0
998,1,0,0,0,1
999,1,0,1,0,1
1000,1,1,0,0,0
1001,1,1,0,0,0
1002,1,0,0,1,1
1003,1,1,0,0,1
1004,1,0,0,1,1
1005,0,0,0,1,0
1006,0,1,0,0,1
1007,1,1,1,0,1
1008,0,1,0,1,1
1009,0,0,0,1,0
1010,0,0,1,1,1
1011,1,0,1,0,0
1012,0,1,1,0,1
1013,0,1,0,1,0
1014,0,1,1,1,1
1015,0,0,0,1,1
1016,0,0,0,0,0
1017,0,0,1,0,1
1018,0,0,0,1,1
1019,1,0,0,0,0
1020,0,0,0,0,0
1021,1,0,0,1,0
1022,0,0,1,1,1
1023,1,0,1,1,0
1024,1,1,1,1,0
1025,0,0,0,1,1
1026,0,0,0,1,0
1027,0,0,0,0,1
1028,1,1,1,1,0
1029,0,1,1,1,1
1030,1,0,1,0,0
1031,1,1,0,1,0
1032,0,0,1,0,1
1033,0,1,0,1,0
1034,0,0,1,0,0
1035,0,0,0,0,0
1036,0,1,1,0,0
1037,1,0,0,0,1
1038,0,1,0,1,0
1039,1,0,1,1,1
1040,1,1,0,0,1
1041,0,1,0,1,1
1042,0,1,0,0,0
1043,0,1,0,1,1
1044,0,0,0,1,0
1045,1,1,0,1,1
1046,0,0,1,1,1
1047,1,1,1,1,0
1048,1,0,0,1,1
1049,0,0,1,0,0
1050,1,0,1,1,0
1051,0,0,0,0,0
1052,0,0,1,1,1
1053,1,0,1,1,0
1054,1,0,0,0,0
1055,0,0,0,0,0
1056,1,0,0,1,0
1057,1,0,1,0,0
1058,1,1,0,0,1
1059,1,0,1,0,0
1060,1,1,1,1,0
1061,0,1,1,0,0
1062,1,1,1,1,0
1063,1,1,0,1,0
1064,1,1,0,0,0
1065,1,0,0,1,1
1066,0,1,0,1,1
1067,1,1,0,1,0
1068,0,0,0,0,0
1069,0,0,1,0,1
1070,1,0,0,1,0
1071,1,0,0,0,0
1072,0,1,0,1,1
1073,0,0,0,0,1
1074,1,0,0,1,0
1075,0,0,0,1,1
1076,0,1,0,0,1
1077,0,1,0,1,0
1078,1,1,1,0,1
1079,0,0,1,1,0
1080,0,0,0,1,0
1081,1,0,1,0,0
1082,0,0,0,0,1
1083,1,0,0,1,0
1084,0,0,0,0,1
1085,0,0,0,1,1
1086,0,0,1,0,1
1087,1,0,0,0,0
1088,0,0,1,0,0
1089,1,0,1,0,1
1090,0,0,1,1,1
1091,0,1,0,0,0
1092,1,0,0,0,1
1093,1,1,1,0,0
1094,0,0,0,1,1
1095,0,0,1,1,0
1096,0,1,1,1,1
1097,0,1,1,0,0
1098,1,0,1,0,0
1099,0,0,0,0,0
1100,0,1,1,1,1
1101,0,0,1,0,0
1102,0,1,1,0,0
1103,1,0,1,0,0
1104,0,1,0,0,0
1105,0,1,1,0,1
1106,1,1,1,0,1
1107,1,0,0,1,0
1108,0,1,1,0,0
1109,0,0,0,0,1
1110,0,0,1,0,0
1111,1,1,0,0,1
1112,0,1,1,0,0
1113,0,1,0,1,1
1114,1,0,0,1,1
1115,1,0,0,1,1
1116,1,0,1,1,1
1117,1,1,0,0,0
1118,0,0,0,0,1
1119,1,0,0,0,1
1120,0,1,1,1,1
1121,0,0,1,1,1
1122,1,0,0,1,0
1123,1,1,0,1,1
1124,1,0,1,1,1
1125,1,0,1,0,0
1126,0,1,0,1,0
1127,0,1,0,0,0
1128,0,0,1,1,1
1129,0,0,0,0,1
1130,0,1,0,1,1
1131,0,1,0,0,1
1132,1,0,0,0,1
1133,0,1,0,0,0
1134,1,0,1,1,1
1135,0,0,1,1,1
1136,1,1,1,1,1
1137,1,0,1,0,0
1138,0,1,0,0,0
1139,0,0,0,1,1
1140,1,0,1,0,1
1141,1,0,0,0,0
1142,1,1,0,1,0
1143,0,0,1,1,1
1144,0,0,0,1,1
1145,0,1,1,1,1
1146,0,1,1,1,1
1147,0,0,0,0,1
1148,1,0,0,0,1
1149,0,1,1,0,0
