,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,expr_label,median_expr_label,z_label,median_z_label,SPEER,SPEER without transfer,RIVER,shared tissue genome only,tissue specific genome only,tissue
6249,1.0,0.06992850582151089,0.9190334198691356,0.5871774995457798,0.2408109114403564,0.5602872329155565,0.16101194894024362,0.6469660550271406,0.17774808033633624,0.22366163455604204,0.1785072640223443,0.6289221548072463,0.3859843552349712,0.2054574514395245,0.9517013921937681,0.2195065288675481,0.9284086138825892,0.4998601130223961,0.31721027614535835,0.781662991832896,0.9287003990283144,1,0,0,0,1.0098565937419919e-05,0.18845175844743717,3.61667050488913e-08,-1,-1,digestive
963,1.0,0.5517187084321363,0.2868184559998549,0.8997655043186024,0.4033789470368695,0.13910875762970518,0.364306065966392,0.5339528400167542,0.8491233985919913,0.8654817049589882,0.1562000000389789,0.44613148294790334,0.5051689764379365,0.06307561860869405,0.9464725367282266,0.04974546835875183,0.18736584851028515,0.5193002259663476,0.4877066381385499,0.4576254608595997,0.2318983140478744,0,0,0,0,1.2110345600602273e-07,0.002118838963374239,2.1568519306228957e-06,-1,-1,digestive
9917,1.0,0.5900685139568475,0.3954324015621893,0.5852424072802496,0.3466480174401852,0.31634485741120066,0.08690288358873177,0.09827743404538848,0.624237846716925,0.8870369244419679,0.2794463195263871,0.7892652269624659,0.977557373940171,0.17069427041238594,0.5570556305028891,0.1708193672073471,0.7729093873500589,0.00554244966369266,0.919091995348996,0.2246649258344085,0.22372969203191198,1,1,1,0,2.7266071586542255e-08,0.9537316343054034,0.0012102429008532532,-1,-1,digestive
2481,1.0,0.30552233922533034,0.3340890208382076,0.3340012515351328,0.881687893306144,0.0892006100936874,0.8391977148953614,0.6452946837434999,0.4775831449802844,0.4016557734072654,0.33093649127752955,0.10223417594246263,0.10029893549642799,0.3968801093725898,0.9723099743954524,0.5687179814481848,0.1392083150564067,0.1576490389319194,0.2955973287287933,0.9697508447620806,0.4001899302252178,0,0,0,0,0.20577420690445805,5.415943779090395e-06,4.396683106269564e-06,-1,-1,digestive
4904,1.0,0.8110737148153709,0.7163072934354843,0.7496133861418217,0.5858651578176005,0.4186080326206941,0.6392908342095256,0.9921661142316492,0.4961362165466029,0.8592781393459694,0.2355222186484469,0.07630936344087025,0.7062422239713457,0.04482467227089948,0.6700391445438196,0.7352792095545039,0.75714585298448,0.5919667406327974,0.4771781730491649,0.06467453258715193,0.6307934196145317,0,0,0,0,0.0009900018004824665,0.001215221808510752,0.00011609543819197883,-1,-1,digestive
26,1.0,0.5492513149016767,0.5609185401766019,0.38820428078,0.08457117205911578,0.33217409737039044,0.4664309611448865,0.7675236392108166,0.7185155860258179,0.4335648452311329,0.7788121368039128,0.5313939036089332,0.7587765621314616,0.3860567420645484,0.30561839891982057,0.6847969174763959,0.6002695563372012,0.5116870650870842,0.921693866398124,0.5973342888312888,0.969666797523229,0,0,0,0,2.1433457980476157e-06,1.277777747318523e-07,7.647795462111506e-08,-1,-1,digestive
3588,1.0,0.12288011714522193,0.4837205010323827,0.5037379377314717,0.8428260929429847,0.2337298536631435,0.0260000314482236,0.8851433485494854,0.9048747425214044,0.4572364707579907,0.20986858061174465,0.7405493292831654,0.7321344588727178,0.97030814319414,0.4391719527370425,0.656355113496092,0.4917566176068028,0.2914096693345245,0.5982060488239256,0.07790276493280379,0.08082824990699254,1,0,1,0,0.5722917521790846,0.9456463482554806,9.770356385633759e-08,-1,-1,digestive
7304,1.0,0.626201145025993,0.9411026116332368,0.18242560696461094,0.38825112303171455,0.7958707684563062,0.004717057535072233,0.7167832333176927,0.042289792579331846,0.5612975180609919,0.5224607603469476,0.897521220630556,0.5345008064903852,0.8219314069839265,0.9744083143711568,0.9634244631693673,0.5271710987396561,0.01838488611419053,0.7670435999705217,0.4678035096195355,0.09496104681970352,0,0,1,0,0.002374926569910105,0.26457106398501934,0.018736352179118336,-1,-1,digestive
2871,1.0,0.2077197315235001,0.28878044506381517,0.8054689133174525,0.6092591383558833,0.18874347709298034,0.18895007910559136,0.956628564669968,0.8459546803750904,0.9747270306810631,0.7936241249095135,0.8641615007165651,0.07075059563500542,0.27870761326378396,0.883698407408066,0.10420340640707823,0.8221834737608238,0.833916724055237,0.2775046767563456,0.4877521177999722,0.42089082634474123,0,0,0,0,1.2526977416498623e-08,0.0023584844136212975,3.1776870304706017e-07,-1,-1,digestive
4489,1.0,0.692460368349056,0.22830835308964514,0.41375179319810784,0.9184850608722112,0.4947598407242194,0.23740393185516884,0.19334432378108124,0.4938216856256987,0.4647932845515713,0.7183570966343201,0.1586544007730023,0.0818285650154623,0.30810299867621627,0.10777592109654943,0.6585425220455087,0.5657689560528288,0.19401078432584767,0.5996869657108913,0.7092343695222285,0.896360761627305,1,0,0,0,0.9993639055018257,0.1817028229003097,0.0003593280420889513,-1,-1,digestive
2277,1.0,0.15563292157879471,0.7176644252946724,0.4261767907484387,0.6123480394530865,0.1954376926189466,0.7384729708094705,0.8340361446474585,0.6525891271186929,0.5813927463822811,0.17371935795311277,0.9385995979188154,0.9263719897441324,0.7135109067516289,0.13910904352346923,0.4606471528327929,0.4143957882854508,0.18861137331216304,0.8714390574595698,0.3513319925431394,0.6541880667758333,0,0,0,0,3.6692277420824066e-05,0.06836275017808296,4.248767435308498e-13,-1,-1,digestive
7973,1.0,0.24070503416082556,0.08588632681967112,0.5089237352187895,0.5743122208535851,0.7932141595566267,0.5256337064273352,0.13512765688613912,0.7319980906562563,0.1983988069154503,0.7246184173007734,0.40211542681192136,0.5626955190807469,0.9571052586176024,0.9501562644356756,0.3521375861492316,0.456099361432766,0.782144264971866,0.4263827863575935,0.023127474383162757,0.5767340292131817,0,0,0,0,0.0007653208077175274,0.007270763324563337,1.89298520143978e-07,-1,-1,digestive
2544,1.0,0.43313112448622554,0.054410590797001605,0.11317241121959265,0.26523012072828145,0.7157179095400636,0.2248030900054615,0.015037223585409487,0.5891479869471145,0.7692190157182259,0.4307068562575479,0.7117673651181274,0.16192036119939426,0.10422656162651378,0.27656290835389585,0.9761561701041762,0.5041072956502639,0.8824102795983341,0.891519290406859,0.3041708658223013,0.7900686636235666,1,0,0,0,0.00012811318136692916,9.911182448983254e-06,5.065143725888686e-06,-1,-1,digestive
6180,1.0,0.6738318599757342,0.8290433360140465,0.4873578893692788,0.5121358029130407,0.29585563950106075,0.4760430337969622,0.5498021519997728,0.1580148787689808,0.7451093652039583,0.1430956203352397,0.7553570461039327,0.30123743853514223,0.03409591637921273,0.04789274190444447,0.5664200512017322,0.6108268826729871,0.8027450634026579,0.20372313922014662,0.25785473375037765,0.3947530947214702,1,0,0,0,0.00019391759766803474,0.8067998637586559,1.5262605774595995e-08,-1,-1,digestive
9168,1.0,0.8901607576064325,0.4740421824678445,0.05025133746557108,0.7416183552375378,0.36929997439336326,0.1897359737804218,0.8932715984806935,0.8078037814788227,0.6909051500702876,0.5655573402068983,0.3900033680438442,0.540519143275045,0.2965981733204389,0.32388374553183685,0.722087595884479,0.3131300690979101,0.7276647956375398,0.6234745682313624,0.5876583675711209,0.5287884868147249,1,0,0,0,0.00034402648319593947,2.4089649064904404e-07,0.00012998857822488008,-1,-1,digestive
7844,1.0,0.8413960746038904,0.1258871731921022,0.7693061927712102,0.1275416760918623,0.19137478195569968,0.693469557574612,0.5380905064665281,0.33606741038235266,0.6928904677995336,0.7370821149035203,0.830358869563868,0.2157963505756839,0.9058977862230686,0.20661337422456946,0.9989782184857546,0.7923906596660188,0.36196888191550286,0.5029504827376298,0.9765877441738264,0.3384285008385455,1,0,1,0,0.8249938752515067,0.013077179784255535,2.903136931747054e-08,-1,-1,digestive
3140,1.0,0.243205293910243,0.7252731932126611,0.4386653693285412,0.4271944260593498,0.5750596570421901,0.0016543174625035517,0.14655150619787294,0.6189422156248527,0.23258421416820074,0.06752031618112665,0.05754150937802549,0.962328586159285,0.4915882850433041,0.42198363311558107,0.3293054480977036,0.513186860377656,0.2421493236658827,0.2243164417633019,0.238154769781863,0.6874351105085161,0,0,1,0,0.8592726907575311,0.9997466158303481,3.5240150927039104e-06,-1,-1,digestive
9280,1.0,0.4139413025120089,0.5579970049389034,0.7899315257189741,0.8557641714625855,0.840474559898916,0.7993601750436679,0.980674084822392,0.02450538440946937,0.22345325663034066,0.7054076552167767,0.37518403888796575,0.8870141614243974,0.21631335669035837,0.7364995385818022,0.4644781944050085,0.6682868775956471,0.0214844151176603,0.9626962561859704,0.5980103292893053,0.5272408307806252,1,0,0,0,0.006110208080004492,0.0005768460703148967,0.0004500663025771512,-1,-1,digestive
1572,1.0,0.6861645751323777,0.09381089974259181,0.0539626300960272,0.5286384169112189,0.24348881860920404,0.3886478026124995,0.2024968176497015,0.32757965531033983,0.5677172741419177,0.5811138723759323,0.6443541729438815,0.4794879941492,0.6396097059690401,0.5108045449151425,0.6082646313957545,0.5961314730355932,0.652037658400949,0.9857781024652253,0.6690175878926395,0.10205238202776412,1,0,0,0,4.307425403100904e-05,2.265567638845116e-06,6.604293302509515e-05,-1,-1,digestive
9624,1.0,0.9870978923769956,0.9960670022049872,0.3340010152383456,0.6780327243202533,0.5973629666592276,0.6658353881805583,0.9559371792663278,0.043432507018402504,0.7445090613306099,0.05033680577316224,0.8856395486477486,0.7878915069205171,0.2707980124249826,0.1820391000398368,0.05246817824853744,0.41851704993746885,0.35822571210999654,0.9409362991845256,0.04312994976638551,0.0033457354536442496,1,0,1,0,3.159388349162953e-08,0.944987770480807,1.1695550104166254e-08,-1,-1,digestive
5961,1.0,0.4984680188931725,0.2122824336080624,0.11972504657621827,0.8315597723311124,0.32310400523258953,0.5355089865679044,0.3324847072089764,0.6072388729902755,0.27009400957546553,0.23853671104157256,0.41028307007952575,0.7624047363733741,0.23080798709537756,0.7165235757257723,0.8890008394815913,0.13889450313070115,0.4510253415987165,0.70416730857706,0.27228550311767286,0.6968243277282093,1,0,0,0,8.801684925738773e-05,2.6401774909461383e-09,8.174814600541345e-06,-1,-1,digestive
359,1.0,0.014204619038192588,0.07387877437647605,0.5196260393533425,0.03646041576141512,0.17964646306378973,0.28031059632230254,0.610145329035561,0.4870920748750945,0.6031770453868703,0.8817207238212219,0.4591459850653981,0.9260472988359678,0.2464405847731751,0.8642245659983222,0.1478293770489784,0.2903223565435297,0.29141399552161124,0.9830389420209944,0.518718899920666,0.07612997965197907,0,0,0,0,2.0918887954375567e-08,5.198278138349041e-06,0.004905323139754584,-1,-1,digestive
5635,1.0,0.604507100344932,0.2252433037057181,0.8655001599724872,0.5434262101699782,0.8200349842836623,0.4986924836545677,0.7619951432111142,0.5377405281339184,0.6816041485561933,0.09835040598020206,0.043101954242309774,0.9732855922537438,0.3292610252086188,0.7430357885394908,0.29679109844736506,0.4981016003731981,0.4418651268546668,0.8150202384627283,0.025018959481690754,0.6177142484310191,0,0,0,0,0.021448011724342516,0.11048794613170512,3.0796981237679517e-05,-1,-1,digestive
8616,1.0,0.08293518733934145,0.06313643461653262,0.348487266669376,0.08154965633125066,0.4961521481833788,0.7140135353382006,0.026637634801289,0.5868109487679776,0.9309388117202184,0.4477178227656654,0.9273507616506808,0.17148740417597771,0.35148945505822404,0.9373909213461759,0.7812744777503734,0.20343130496882927,0.31745361805215266,0.7828028895837706,0.6738195576568979,0.7329484912616575,1,0,0,0,7.525347597429738e-07,4.159911006984633e-05,1.2516249011648155e-08,-1,-1,digestive
5071,1.0,0.6600242221551584,0.4559549430053347,0.09059671087530119,0.6965084985206145,0.7821419760904927,0.21818595511676275,0.3839212227564228,0.6348542383218836,0.34953847044912967,0.3606939410461539,0.906084210371061,0.26619802884681637,0.7421664364312831,0.3285886180000372,0.2241148637539443,0.15639617999546096,0.567121843552345,0.20899818798022662,0.2599339463849101,0.9905113633001352,0,0,0,0,5.524837872185925e-05,0.16298434998646663,2.266439445774922e-11,-1,-1,digestive
1748,1.0,0.14038546989170553,0.6876559875436035,0.6578872127725014,0.8780719430299456,0.3845092276093033,0.4644047529673148,0.6750150988007402,0.870070784199578,0.7212356206939059,0.4908095969009018,0.263195669091971,0.8044103014909285,0.9472815575132212,0.7847249568339942,0.6849145129251937,0.7191496126712593,0.874638303587449,0.7291023856073859,0.2101730699496024,0.8216484234491876,0,0,0,0,0.2682785084829257,0.02546901828436742,1.1261883424290715e-07,-1,-1,digestive
8774,1.0,0.19833152964716366,0.22375037045371327,0.27337407025416705,0.2812238701485588,0.9935436433893972,0.4499165831417257,0.25555037340320724,0.7876379952532091,0.8115959620974141,0.7017286391604298,0.345688289296848,0.08676680883421761,0.7907251208840462,0.8539388486752745,0.12772143996872765,0.36987065901881766,0.4639804814770116,0.8194607941503916,0.22044876412241154,0.4711514681400824,1,0,0,0,0.0010673089555060572,0.9951374902429347,1.321709346064618e-06,-1,-1,digestive
9393,1.0,0.5463927141883571,0.2723983241470132,0.6360955451877728,0.5150322705270947,0.2755906888427846,0.28563258932101354,0.8684524830837536,0.1670777206196107,0.9577619532694192,0.09303956051251992,0.965316194474981,0.9343377090658416,0.23330184681683694,0.4973483981422317,0.4053782379246813,0.17858367195932387,0.2408505291132136,0.2581109924517824,0.455989542435946,0.5458771315903548,0,0,0,0,1.2575613644803512e-05,0.012919755613204716,7.336997269653981e-08,-1,-1,digestive
2550,1.0,0.5726896765521238,0.4166396703863324,0.479788242003513,0.7857387903356915,0.7349699985956109,0.07457420829796135,0.525994629583631,0.6624524074557473,0.330184378430226,0.6151769237984015,0.30315564844645304,0.4628215342312227,0.82697415254522,0.08970897425462375,0.5568420583445398,0.030603795344605444,0.4720872953270017,0.743715459524479,0.7645010468631734,0.29687861140058447,0,0,1,0,0.9999252084894956,0.5990805657856338,6.416855533663552e-05,-1,-1,digestive
7361,1.0,0.472235963799286,0.8198880220803318,0.6303132098897835,0.04274671748975888,0.23212395795913454,0.7357060688201953,0.31373943583754627,0.43486737767964495,0.23243763064228284,0.874123099878934,0.7445848046874862,0.798793166521297,0.37815100935116003,0.09523986176131692,0.4083429254030829,0.4601198919226365,0.5295959455722166,0.654914333053876,0.7196823286405544,0.8794994138567913,1,0,0,0,1.1593689496483827e-06,0.000611317735144439,1.720160968804611e-10,-1,-1,digestive
2788,1.0,0.9755937849927742,0.3966279001042835,0.10619537289166092,0.4886305933131121,0.5248035621674692,0.06064353194225802,0.40529980758719997,0.37389261071587365,0.7309741619187905,0.5657556349674403,0.8417781974555679,0.4457218997221556,0.5284379974630922,0.15452299790901258,0.04022192124745693,0.9592145965090526,0.4161739415546469,0.6995721053356705,0.9781761006667216,0.44027981586563103,0,0,1,0,1.7718701062843715e-06,0.14311717339436475,5.016501758506536e-07,-1,-1,digestive
2149,1.0,0.6532165048551432,0.38467570403577606,0.8293951568007181,0.3850626430128479,0.7138998779118964,0.27131143040509464,0.9182594710189476,0.665979092169598,0.4451968375853351,0.8060194895693567,0.3328861604376894,0.6149745822174764,0.33523003793988404,0.09075497798122456,0.3443931798079402,0.364955944208499,0.20377718276923407,0.5877591031612344,0.5721118352619385,0.006257836718733478,0,0,1,0,0.4311723189508975,0.83997734741631,0.000649803736521718,-1,-1,digestive
828,1.0,0.1936455209153816,0.1844311607058072,0.8455282152087567,0.31972974328300174,0.0073529837570925904,0.4778527528312537,0.23472592417369456,0.4327940727109145,0.6806711685295196,0.2200545912902314,0.4186614326265271,0.9313558404562844,0.5897671072925281,0.07824948159983947,0.42376079307035724,0.24644212780960495,0.20491358440739396,0.7450679504852262,0.7949966034794016,0.6132433980381923,0,0,1,0,0.9604498028832285,0.7516014430313944,5.956299303136173e-09,-1,-1,digestive
765,1.0,0.7167485128925088,0.21468188493905715,0.4707293058818454,0.09645618486577154,0.24673645500772845,0.4045085523689189,0.6679276655097987,0.830972330827632,0.7969522196681355,0.06994050670041618,0.4646835031137452,0.5899226718178066,0.024346762964941315,0.858110832334464,0.06164916426811106,0.18142380317685247,0.9796618638901542,0.07361063621344131,0.36805395543769354,0.005507148624568025,1,0,0,0,4.0959539131175377e-10,2.668441398532262e-05,4.948866091495245e-07,-1,-1,digestive
8522,1.0,0.829375660698239,0.21763100510499533,0.8540834233109178,0.5215620086259688,0.8235302358668186,0.4656473782585411,0.11522109480633545,0.33015975557812205,0.7300218596976028,0.5063056819122644,0.2934148696074948,0.6255230985056274,0.4842436952342029,0.41858618901723205,0.310840378680856,0.9792871289402924,0.3509610563851204,0.8172372861716831,0.43684668293048246,0.8670743213081614,0,0,1,0,0.1856359362028497,0.9778742516580631,7.463128142587301e-06,-1,-1,digestive
8132,1.0,0.9029398439084602,0.9876427968578242,0.5657937536313199,0.19697376224687532,0.7727280408595583,0.45407379492338,0.831158156504966,0.4197333227109037,0.4310278737198999,0.2861422551793077,0.9270466004417374,0.3928331265561191,0.9723933855861328,0.4634325903036127,0.3746281614918789,0.4143280613523477,0.008385604604402741,0.3583814905061106,0.1769986824736638,0.6093344374675795,1,0,1,0,0.001562040934165118,0.999959544047948,3.840666022776897e-11,-1,-1,digestive
8072,1.0,0.18851317050004926,0.5856352997099231,0.5787023296981416,0.7237303476027589,0.4540466011893002,0.7045278566248356,0.07972681382759926,0.150316617260947,0.1526166499664131,0.21851057318156208,0.8785039873387461,0.37289383912612384,0.20887263113046803,0.7045969924685737,0.5443982638448563,0.7190284116883338,0.13584150971311648,0.3213277817499398,0.30956410342715535,0.7476613771088794,1,0,0,0,2.6582966284898386e-05,0.18129418274291204,1.574168700147594e-09,-1,-1,digestive
2164,1.0,0.9004141821058111,0.43032834855472574,0.3301371976271801,0.3938443280912923,0.04708193337362265,0.7073699053834618,0.973746052889549,0.5582690763421482,0.849538518413787,0.9920464766793337,0.2649574224538883,0.4112156059659648,0.9831747901579664,0.2790975948082519,0.017909185656527105,0.497709227658759,0.6602273105238011,0.4890579920436767,0.7232595289884882,0.4854918835012644,0,0,0,0,0.00042315241997207116,0.008963619103876995,1.5226291127615602e-08,-1,-1,digestive
1420,1.0,0.8433099312995213,0.8766435098393471,0.050359632847210005,0.889582081442501,0.7948730351966432,0.7277447701393722,0.8644702947045754,0.03213604353100463,0.3892331790969036,0.21180955644482458,0.14314637845219513,0.27875861453910256,0.17685201359563527,0.1728821111764357,0.09613793369136801,0.7236692466171784,0.06322477672914462,0.8694222912811373,0.4292137551702118,0.03628329697537168,0,0,1,0,0.006613530603064578,0.964626491939802,2.9023628271283163e-05,-1,-1,digestive
3722,1.0,0.660550517900597,0.23940281068521754,0.5341897944906324,0.1618129677987704,0.235397002181594,0.42081830893414796,0.5667512378719911,0.8592875489606436,0.21952846993733763,0.21549861169489126,0.05441272144325925,0.2517078239293484,0.600333018199406,0.9401847911542214,0.1639175539238138,0.6722345713317908,0.3592020960459692,0.08166381783683198,0.4031016980979952,0.7064068185460106,1,0,0,0,0.0007386733532805553,0.015390680358622818,2.6281386531525128e-08,-1,-1,digestive
3446,1.0,0.12483152490293167,0.8511252427578853,0.9808995328107764,0.37894666636765,0.28813796698465644,0.8629264173981885,0.870337614615433,0.5895903855905917,0.8374158831558438,0.4630004790997738,0.9749635956659912,0.9660384020969368,0.28160259911973506,0.5726639419532984,0.04749624263352336,0.7066636964038312,0.8418001984691014,0.5963894258534665,0.42882411712236407,0.6561030552616869,0,0,0,0,1.1598071960163811e-10,0.013010063378602364,2.1756604550182292e-12,-1,-1,digestive
232,1.0,0.06303733619838325,0.4623124001368906,0.8650613679404185,0.2813533409872164,0.9894485429126388,0.9980599603033484,0.9937840259047042,0.9607670693447155,0.5999428572467752,0.6436386181690243,0.8617156599927668,0.7540320913312356,0.05992143724768272,0.371960692061088,0.9889083294196644,0.17564332034368857,0.4760019763274973,0.3629029303351296,0.15650855982928502,0.3756967399796229,0,0,0,0,1.051115125088458e-05,0.0003208310404830224,4.1497712795492e-09,-1,-1,digestive
9548,1.0,0.8601602121517059,0.6723126349529261,0.9272735796165285,0.2691329476235669,0.480152351871145,0.1818887138659601,0.4304608920909696,0.764690597793318,0.2557513732297909,0.28826300084596523,0.2495200308322627,0.06491798063186305,0.948829050739128,0.4537468667252378,0.5874650222031332,0.9836105575631808,0.7070433234588049,0.20929314624150608,0.7655204439992698,0.30781421330727693,1,0,1,0,0.9995223863329324,0.999320025928161,1.8967912008479094e-07,-1,-1,digestive
3629,1.0,0.15545202008099426,0.18524711264583568,0.8185935956949338,0.019507561303903742,0.7329747348756256,0.3542538115430928,0.9457729778609216,0.2537367955167652,0.6947896232199089,0.05705605296419836,0.00816153050720869,0.7350777592364918,0.7170625495891969,0.5145845733510876,0.8449667333508234,0.048387901241417224,0.465496583061529,0.8112006838738464,0.5379107116027718,0.8772079774668453,1,0,1,0,0.9999988777560059,0.4188418855508645,3.897669676892186e-06,-1,-1,digestive
2072,1.0,0.5730683081423312,0.2799831828365876,0.0804349780156751,0.4799625273526081,0.5299666073582973,0.6062090759516378,0.25948381220063277,0.482192831911458,0.02470314933113216,0.42634436573851214,0.6939027833305682,0.14089293425155566,0.21314447314855042,0.27448008116747113,0.7820707968676947,0.08990179650151951,0.17113090831912914,0.2853717124802426,0.7199861291292524,0.3951940059505876,1,0,0,0,0.0017773440518792428,1.638876834037976e-05,9.581484019981453e-08,-1,-1,digestive
