,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,expression,z_labels,expr_label,posterior,tissue
7304,1.0,0.22991147718797375,0.5010284253842033,0.4107576167348839,0.5059613427948659,0.07236964984121032,0.5395293634381408,0.8986109468721855,0.39315445241500707,0.006789033747509388,0.4868176782009238,0.7819255521519096,0.10544324740868248,0.39277175067175457,0.22232101125256365,0.35313071228854676,0.15347433292720092,0.4982950541610336,0.6853563154779418,0.3429558582152564,0.8910119811356393,1,1,1,0.8607512676280679,digestive
2871,1.0,0.018699527486121918,0.07466238756979482,0.02206650163138857,0.5041301035961476,0.6731852860321572,0.6595534412816343,0.6097033708842368,0.7216134618486781,0.07547324287434187,0.668391005247484,0.10008582428000044,0.42773901864015246,0.2683350884211161,0.2419328775998489,0.36319787446287616,0.704533284405237,0.922499469940034,0.0967007174700878,0.3188008412139022,0.11348209589218505,0,0,0,0.42380496595672923,digestive
4489,1.0,0.647361811101921,0.4328508312263116,0.7620286359738084,0.8457812958827841,0.5175457213087538,0.12092421047803592,0.3272999476937264,0.6130565028328513,0.8978329527076556,0.6156449756037975,0.37004278615820685,0.9416749375899712,0.012675220648764139,0.5022339624214234,0.5698915436756129,0.11166063289191308,0.29326276118337347,0.2600818888061556,0.5458598552038547,0.18287689682490502,1,1,1,0.7396973866451163,digestive
2277,1.0,0.062061402909875385,0.6151361207090957,0.5551699541966169,0.19723593059618147,0.3933493447739328,0.31445200456308064,0.6162335466065193,0.08341960269310279,0.9487095580819352,0.18020000510192283,0.8183382028071041,0.1876995371184622,0.6661873334032334,0.04926311944549833,0.8056234151234803,0.9095270560154064,0.27286919599989157,0.41202568714960436,0.6228995696204672,0.31147022179428174,1,1,1,0.814995413725607,digestive
7973,1.0,0.9552773456220224,0.41079040630372093,0.7971546098971629,0.40666356049570146,0.857307856276441,0.7268912479201971,0.3843161418012244,0.9808951115078816,0.6443351309252549,0.7809188075385572,0.7941557087841981,0.4722576742096556,0.8890332194945897,0.8630774120882235,0.6847867312155694,0.0096300837644272,0.970989915909331,0.9081697606223436,0.6266159873548005,0.482465791624644,1,1,1,0.6065824546190405,digestive
2544,1.0,0.8686861811750287,0.19104432169644536,0.9716244999106488,0.6305016261397873,0.8999759025077706,0.6826613997922801,0.1626758683822537,0.07121279560396787,0.6758013721764987,0.400721283810787,0.8837998045513495,0.8859294080351104,0.7202068261734766,0.771014978518337,0.4380867806135911,0.4779798071379826,0.5599723768514681,0.3931330752048662,0.670742127353179,0.5040169932837161,1,1,1,0.6932588641524118,digestive
6180,1.0,0.02364182563419581,0.7522151517897746,0.23109896264036806,0.34343363061844023,0.5170300957260935,0.5215591788189551,0.9224499245085827,0.9982549199935487,0.21030120075872136,0.5790517288266273,0.21503993047053185,0.7817725660379565,0.4712956336338082,0.6357785553857266,0.0812402589007324,0.2771374756240208,0.4129176657494011,0.9612684997215168,0.6209994985879935,0.9996133722955072,0,0,0,0.39316432603548906,digestive
9168,1.0,0.28393968896555266,0.8449743667640558,0.5739851125495589,0.8206781080862355,0.7892751843955194,0.115295588918388,0.25175448330469363,0.6106930575875761,0.21327404371458136,0.4833006838936721,0.3215281935047577,0.4325459595260199,0.056087859159425935,0.3217333082374647,0.7238692274620933,0.4759274754922479,0.829092556069131,0.20124673384658096,0.9800434837063564,0.6368619740379361,1,1,1,0.7097460802689647,digestive
7844,1.0,0.43695844783319604,0.2729241322087901,0.023739421144409634,0.24515228553290014,0.6760701255208639,0.08700519231843784,0.2545583963304131,0.8459025266546417,0.8837664282895532,0.2185851793442439,0.1891983285565513,0.1386330191234856,0.6812505524912805,0.7878009063685742,0.18277431162974958,0.6544590933069149,0.007487933533579794,0.497703096645752,0.982303136712629,0.25573499280666884,0,0,0,0.5326856419866112,digestive
3140,1.0,0.03723614274040443,0.290881262908797,0.8361292140907837,0.2826694959999576,0.19261366847304195,0.3816809666454837,0.5339465113855494,0.6264312791128543,0.5415241607204041,0.540551302197806,0.8983379416189069,0.2799595087590537,0.09752363686060007,0.08101381148186902,0.7049836849241422,0.5255304680477957,0.7224941023196301,0.3666056095674894,0.8071717286372982,0.02015502794262058,0,0,0,0.6801968357650989,digestive
9280,1.0,0.4314779269870333,0.4354680117375877,0.4609769581125933,0.33600292942432186,0.050963511142118174,0.662748655977301,0.41326045104162895,0.3862178003235088,0.371912226049922,0.09507020851188473,0.8811951461874857,0.5365523348766705,0.8983386381256374,0.0611266307436581,0.05264659490683565,0.2010456433182246,0.9798470921504456,0.3421658783907172,0.06855316161866475,0.5567480853560631,0,0,0,0.38208398920054526,digestive
1572,1.0,0.34142068408919607,0.25611708197529287,0.10434209622346192,0.8146228422426158,0.4175349552733234,0.7904020170203412,0.3333201862901369,0.4766178783847254,0.5030179497671277,0.1652777646591327,0.5950618227844315,0.5597520929849313,0.7037114027119188,0.27791021859654674,0.22571932927140645,0.6914321830969807,0.6544017918487485,0.7565740600210655,0.4860180276591379,0.3846903709894551,0,0,0,0.31358134894616546,digestive
9624,1.0,0.11175879523730936,0.059576801424765076,0.42539438033526056,0.8988912120958304,0.02089585467206867,0.19582566341188237,0.9620814103049282,0.6005496338958533,0.3355410063950455,0.7471547631784403,0.20154589307548465,0.3042680502700018,0.5820163496304805,0.19523062590942708,0.25933795914691044,0.3940839109066396,0.6543766627343378,0.7526709378094748,0.410456013503001,0.1336316288751246,1,1,1,0.803926903109693,digestive
5961,1.0,0.4766788385265268,0.1878687179218854,0.08485837286772659,0.3101631427880438,0.9219478101062966,0.20164321276971586,0.44939057213540573,0.5319148791437709,0.7724474339718876,0.3643077661499869,0.6395586077965564,0.3009797182707468,0.27936082920693905,0.916879219009218,0.7787099443073606,0.008459306486786387,0.8756979742218246,0.4211005666383327,0.4941132773951223,0.8981001630465368,1,0,1,0.7796680164422709,digestive
359,1.0,0.980471636127534,0.7671306732422661,0.09566795345255873,0.28606809130323924,0.67389549564453,0.923114735575994,0.08930708208773441,0.2809976015839041,0.35894452271639654,0.8211711683717233,0.3699214949919018,0.3345281644142176,0.1001827599186065,0.9791136318039227,0.7685789213045724,0.35329660823954034,0.6993013666528358,0.8360905827286375,0.5911426042619368,0.3766201041691645,0,0,0,0.5541047554820628,digestive
5635,1.0,0.6101333365364847,0.6765178446715978,0.7311116455389427,0.9925859426785588,0.3240356657660274,0.6121785432916641,0.3960114533180069,0.8914267708984684,0.43004519155967996,0.611042640309936,0.4570167964652272,0.902314506740425,0.9191343267430216,0.17216424083778425,0.32839237498957985,0.15144030428482855,0.5238260099369283,0.8664518576741409,0.4542715547300236,0.0222327557644848,1,0,1,0.45546052766146433,digestive
8616,1.0,0.07886366481529261,0.8172480396654117,0.9054840723541524,0.899154394158812,0.5812250391851429,0.14484837839563855,0.5450843170816104,0.4220983998238797,0.4572866083545725,0.5424577291177366,0.6792804430900427,0.9910716724267394,0.4692341467554258,0.9749734237788484,0.9117555225831064,0.2937606767711396,0.5306308410941103,0.21514490349577328,0.8276818836558674,0.9166384466813118,0,0,0,0.5895183718606517,digestive
5071,1.0,0.635350021219537,0.577494724482553,0.989923402142435,0.583711164949612,0.6400244570156232,0.3847146052831589,0.34335794429217825,0.05364917432808336,0.5725458266288214,0.2719399511038184,0.2799888953372805,0.5942976045018094,0.8960646106773338,0.24261440222260394,0.893247132030059,0.29790206442933986,0.16652668468705634,0.778624717482538,0.8930272040839443,0.3760400315479324,0,0,0,0.27216158392535444,digestive
1748,1.0,0.12184328429188562,0.41034716798117365,0.1477981836757898,0.8401323118770729,0.2790085895062058,0.9739100430410906,0.6687881629409212,0.4601183186968089,0.2295199726263859,0.012332804657344876,0.35936296122978606,0.14518360139248665,0.289606092595414,0.7932321980979871,0.1508145811039251,0.4197049687416199,0.996797034669715,0.469304620793324,0.4908470058212655,0.7787715692151782,1,1,1,0.7671463317968565,digestive
8774,1.0,0.06398109578387934,0.3754664824932099,0.3124038553338156,0.4528615912840511,0.7510600236155203,0.2863317258648114,0.50538626526446,0.5755216311192621,0.6412373509510181,0.407001733037784,0.12742190350654622,0.0345799969157572,0.2483597057748666,0.5168475656048782,0.5623335991324909,0.8868398407067476,0.770146357151831,0.8371984627541614,0.5563374222671393,0.4265230538842889,1,1,1,0.6776577644467365,digestive
9393,1.0,0.20056475398379622,0.04284904999128869,0.9633893663741702,0.9082108521923052,0.36773876282723844,0.025266958911902886,0.5255055608837016,0.4095905133991696,0.0450268216843096,0.4725953136131361,0.477080521637049,0.8863386042112612,0.383359900101736,0.656140834905424,0.733723131135884,0.5917710260092265,0.29259177234165606,0.4682037341104908,0.5760513969006836,0.9322250587832384,1,0,1,0.8415467954264202,digestive
2550,1.0,0.3364467282398138,0.5655565126080874,0.8711407377492462,0.9117517889021513,0.525975837325255,0.1658446858950837,0.5406238595305426,0.6142485006035695,0.19463298068464674,0.4886887862307705,0.830729390393584,0.8301472986132324,0.5510357181410861,0.5263248864922802,0.7150105924150509,0.7226179659922742,0.7899025249119076,0.3181777675152401,0.7359372860386698,0.20509545759413336,0,1,0,0.6631649841601237,digestive
7361,1.0,0.6619751237451005,0.9715336925133926,0.1940779538608195,0.8075601054607316,0.6914364639378173,0.4354098960213458,0.3900093535930916,0.975057922173613,0.8153333431439098,0.402210170930232,0.9565771579468678,0.19733420046003688,0.6090962393594838,0.4258297718079492,0.7654703049110062,0.7948479574779858,0.4728398957044773,0.6553718335370962,0.9161545019148378,0.9907568764776404,1,1,1,0.7471837082071513,digestive
2788,1.0,0.5051926631277041,0.12747952437795,0.0657027651885962,0.14597712108874802,0.767883678947677,0.04554013187575178,0.9733855911261102,0.167817499463471,0.13774256547326336,0.20758140618486676,0.19637110419164838,0.4915238089988149,0.7307561464556238,0.13294159410315107,0.5611558675088473,0.5747275775206009,0.8644578914435757,0.5183209068708629,0.5496179589867866,0.6493938157855708,0,0,0,0.5782018403306162,digestive
2149,1.0,0.751333305104313,0.5778427747240868,0.7380073436151858,0.27752131385370304,0.525918532442963,0.4430681937998073,0.764604476194133,0.7842493208169546,0.8409880208094874,0.5435554314151377,0.5233608926320477,0.03448434816463619,0.7138915246785681,0.0015219585203034567,0.4828689843334072,0.8004327895388754,0.3361008197014982,0.7232799320421037,0.8896986287056872,0.5532898106936684,1,1,1,0.7461920997290611,digestive
828,1.0,0.11183250041049565,0.7153991677446364,0.26361924803570946,0.02177965078254307,0.5154757043512609,0.6447617328225423,0.2009175675448264,0.6785708835615192,0.04176105048077583,0.30642636074409374,0.3128371524457061,0.019638712953701343,0.065155746436943,0.5363811602201854,0.6701533269584361,0.12178627706560252,0.44556165012229776,0.488748111928812,0.8861916326259782,0.8537802807613527,1,0,1,0.7267154685265683,digestive
765,1.0,0.5697553871779217,0.5470138061112954,0.6338388314068948,0.2689890785577642,0.18624846911597087,0.5897794711782043,0.3227169960673414,0.7910286603000796,0.8606111251902867,0.9613722092837056,0.8156350383200771,0.9979594344876176,0.1174434758139313,0.30059847172625526,0.023182985302590886,0.8420526458661247,0.5753101886954245,0.3461422798724268,0.909506438128389,0.0883208371378016,1,0,1,0.8660546598812767,digestive
8522,1.0,0.8037410974731632,0.3611127344328868,0.6851642534142248,0.3478220771385834,0.9348466055929516,0.039885995618909154,0.4957358835159841,0.9659374466811672,0.8301235443899232,0.43447068238657943,0.3005149463821305,0.35723483907445097,0.925853938743256,0.4119665726940516,0.42451341533411513,0.08223203786785503,0.4854761009392289,0.9324798533711782,0.6069688282261002,0.5589581273618797,0,0,0,0.22281636182045383,digestive
8132,1.0,0.6848437237673665,0.7957722020260161,0.35045103033155434,0.7413050394640307,0.35844393985653733,0.945482576248104,0.68358503699311,0.507699751213407,0.5142355912122367,0.7235295663220243,0.2191542562099299,0.5139122728646378,0.6651830128800384,0.0749794618640479,0.7160438138409281,0.20095709379362686,0.058870934013467324,0.6984407609215304,0.5991254097628087,0.21332803396325006,1,1,1,0.5953744195640825,digestive
8072,1.0,0.787487023204761,0.1511803967739235,0.9922270541118182,0.20919320340639455,0.3600715272139179,0.2356057434575238,0.9268027658155278,0.22339345879291692,0.5527709001889723,0.4731067087154205,0.5696143285649992,0.15568948197520238,0.4514362109517503,0.18392707444802323,0.4707388388823784,0.8878442407368283,0.7782199807095539,0.6095699979104585,0.7185945621286272,0.4807836577191574,1,1,1,0.9098148230065091,digestive
2164,1.0,0.921772614532088,0.4032006655996325,0.7697824158995172,0.14947996554694995,0.9049370680181352,0.7690234068972864,0.5629297145451616,0.021638745807583515,0.2677051307760813,0.22166288753929242,0.9873187170201716,0.036042854612444726,0.2938182161970541,0.37218517718094873,0.40421991131846474,0.17604029418022182,0.8173942537556576,0.22482688284470145,0.6702068877674938,0.16306253079320976,1,1,1,0.8628692419492442,digestive
1420,1.0,0.8747257909772749,0.1745700405050079,0.4702294305502833,0.10748550269504877,0.9410903931566466,0.017820429301867446,0.12239951197581188,0.4792747243382342,0.15727636839841394,0.530551502113094,0.8431569048615302,0.18825500662230266,0.9631145856831144,0.28524519006702087,0.25532887519292663,0.7649371829155546,0.9304242498892824,0.9881850361580704,0.224963414972691,0.844454094299628,1,0,1,0.6617945444600439,digestive
3722,1.0,0.032532201203707256,0.14287883001675591,0.4033910052396338,0.9764296836146726,0.5436367914659329,0.27190924458272486,0.8598269765930563,0.09537677650055487,0.3593954842766274,0.15912783900414162,0.07593594408671102,0.9995035477976548,0.3655238316550322,0.8228281582904421,0.734736629348105,0.7022226292014264,0.0368833465936833,0.36135987555910476,0.29244240882944156,0.11585171750565247,1,1,1,0.8446974128287759,digestive
3446,1.0,0.3001205729957934,0.9384521377866896,0.6400468994643548,0.6871873532139788,0.8974769427688384,0.982275062470474,0.3654974728735072,0.494819750537999,0.272126424449047,0.38606684125745355,0.793884653620123,0.8051042036623699,0.7150580629392351,0.4741907346053812,0.43872432100335923,0.023460589454873722,0.07028483495096649,0.10942560208677897,0.008382160758826918,0.11591749684104283,1,1,1,0.49173834975250386,digestive
232,1.0,0.9648369244962608,0.7896781081844914,0.6400485482600666,0.9835026501862906,0.6730926108496454,0.8467569551739923,0.2987424727732956,0.07972958973073418,0.7996489468882432,0.6860632540942714,0.28804450994237263,0.0903443649168131,0.3360277349039749,0.9423004839677864,0.03553164354798254,0.8435464993824718,0.7678961284924428,0.6147371126569549,0.6612910512966449,0.9747631651727464,0,0,0,0.43396713090131417,digestive
9548,1.0,0.21525817895898125,0.7784764778165668,0.14041247041211946,0.261263565797585,0.9258692452003054,0.06861808063729236,0.06162592158357282,0.65368675644655,0.918101613937186,0.4700507191525693,0.4439622589800084,0.17048831829562547,0.38045996863951,0.4990836758123549,0.03469562226135614,0.8498661799777038,0.3172779882812021,0.8986258280756498,0.2254542308547872,0.3690687379778311,0,0,0,0.2799017070761813,digestive
3629,1.0,0.9745363150456287,0.8310291178094534,0.07187291956989306,0.19206758005374638,0.002608334623884434,0.8269854347773523,0.28233135100362566,0.7122510374964316,0.1418554313576421,0.6803077521838742,0.4817379828080255,0.8139934776059653,0.13703470840962872,0.3419606260196044,0.1697312414036041,0.6223750751492713,0.5577501992402851,0.014737752581561294,0.1817290566860474,0.7783521380479329,0,1,0,0.675724008668113,digestive
2072,1.0,0.8521965761414376,0.7910952115028673,0.379718155510314,0.3475688288779282,0.5983064201570166,0.8921331640576451,0.015355687976101652,0.881141133113951,0.6899870592203278,0.10734248298517568,0.3593753969923845,0.8060700710674847,0.7116999911990592,0.7413985351170358,0.15358341892011906,0.029970462966237513,0.07244434723953408,0.5396414998655578,0.7270354681070561,0.18041949734542684,0,0,0,0.2508340156976213,digestive
4422,1.0,0.10976361261040014,0.5993007051875544,0.02375302982864724,0.4509158368538084,0.7753671588967872,0.9787924170095624,0.34155688948210766,0.3143743353765367,0.952199750894516,0.3678159589602801,0.8594857228610515,0.5460361444746744,0.16953372081343665,0.34484801327726144,0.09292382692934477,0.5588478041537273,0.9856939171624738,0.5166142670789107,0.8393415175479348,0.1046542745761304,1,1,1,0.6445242329397759,digestive
3034,1.0,0.9685497095750608,0.407144313335714,0.30417859699931815,0.955302290505216,0.9197074220411376,0.6497966621319315,0.3574678583912409,0.9026299053064712,0.5641933304776888,0.9222388714441416,0.0685825730674613,0.9060206825333424,0.4678782677414074,0.7615032501762307,0.8506860679920474,0.782353580159914,0.7482204642091348,0.5440634034167761,0.812832953931371,0.2353061883944956,0,0,0,0.3847609502280161,digestive
8575,1.0,0.8484444750983383,0.26471815521401404,0.6257838540391653,0.6341775913464152,0.03704331782964776,0.9383656825768548,0.08125451154270466,0.6697915656722303,0.21169272298281883,0.40073701458765665,0.011563643310064542,0.5693965832264191,0.3715771658732146,0.4190041740370103,0.709083382006442,0.7068838999497289,0.7951251110791315,0.5172703261553278,0.5504616078178167,0.16108633248367246,1,1,1,0.6961133737410384,digestive
3185,1.0,0.36664496939574104,0.12640789579438014,0.5792429552818614,0.08141408528738381,0.5688826315685757,0.34965535263896413,0.3980025163082233,0.4742700364439786,0.22059915793755483,0.43787690228779197,0.23181811079975845,0.376088139249936,0.19951448494296173,0.4512439162844216,0.2593853780976687,0.08841265270504672,0.8153373462354406,0.6888353657712636,0.4500318455544828,0.14433508481000332,0,1,0,0.4402596136105108,digestive
4347,1.0,0.07681237423179475,0.41466881751580775,0.07028663061352623,0.3951856511310441,0.4722180017079878,0.8982993940522954,0.4576864350518612,0.6320444520757657,0.9495848206447886,0.7562510546225057,0.14332648220789512,0.518266728882025,0.787833695886759,0.5653076316045211,0.4916286560866934,0.07051744657796821,0.33285106064118575,0.4125542081753235,0.7264209575238971,0.6689216244568466,1,0,1,0.46939186081036327,digestive
7120,1.0,0.36713547502063015,0.995217730334702,0.384665718909592,0.5059027601220074,0.7981189325950977,0.7417848897053096,0.17506096776549615,0.6904019396998671,0.855915826662622,0.6506555078418811,0.7158456535493157,0.6604433029348229,0.40366712027733054,0.2566511131713498,0.8796555720676946,0.6295952333947948,0.92920323991056,0.34396956052754485,0.7077409461491753,0.3718066878454871,0,0,0,0.2747416185959863,digestive
5274,1.0,0.5835840208326092,0.5847907404832301,0.7669535174097819,0.4726659584115194,0.2100738369452704,0.4791183168122861,0.8558361669103667,0.2407246566139892,0.008510024592955022,0.9192787853814371,0.3809664932671389,0.901437323761682,0.9293390053031038,0.7789930916842058,0.989270278561976,0.4644518387227324,0.3791375115157785,0.7206121077035615,0.481316180179932,0.9510770264479388,1,0,1,0.8663472199107847,digestive
4286,1.0,0.7468541214030953,0.35682030831188133,0.4455984223894116,0.956103398938402,0.19666315233419027,0.4640369349029395,0.11353412126784455,0.806320068035586,0.7639430198865859,0.9436868225476264,0.6560123954827496,0.641200500388063,0.7216421860545048,0.6710524866734474,0.41791981645952325,0.39822926018181876,0.457704142276706,0.19434676599004047,0.10345534673053712,0.07439219850721235,1,1,1,0.7515444526196787,digestive
1030,1.0,0.7735970343423757,0.8556644798804257,0.8132607695520147,0.7610069700405612,0.8973500659702525,0.8800053990079941,0.06273910146920259,0.4612254630189659,0.7106064077174473,0.7856581699277032,0.7301279046034318,0.1843917091731129,0.422661883431356,0.3508461098467653,0.7368378205999199,0.5267358343635816,0.6956538239492572,0.617290969297604,0.6849189308011405,0.30828046333395,0,0,0,0.25637454302285484,digestive
226,1.0,0.004529186722457722,0.8004745979175487,0.007429811470163194,0.6641884876753358,0.3915589972873417,0.3194538494822533,0.9460511654245825,0.30999731755880555,0.032455624560891905,0.061502130711818086,0.8968967338716582,0.7772025741122733,0.7299424043460183,0.43585945032035767,0.2498023108543972,0.0215682671452212,0.710065814282341,0.8318371212295859,0.8929733461154818,0.0438982869635286,1,1,1,0.8671832506206665,digestive
