,brain,group1,muscle,epithelial,digestive
332,0,0,0,1,1
333,1,1,0,0,1
334,0,0,0,1,0
335,1,1,1,1,0
336,0,1,0,1,1
337,0,0,1,0,0
338,1,1,1,0,1
339,0,0,1,0,1
340,0,0,1,1,0
341,0,1,0,0,0
342,0,0,0,1,0
343,0,0,0,1,1
344,1,1,0,0,0
345,0,0,1,1,1
346,0,0,0,1,0
347,1,1,0,0,1
348,1,0,1,0,0
349,1,1,1,0,0
350,0,1,0,1,1
351,1,0,0,0,0
352,1,1,0,1,1
353,0,1,0,1,0
354,1,0,1,1,1
355,1,0,0,1,1
356,1,0,1,0,1
357,0,1,1,0,0
358,0,0,1,1,0
359,1,0,0,1,1
360,0,0,1,1,0
361,1,0,1,1,1
362,0,1,1,1,1
363,0,0,1,1,0
364,0,1,0,1,1
365,0,0,1,0,1
366,1,0,0,1,1
367,1,1,1,1,0
368,1,1,1,1,1
369,1,1,1,1,1
370,0,1,0,0,0
371,1,1,0,1,0
372,0,1,0,1,1
373,0,1,1,1,1
374,1,1,1,0,1
375,1,1,0,1,1
376,0,0,1,0,0
377,0,0,0,0,0
378,0,0,0,0,1
379,1,1,0,0,1
380,1,0,0,0,1
381,1,1,1,1,1
382,0,1,0,1,1
383,0,0,0,0,0
384,0,1,0,1,0
385,0,1,0,0,0
386,0,0,1,0,0
387,1,1,0,0,0
388,0,0,1,0,1
389,1,0,0,1,1
390,0,1,0,0,0
391,1,1,1,0,0
392,0,1,0,0,1
393,1,1,0,0,1
394,1,1,1,1,1
395,0,1,0,1,0
396,0,1,0,1,1
397,0,0,1,1,0
398,1,1,1,1,0
399,1,0,1,1,1
400,0,0,1,0,1
401,1,0,0,0,1
402,1,1,0,1,0
403,1,0,1,1,0
404,1,0,1,1,0
405,0,1,0,1,1
406,1,0,1,0,1
407,1,1,0,0,1
408,1,0,0,0,1
409,1,1,0,1,1
410,1,1,1,0,1
411,1,1,0,0,1
412,1,1,1,1,0
413,1,0,0,0,0
414,0,1,1,1,1
415,1,1,1,1,1
416,0,1,0,0,1
417,1,1,0,1,0
418,0,1,0,0,1
419,1,0,1,0,0
420,1,1,1,0,0
421,0,0,1,1,1
422,0,0,0,0,0
423,0,1,1,1,1
424,1,0,1,0,0
425,1,0,1,1,0
426,1,0,0,1,0
427,1,0,0,1,1
428,1,0,0,0,1
429,1,0,0,0,0
430,1,1,0,1,0
431,1,1,1,0,1
432,0,1,0,1,1
433,1,1,0,0,0
434,0,0,0,1,0
435,0,0,0,0,1
436,0,0,0,1,0
437,1,1,0,1,0
438,1,1,1,0,1
439,0,0,1,0,1
440,1,0,1,0,0
441,0,1,0,1,1
442,0,0,0,0,1
443,1,0,0,0,0
444,1,0,1,1,1
445,1,1,0,1,1
446,1,0,0,0,0
447,0,0,0,0,0
448,1,1,0,0,1
449,0,0,0,1,1
450,0,0,0,0,0
451,1,1,0,1,0
452,0,1,0,0,0
453,1,1,0,1,0
454,0,0,0,0,0
455,1,0,1,0,0
456,0,0,0,1,1
457,1,1,1,0,1
458,1,0,0,0,1
459,0,1,1,1,0
460,0,0,1,1,1
461,1,1,1,0,1
462,0,0,1,0,0
463,1,1,1,1,0
464,0,1,0,0,1
465,0,1,0,1,1
466,0,1,0,0,1
467,0,0,0,0,0
468,0,1,1,0,1
469,1,1,1,1,1
470,0,1,1,0,0
471,1,1,0,1,0
472,1,0,0,1,0
473,1,1,1,1,1
474,0,1,0,0,1
475,0,0,0,1,1
476,1,1,0,1,0
477,1,1,1,0,1
478,0,1,0,1,0
479,0,0,1,0,0
480,0,1,1,1,1
481,0,1,0,1,0
482,0,0,0,0,1
483,1,1,0,1,1
484,0,0,1,1,0
485,1,1,1,1,1
486,1,1,1,0,1
487,0,1,1,0,0
488,0,1,0,0,0
489,1,1,1,0,1
490,1,0,0,1,1
491,1,1,1,0,1
492,1,0,1,1,1
493,1,1,0,0,1
494,0,1,1,0,1
495,0,1,1,0,1
496,0,1,1,0,0
497,0,1,0,0,0
498,0,1,0,0,0
499,1,0,1,1,0
500,1,0,1,1,0
501,0,0,1,0,0
502,1,0,1,1,1
503,1,1,1,1,0
504,0,1,0,1,0
505,0,1,1,0,1
506,1,1,0,0,0
507,0,1,1,1,0
508,0,0,0,0,0
509,0,1,0,1,1
510,1,1,0,1,1
511,0,1,1,1,1
512,1,1,1,1,0
513,0,0,0,0,0
514,0,1,1,0,0
515,0,1,0,1,1
516,0,1,1,1,0
517,0,0,0,0,0
518,1,0,1,1,1
519,1,0,0,1,1
520,0,0,1,0,0
521,1,1,0,0,1
522,1,1,0,0,1
523,0,1,0,0,0
524,0,0,0,0,0
525,1,1,1,1,1
526,0,0,0,0,0
527,1,1,0,1,0
528,0,0,0,0,0
529,1,1,0,0,1
530,0,1,0,0,0
531,0,1,0,1,0
532,1,0,0,1,1
533,1,1,0,1,1
534,1,1,0,0,1
535,1,0,0,0,0
536,1,0,1,1,1
537,1,1,1,0,1
538,1,0,0,0,0
539,0,0,1,1,1
540,1,1,1,0,1
541,0,0,1,1,1
542,0,1,0,0,0
543,1,1,1,0,0
544,1,0,1,1,1
545,0,0,0,0,1
546,0,1,1,0,0
547,1,0,0,0,0
548,0,1,1,1,1
549,0,0,1,1,1
550,0,1,0,1,1
551,1,1,0,1,1
552,0,1,1,1,0
553,0,0,0,0,1
554,0,1,0,0,0
555,0,0,1,0,1
556,1,0,0,0,0
557,0,1,1,0,1
558,1,1,1,0,1
559,1,0,0,1,1
560,0,0,1,0,0
561,1,0,0,1,0
562,0,0,0,1,1
563,0,0,0,0,1
564,1,0,0,0,0
565,1,1,0,1,0
566,0,0,1,1,1
567,1,1,0,1,1
568,1,0,0,1,0
569,0,1,0,1,1
570,0,0,0,1,1
571,0,1,1,0,1
572,0,0,0,0,0
573,0,0,0,0,0
574,1,0,1,0,1
575,0,1,1,1,0
576,1,1,1,1,0
577,1,0,0,0,0
578,0,0,0,0,0
579,0,1,0,0,1
580,0,1,0,0,0
581,1,1,0,1,0
582,1,1,0,1,1
583,0,1,0,1,0
584,0,1,1,1,1
585,1,1,1,0,1
586,0,1,0,0,1
587,1,1,1,1,0
588,1,0,0,1,0
589,0,1,1,0,0
590,1,0,1,1,1
591,1,1,1,0,1
592,0,0,0,1,1
593,1,1,0,0,1
594,1,1,1,1,1
595,0,0,0,1,1
596,1,0,1,1,0
597,0,0,1,1,0
598,0,0,0,0,1
599,0,1,1,1,0
600,0,1,1,0,0
601,1,1,0,0,0
602,0,0,1,1,1
603,0,0,0,0,1
604,0,1,1,0,0
605,1,1,1,0,1
606,0,1,1,0,1
607,1,1,1,1,1
608,0,1,1,0,0
609,1,1,1,1,1
610,1,0,1,0,0
611,1,0,0,0,1
612,1,1,0,0,0
613,1,0,0,1,0
614,0,0,1,0,0
615,1,1,1,0,0
616,0,0,1,1,0
617,1,1,1,0,1
618,1,1,0,0,0
619,1,0,1,1,0
620,1,0,0,0,1
621,1,0,0,0,1
622,0,0,0,1,1
623,0,1,0,1,0
624,1,0,1,1,0
625,0,1,0,1,1
626,1,0,0,0,1
627,0,0,1,0,0
628,0,1,1,1,1
629,0,1,1,1,0
630,0,0,1,0,0
631,0,1,1,1,1
632,0,0,0,0,1
633,0,1,0,1,1
634,1,1,1,1,1
635,0,1,1,0,0
636,0,1,0,1,0
637,1,1,0,1,1
638,1,0,1,1,0
639,0,1,1,1,0
640,1,1,1,1,0
641,1,0,0,0,1
642,0,1,1,0,1
643,0,1,1,0,1
644,1,1,0,0,0
645,0,1,0,0,0
646,0,1,0,1,1
647,1,1,0,0,1
648,1,0,0,0,1
649,0,0,1,1,0
650,1,1,0,0,0
651,1,1,0,0,0
652,1,1,0,1,0
653,1,1,0,1,0
654,1,1,0,0,1
655,1,1,0,1,0
656,0,0,1,0,1
657,0,1,1,1,0
658,1,0,1,0,1
659,0,0,1,1,1
660,0,1,1,1,0
661,0,0,0,1,0
662,1,0,0,1,0
663,1,1,0,1,0
664,1,1,0,0,0
665,0,0,1,0,1
666,0,0,0,1,0
667,0,1,1,1,1
668,1,0,0,0,1
669,1,0,1,1,1
670,1,1,0,0,0
671,1,0,1,0,1
672,1,0,0,0,1
673,0,1,1,0,1
674,1,1,0,1,1
675,0,1,1,0,1
676,1,0,0,0,0
677,1,0,0,0,1
678,0,1,1,1,1
679,0,1,1,0,1
680,0,1,0,1,0
681,1,0,1,0,0
682,0,1,1,1,1
683,1,1,1,1,0
684,1,0,1,1,1
685,1,0,1,1,1
686,0,0,0,0,1
687,0,1,1,0,1
688,0,0,0,0,0
689,1,1,0,0,0
690,0,0,1,1,0
691,1,1,1,0,1
692,0,1,1,0,1
693,0,1,1,0,0
694,1,1,0,1,0
695,1,1,1,0,1
696,0,0,1,0,1
697,0,1,0,0,0
698,1,0,0,1,1
699,0,1,1,1,1
700,0,1,1,1,0
701,0,0,0,0,1
702,0,0,0,0,0
703,1,1,1,0,0
704,0,0,1,1,0
705,1,1,1,0,1
706,1,0,0,0,1
707,1,0,1,0,0
708,1,1,1,1,0
709,1,1,1,1,1
710,1,0,0,1,1
711,0,1,0,0,1
712,0,0,0,0,1
713,0,1,1,0,1
714,0,0,1,0,0
715,1,1,1,1,0
716,0,1,1,1,0
717,0,0,0,1,0
718,0,1,0,1,1
719,0,1,1,0,1
720,1,1,1,0,0
721,0,1,0,1,1
722,1,0,0,0,1
723,1,0,0,0,1
724,1,0,1,1,1
725,0,1,1,0,1
726,0,0,0,1,1
727,1,1,1,0,0
728,0,1,0,0,0
729,0,0,1,0,0
730,1,1,1,0,0
731,0,0,0,0,1
732,0,0,1,1,0
733,1,0,0,0,1
734,1,0,1,1,1
735,1,0,1,0,1
736,1,1,0,1,0
737,0,1,1,0,0
738,0,1,1,0,0
739,1,1,0,1,0
740,1,1,0,1,1
741,0,1,1,1,0
742,0,1,1,0,1
743,1,1,1,0,0
744,1,1,0,0,1
745,0,0,0,1,0
746,0,1,1,0,1
747,1,1,0,0,1
748,1,1,0,1,0
749,1,0,1,0,0
750,1,0,0,0,1
751,0,1,1,0,0
752,0,0,1,0,1
753,0,1,1,1,0
754,1,0,0,1,1
755,0,0,1,0,1
756,1,0,0,0,0
757,1,1,0,1,1
758,0,0,0,1,0
759,1,0,1,1,0
760,1,1,1,1,0
761,1,0,1,1,0
762,1,1,0,1,1
763,0,0,1,0,1
764,1,1,1,0,0
765,1,0,0,1,0
766,0,0,0,0,1
767,1,0,0,1,0
768,0,0,1,0,0
769,1,0,0,1,1
770,1,1,1,0,0
771,0,1,1,1,1
772,1,0,0,0,1
773,1,0,1,0,0
774,1,0,0,0,1
775,0,1,0,1,0
776,0,0,0,0,1
777,0,0,1,1,1
778,0,0,1,1,0
779,0,0,1,0,0
780,1,1,1,0,0
781,1,0,1,1,1
782,1,1,0,1,1
783,0,0,0,1,1
784,1,1,1,1,1
785,0,0,0,1,0
786,1,1,1,0,1
787,0,0,1,0,0
788,0,0,0,1,0
789,1,0,0,0,1
790,1,0,0,0,1
791,1,0,1,0,0
792,1,0,1,0,0
793,0,1,0,1,0
794,1,1,0,1,0
795,0,1,0,0,0
796,0,0,0,1,1
797,1,1,1,1,1
798,0,0,0,1,1
799,0,1,1,1,0
800,1,1,0,1,1
801,1,0,1,0,1
802,1,0,0,0,0
803,1,1,0,1,1
804,0,1,1,1,0
805,1,0,1,1,1
806,0,1,1,0,1
807,1,0,1,0,1
808,0,0,0,0,0
809,1,1,1,1,0
810,1,1,0,0,1
811,1,0,0,1,0
812,0,1,0,1,0
813,0,0,1,1,0
814,0,0,1,1,0
815,0,0,0,0,1
816,0,0,1,0,0
817,1,1,0,1,1
818,0,1,1,1,0
819,0,0,1,1,1
820,1,1,1,1,1
821,0,1,1,0,1
822,1,1,0,0,0
823,1,1,0,0,0
824,0,1,1,1,0
825,1,1,1,1,1
826,1,1,1,0,1
827,0,0,1,1,1
828,0,1,0,1,0
829,0,0,0,1,1
830,1,0,0,1,1
831,0,0,1,1,1
832,1,1,1,0,1
833,0,1,1,1,1
834,1,1,0,1,1
835,1,1,1,1,0
836,1,0,0,0,0
837,0,1,1,0,1
838,0,1,0,1,1
839,0,0,1,0,1
840,1,1,1,0,0
841,0,0,0,1,1
842,0,0,0,0,0
843,0,0,1,0,0
844,0,0,0,1,1
845,1,0,0,1,0
846,0,1,0,1,0
847,1,0,1,0,1
848,0,0,1,0,1
849,1,1,1,1,1
850,1,0,1,0,0
851,0,1,0,1,0
852,0,1,0,1,0
853,0,1,1,0,0
854,0,0,0,0,0
855,0,1,1,1,0
856,0,1,0,1,0
857,1,1,0,0,1
858,0,0,0,0,1
859,1,1,1,0,1
860,0,0,1,0,0
861,1,0,0,1,0
862,0,0,1,0,1
863,0,0,1,0,1
864,0,1,1,0,0
865,0,1,0,1,1
866,1,0,0,0,1
867,0,0,0,1,0
868,1,1,0,0,1
869,0,0,0,0,0
870,0,1,0,0,0
871,1,0,0,1,1
872,1,0,0,0,0
873,1,1,1,0,1
874,1,0,0,1,1
875,0,0,1,1,1
876,1,0,1,0,1
877,0,0,0,0,1
878,1,1,0,1,0
879,1,0,0,1,1
880,0,1,1,0,1
881,0,0,1,0,0
882,1,1,0,1,0
883,1,1,1,1,0
884,1,0,0,1,1
885,0,1,1,1,1
886,0,1,0,0,1
887,1,0,0,0,1
888,1,1,1,1,0
889,1,1,0,0,0
890,0,1,1,0,1
891,1,0,1,0,1
892,1,1,1,0,1
893,0,1,0,1,1
894,1,0,0,0,0
895,1,1,0,0,1
896,0,1,1,1,1
897,1,0,1,1,1
898,1,0,1,0,1
899,0,1,0,0,0
900,0,0,0,0,1
901,1,0,0,0,0
902,0,1,0,0,1
903,0,0,0,1,1
904,1,0,1,1,0
905,0,1,0,1,1
906,1,1,0,0,0
907,1,1,1,0,1
908,1,0,1,0,0
909,0,1,1,1,1
910,0,1,0,0,1
911,1,1,1,0,1
912,0,0,0,1,0
913,1,0,1,1,0
914,1,0,0,1,1
915,0,0,0,0,1
916,0,0,0,0,0
917,1,0,0,1,0
918,1,1,1,1,1
919,1,0,0,1,1
920,0,0,0,1,0
921,1,0,1,0,1
922,0,1,0,0,0
923,1,0,1,0,1
924,0,0,1,0,0
925,1,1,0,1,1
926,1,0,0,0,0
927,1,1,1,1,0
928,0,0,0,0,0
929,1,1,1,1,1
930,0,0,1,0,1
931,1,1,1,0,1
932,1,0,1,1,0
933,0,1,1,0,1
934,1,1,1,1,0
935,0,1,0,1,1
936,0,0,0,1,0
937,0,1,1,0,1
938,0,0,0,0,1
939,1,0,1,1,0
940,1,1,0,1,0
941,1,0,0,1,1
942,0,0,1,0,0
943,1,0,0,1,1
944,0,1,1,0,0
945,0,0,0,1,0
946,0,1,0,0,0
947,0,1,1,1,0
948,1,1,1,0,0
949,1,1,0,1,1
950,1,1,1,1,1
951,0,0,0,0,1
952,1,1,0,0,0
953,1,1,0,0,1
954,0,1,0,0,1
955,1,1,0,1,0
956,0,1,1,1,1
957,0,1,1,1,0
958,0,1,0,1,1
959,1,0,0,0,1
960,0,0,1,0,0
961,0,0,1,0,1
962,1,0,1,1,1
963,1,1,0,0,1
964,0,1,0,1,0
965,0,0,0,0,1
966,0,0,0,0,1
967,1,1,0,0,1
968,0,1,1,0,0
969,0,1,1,1,0
970,0,1,1,0,1
971,1,1,1,1,0
972,0,0,0,0,0
973,1,1,0,0,1
974,0,1,1,1,0
975,1,0,0,0,1
976,1,1,0,0,0
977,1,1,1,0,1
978,1,0,1,1,0
979,0,0,1,0,1
980,0,0,0,0,1
981,0,1,0,1,1
982,1,1,1,0,0
983,1,0,0,1,0
984,1,1,0,1,0
985,1,0,0,0,0
986,1,1,0,1,1
987,0,1,0,1,0
988,1,1,0,0,0
989,1,1,1,1,0
990,0,1,1,1,1
991,0,1,0,0,0
992,1,1,1,0,0
993,0,1,0,1,0
994,0,1,1,1,0
995,0,1,0,0,1
996,1,0,1,0,0
997,1,1,0,1,0
998,1,0,1,1,1
999,1,0,1,0,1
1000,1,0,0,0,1
1001,1,0,0,1,1
1002,0,0,1,0,0
1003,1,1,1,1,1
1004,1,0,0,0,0
1005,0,1,0,1,0
1006,1,1,0,1,0
1007,1,1,0,1,0
1008,1,0,0,1,0
1009,0,1,0,0,1
1010,0,0,0,0,1
1011,0,0,1,0,1
1012,0,0,1,1,1
1013,0,1,0,0,1
1014,1,1,0,0,1
1015,1,1,1,0,1
1016,1,1,0,0,1
1017,0,1,0,0,0
1018,1,0,1,0,0
1019,1,0,1,0,1
1020,1,0,0,1,0
1021,0,1,0,1,1
1022,0,1,1,0,1
1023,1,0,1,1,1
1024,1,1,1,1,1
1025,1,1,1,1,0
1026,1,1,0,0,1
1027,0,0,0,1,1
1028,1,1,0,1,1
1029,1,1,1,0,1
1030,1,1,0,0,0
1031,1,1,1,0,1
1032,0,0,1,1,1
1033,1,0,0,0,0
1034,1,0,0,0,1
1035,0,0,0,0,1
1036,0,1,0,0,1
1037,0,0,0,0,0
1038,0,0,0,1,0
1039,1,0,1,0,1
1040,0,1,0,1,0
1041,0,1,1,0,1
1042,1,1,0,1,1
1043,1,1,0,1,1
1044,0,0,0,0,0
1045,0,0,0,1,0
1046,1,0,1,1,1
1047,1,0,0,1,0
1048,0,1,1,0,1
1049,1,0,0,1,1
1050,0,1,0,0,1
1051,0,0,0,0,1
1052,1,0,1,1,1
1053,0,0,0,1,0
1054,1,1,0,1,0
1055,0,1,1,1,1
1056,1,1,1,0,1
1057,0,1,0,0,1
1058,1,1,1,1,0
1059,0,1,0,0,0
1060,1,1,0,0,0
1061,1,1,0,1,0
1062,1,1,0,0,1
1063,1,1,0,1,0
1064,0,1,1,0,1
1065,1,1,1,0,1
1066,0,0,1,0,1
1067,1,0,1,0,1
1068,0,1,0,0,1
1069,1,1,0,1,1
1070,0,1,1,1,0
1071,1,0,0,0,0
1072,1,0,0,1,1
1073,0,0,1,1,0
1074,1,0,0,0,1
1075,0,0,0,1,1
1076,0,1,0,0,1
1077,1,0,1,1,1
1078,0,1,1,0,0
1079,0,0,1,0,0
1080,1,0,0,0,0
1081,0,1,0,0,1
1082,0,1,1,0,0
1083,1,0,0,1,1
1084,1,0,0,1,0
1085,1,0,0,0,0
1086,1,1,0,0,0
1087,1,0,0,1,1
1088,0,0,1,1,1
1089,0,1,1,1,0
1090,1,1,1,1,1
1091,1,1,0,1,1
1092,0,1,0,0,0
1093,0,0,0,0,0
1094,1,0,0,1,0
1095,0,1,1,1,1
1096,1,1,0,1,0
1097,1,1,0,1,0
1098,0,1,0,1,0
1099,0,0,1,0,1
1100,0,0,1,1,0
1101,1,1,0,1,1
1102,0,1,1,1,1
1103,1,0,0,1,0
1104,1,0,0,0,0
1105,0,1,0,0,1
1106,1,0,0,0,0
1107,0,1,1,1,1
1108,1,1,0,0,0
1109,1,1,0,0,0
1110,0,1,0,0,1
1111,0,1,0,0,0
1112,1,0,0,0,0
1113,1,1,1,0,1
1114,1,1,1,0,1
1115,1,1,1,0,1
1116,1,1,1,0,1
1117,1,1,1,1,1
1118,1,1,0,1,0
1119,0,1,0,0,1
1120,1,1,1,0,0
1121,0,0,1,1,1
1122,0,1,1,1,1
1123,0,1,0,1,1
1124,0,0,0,0,1
1125,0,1,0,1,0
1126,0,0,0,0,1
1127,1,1,0,0,1
1128,1,1,1,0,0
1129,0,1,0,1,1
1130,1,1,1,0,1
1131,0,0,1,1,1
1132,0,0,1,0,0
1133,1,0,1,1,0
1134,0,0,0,1,1
1135,0,0,1,1,1
1136,0,1,1,1,0
1137,0,0,0,1,1
1138,1,0,1,0,1
1139,1,1,0,0,0
1140,1,0,0,1,0
1141,0,1,0,1,1
1142,0,0,1,0,1
1143,0,1,0,1,0
1144,0,0,0,0,1
1145,1,1,0,1,1
1146,1,0,1,0,1
1147,0,1,0,0,0
1148,1,1,0,0,0
1149,1,0,0,0,1
