,brain,group1,muscle,epithelial,digestive
115,0,0,0,0,1
116,1,1,0,1,1
117,0,0,1,0,1
118,0,0,0,1,1
119,0,1,0,0,0
120,0,1,0,0,1
121,0,1,0,0,0
122,1,0,0,0,0
123,1,0,0,1,0
124,0,0,0,1,0
125,1,1,0,1,1
126,0,0,1,0,0
127,0,1,0,0,1
128,0,1,1,0,1
129,0,0,0,1,0
130,0,0,0,0,1
131,0,1,0,1,1
132,1,0,0,1,1
133,0,1,0,1,1
134,0,0,0,0,1
135,1,1,0,1,1
136,1,0,0,0,1
137,1,0,0,1,1
138,0,1,0,0,1
139,0,0,0,0,0
140,1,1,0,1,1
141,0,0,0,0,1
142,0,1,0,0,1
143,1,0,0,0,1
144,1,1,1,1,0
145,0,0,0,1,1
146,1,1,0,1,1
147,0,0,0,1,1
148,0,0,0,0,1
149,0,0,1,0,1
150,0,1,0,0,1
151,0,1,0,0,1
152,1,0,0,1,1
153,0,0,0,1,1
154,0,1,0,1,1
155,1,1,0,1,1
156,1,0,0,1,0
157,0,0,0,1,1
158,1,1,0,0,1
159,0,0,0,0,0
160,0,1,0,0,1
161,0,1,0,1,1
162,0,1,1,0,0
163,1,0,0,0,1
164,0,1,0,1,1
165,0,0,0,0,0
166,0,0,0,0,1
167,1,1,0,0,1
168,0,0,0,0,1
169,0,1,0,0,1
170,1,1,0,0,1
171,1,0,0,1,0
172,0,0,1,1,1
173,1,1,0,0,1
174,1,1,0,0,1
175,0,1,0,1,0
176,1,0,1,0,1
177,1,0,1,1,1
178,0,1,0,0,0
179,1,0,0,1,0
180,0,0,0,0,0
181,0,1,0,1,1
182,0,1,0,0,1
183,0,0,0,1,1
184,1,0,0,1,1
185,0,0,1,1,1
186,1,1,0,1,1
187,1,1,0,0,0
188,1,1,0,1,0
189,0,0,0,0,1
190,1,1,1,0,0
191,1,0,0,1,1
192,0,1,0,1,0
193,0,0,0,0,1
194,0,1,0,1,0
195,0,1,0,0,1
196,1,0,0,1,0
197,0,0,0,0,0
198,0,1,0,1,1
199,1,0,0,0,0
200,1,0,0,0,1
201,0,1,0,0,1
202,1,1,0,1,1
203,1,0,0,1,0
204,0,0,0,0,1
205,0,0,0,0,1
206,0,0,1,0,1
207,1,1,0,1,0
208,1,0,0,0,1
209,1,0,0,1,1
210,0,1,1,1,1
211,1,1,0,0,1
212,0,0,0,1,0
213,1,0,0,1,1
214,0,0,0,0,0
215,1,1,0,1,0
216,0,1,1,0,1
217,0,0,0,0,1
218,1,1,1,1,0
219,1,1,1,0,1
220,1,1,0,0,1
221,0,1,0,0,1
222,1,0,0,1,0
223,0,0,1,0,1
224,0,0,0,0,1
225,1,1,0,1,1
226,0,1,0,0,1
227,0,0,0,0,1
228,0,0,1,1,1
229,0,0,0,0,1
230,0,0,0,0,0
231,1,0,0,0,1
232,0,1,0,1,1
233,1,1,0,1,1
234,0,1,0,1,0
235,1,1,0,0,1
236,0,1,0,0,0
237,1,0,1,0,1
238,0,0,0,0,1
239,1,0,0,1,0
240,0,0,1,0,0
241,0,1,0,1,0
242,0,1,1,0,0
243,1,1,1,0,0
244,1,0,0,0,1
245,0,1,0,1,1
246,0,0,0,0,1
247,0,0,0,0,1
248,0,0,0,0,1
249,1,0,0,0,0
250,1,1,1,1,1
251,1,1,0,1,1
252,1,0,0,0,1
253,1,0,0,1,1
254,0,1,1,0,1
255,0,0,0,1,1
256,0,0,0,0,1
257,0,0,1,1,0
258,1,1,0,0,1
259,1,1,0,0,1
260,0,1,1,0,1
261,1,0,0,1,1
262,1,1,0,0,1
263,0,0,0,1,1
264,1,1,0,0,1
265,0,1,0,0,1
266,1,1,1,0,1
267,1,1,1,0,0
268,1,1,0,0,0
269,1,0,0,1,1
270,0,0,0,1,1
271,0,0,1,0,1
272,0,0,0,1,1
273,1,1,0,1,1
274,0,0,1,0,0
275,1,0,0,0,0
276,0,1,0,0,1
277,0,1,0,0,1
278,1,0,0,1,1
279,0,1,0,0,1
280,0,0,0,1,0
281,1,0,1,0,0
282,1,0,0,0,1
283,0,0,0,1,1
284,1,0,0,0,1
285,1,0,0,0,1
286,0,1,0,0,1
287,1,1,0,0,1
288,1,0,0,0,1
289,1,0,0,0,1
290,0,0,0,1,1
291,0,0,0,1,1
292,0,0,0,1,1
293,0,1,0,1,1
294,0,1,0,0,1
295,1,1,0,0,1
296,0,1,0,1,1
297,1,1,0,0,0
298,0,0,0,0,0
299,0,1,0,1,1
300,0,1,1,1,1
301,1,0,0,1,1
302,1,0,0,0,1
303,1,0,0,1,1
304,0,1,0,1,1
305,0,1,0,0,1
306,0,0,0,0,1
307,1,1,0,0,0
308,0,0,0,0,1
309,0,0,0,1,1
310,1,1,0,1,0
311,0,1,1,0,1
312,1,0,0,1,1
313,0,0,0,1,0
314,0,0,0,0,0
315,1,0,0,1,1
316,1,1,0,1,1
317,0,0,0,0,1
318,1,0,0,1,1
319,0,0,0,1,0
320,0,1,0,1,1
321,0,0,0,1,0
322,1,0,1,1,1
323,1,1,0,1,1
324,1,0,0,0,1
325,0,1,1,1,1
326,0,0,0,0,1
327,0,1,1,1,1
328,0,0,0,0,1
329,0,0,0,0,1
330,0,0,1,0,0
331,0,0,0,0,1
332,1,0,0,1,1
333,1,1,0,0,1
334,1,0,0,0,1
335,0,1,0,0,1
336,0,0,0,1,1
337,0,1,0,0,1
338,1,0,1,0,1
339,0,0,0,1,1
340,0,1,1,1,1
341,0,1,0,0,0
342,0,0,0,1,0
343,0,1,0,0,1
344,0,1,0,0,1
345,0,0,1,0,0
346,0,0,0,0,0
347,1,1,0,1,1
348,1,1,0,0,0
349,0,0,0,0,1
350,0,0,0,0,1
351,0,0,1,0,1
352,1,0,1,1,1
353,1,1,0,0,1
354,0,1,0,1,1
355,0,1,0,0,1
356,0,1,1,0,1
357,0,1,0,0,1
358,0,0,0,0,1
359,1,1,0,1,1
360,0,0,1,1,1
361,1,0,0,1,0
362,0,0,0,1,0
363,1,1,1,1,1
364,0,1,0,1,1
365,0,0,0,1,1
366,1,1,1,0,1
367,1,0,0,1,0
368,1,1,0,0,1
369,0,1,0,1,0
370,0,1,0,0,0
371,0,1,0,0,0
372,0,0,0,1,0
373,1,1,0,1,1
374,0,0,0,1,1
375,1,1,0,1,1
376,0,1,0,1,1
377,1,0,0,0,1
378,0,0,0,1,1
379,1,1,0,0,0
380,0,1,1,0,1
381,1,1,0,0,0
382,0,0,0,0,1
383,0,0,0,0,1
384,0,0,0,0,1
385,1,0,1,0,1
386,1,0,1,0,0
387,1,1,0,1,0
388,0,0,0,1,1
389,0,0,0,0,0
390,1,0,0,0,1
391,1,0,0,0,1
392,1,0,0,1,0
393,1,1,0,0,1
394,1,0,1,0,1
395,0,1,0,1,1
396,0,1,0,0,1
397,0,0,0,1,0
398,1,1,0,1,0
399,1,0,0,1,1
400,1,1,0,1,1
401,1,0,0,0,1
402,0,0,0,1,1
403,1,0,0,1,1
404,0,0,0,1,0
405,1,1,0,0,1
406,0,0,0,1,1
407,1,1,0,0,1
408,0,1,0,0,0
409,1,0,0,1,1
410,1,1,1,0,0
411,0,1,0,0,1
412,1,0,0,0,1
413,0,0,0,1,1
414,0,1,0,0,1
415,0,1,0,0,1
416,1,1,0,0,1
417,0,1,0,0,0
418,1,1,0,0,0
419,1,0,0,0,1
420,1,1,0,0,0
421,0,0,1,1,0
422,0,1,0,0,1
423,0,0,0,1,1
424,0,0,1,1,1
425,1,0,0,0,0
426,1,1,0,0,0
427,0,0,0,0,1
428,0,1,0,0,1
429,0,1,0,0,1
430,1,0,0,1,1
431,1,1,1,0,0
432,0,0,0,0,1
433,1,1,0,1,1
434,0,1,0,0,1
435,0,0,0,0,1
436,1,0,0,0,0
437,0,0,1,0,1
438,1,1,0,1,1
439,0,0,0,0,1
440,1,1,0,0,0
441,0,1,0,1,1
442,0,0,0,0,1
443,1,1,0,0,1
444,0,0,1,0,1
445,0,1,0,1,1
446,1,1,0,0,1
447,1,0,0,0,0
448,1,1,0,0,0
449,1,1,1,1,1
450,0,0,0,1,1
451,0,1,0,1,0
452,1,0,0,0,0
453,1,1,0,1,1
454,0,0,0,0,1
455,0,1,1,0,1
456,0,1,1,1,0
457,0,0,0,0,1
458,0,0,0,1,1
459,0,0,0,1,0
460,0,1,0,0,1
461,0,0,1,0,1
462,0,0,0,0,0
463,1,1,1,1,1
464,0,1,0,0,1
465,0,1,0,0,1
466,0,0,0,0,1
467,0,0,0,0,1
468,0,1,1,0,1
469,1,0,0,1,0
470,1,1,0,1,0
471,1,1,0,1,1
472,1,0,1,1,1
473,1,1,0,0,1
474,1,1,0,1,1
475,1,1,1,1,1
476,0,1,0,1,1
477,0,1,0,0,1
478,0,0,0,0,1
479,0,0,0,0,0
480,0,1,0,1,1
481,1,0,1,0,1
482,0,0,0,1,1
483,1,1,1,0,1
484,1,1,1,1,0
485,0,1,0,1,0
486,1,1,0,1,0
487,0,0,0,1,1
488,0,0,0,1,0
489,1,0,0,1,1
490,1,0,0,1,1
491,0,1,0,0,1
492,0,0,0,1,0
493,0,0,0,1,1
494,0,1,0,1,1
495,0,0,1,1,1
496,0,0,0,0,0
497,1,1,0,0,1
498,0,1,0,0,0
499,1,0,0,1,0
500,1,1,0,1,1
501,0,0,0,1,0
502,1,1,0,1,1
503,0,1,0,1,0
504,0,1,1,1,1
505,1,1,0,1,0
506,0,1,0,0,0
507,1,1,0,0,1
508,0,0,0,0,0
509,1,0,0,1,1
510,1,1,0,0,1
511,0,1,1,1,1
512,1,1,0,0,0
513,0,0,0,1,1
514,0,0,0,0,1
515,0,1,0,0,1
516,0,0,0,0,1
517,0,1,0,1,1
518,0,0,0,1,0
519,1,1,0,0,0
520,0,1,0,1,0
521,0,1,0,0,0
522,0,0,0,0,1
523,0,0,0,1,1
524,0,1,1,0,0
525,0,0,0,1,1
526,0,0,0,1,1
527,1,1,0,1,1
528,0,1,0,0,0
529,1,0,0,0,1
530,0,0,0,1,0
531,1,1,0,0,0
532,1,0,0,0,1
533,1,0,0,1,1
534,0,1,0,1,0
535,1,0,0,0,1
536,1,0,0,1,1
537,1,1,0,0,1
538,0,0,0,0,1
539,0,0,1,1,1
540,1,1,0,0,1
541,0,0,1,0,1
542,1,1,0,0,1
543,1,1,0,0,1
544,0,0,1,0,1
545,0,1,0,1,1
546,0,1,1,0,1
547,0,1,0,0,1
548,0,1,0,0,1
549,1,1,1,1,0
550,0,0,0,0,1
551,1,1,1,1,1
552,0,1,1,1,1
553,0,0,0,1,0
554,0,1,0,0,1
555,1,1,0,0,1
556,0,0,0,0,0
557,0,0,0,1,1
558,1,0,0,0,0
559,1,0,0,1,1
560,0,0,1,1,1
561,1,0,0,0,1
562,0,1,0,0,1
563,1,0,0,0,1
564,0,1,0,1,0
565,0,1,0,1,1
566,0,1,1,1,0
567,0,1,0,1,1
568,1,0,0,0,0
569,1,1,0,1,1
570,1,1,0,1,1
571,1,1,0,0,1
572,1,0,0,1,0
573,0,0,1,0,0
574,1,0,0,1,1
575,1,1,0,1,0
576,1,0,0,0,1
577,1,0,0,0,1
578,0,0,1,0,0
579,0,0,0,0,0
580,0,1,0,0,1
581,0,1,0,0,0
582,0,1,0,1,1
583,0,1,0,1,0
584,0,0,0,0,1
585,1,0,0,1,0
586,0,1,0,1,1
587,0,0,0,1,1
588,0,1,0,0,0
589,1,1,1,1,1
590,1,0,0,1,1
591,1,1,0,0,1
592,0,0,0,0,1
593,0,1,0,0,1
594,0,0,0,1,1
595,0,1,0,1,1
596,1,0,0,0,0
597,0,0,0,0,1
598,1,1,0,0,1
599,0,1,0,1,0
600,1,0,0,0,0
601,1,1,0,0,1
602,0,1,1,1,1
603,1,0,0,0,1
604,1,1,1,1,1
605,1,0,0,0,1
606,0,1,0,0,1
607,1,1,0,1,1
608,0,0,0,0,1
609,1,1,0,1,1
610,0,0,0,1,0
611,0,1,0,0,0
612,0,0,0,1,1
613,1,1,0,0,1
614,0,1,0,0,1
615,1,1,0,0,0
616,0,1,0,0,1
617,0,0,1,0,1
618,1,1,0,1,0
619,0,0,0,0,0
620,0,0,0,0,1
621,0,0,1,1,0
622,0,1,1,1,1
623,0,0,0,0,1
624,1,1,0,1,1
625,0,1,0,0,1
626,0,0,1,1,1
627,0,1,0,0,0
628,0,1,0,0,1
629,0,0,0,1,1
630,0,0,1,0,1
631,1,0,1,0,1
632,1,0,0,1,1
633,0,0,0,0,1
634,1,1,0,0,1
635,0,1,0,0,0
636,1,0,0,1,0
637,1,1,1,1,1
638,1,1,1,0,1
639,1,1,0,1,1
640,1,1,0,1,1
641,1,0,0,0,1
642,0,1,1,0,1
643,1,0,0,1,1
644,1,1,0,0,1
645,1,1,0,0,1
646,0,0,0,1,0
647,0,1,0,1,1
648,1,1,1,0,1
649,0,0,0,0,0
650,0,1,0,1,1
651,0,0,0,0,0
652,0,0,0,0,1
653,1,0,1,0,1
654,1,0,0,1,0
655,1,1,0,1,1
656,1,0,0,0,0
657,1,1,0,0,1
658,0,1,0,0,1
659,1,1,1,1,1
660,0,1,1,0,0
661,0,0,0,0,1
662,0,1,0,0,1
663,0,1,0,0,1
664,0,1,0,1,1
665,1,0,0,0,1
666,1,0,0,1,1
667,1,0,1,0,1
668,0,0,0,1,1
669,0,1,0,1,1
670,0,1,0,1,1
671,0,0,0,0,0
672,0,1,0,1,1
673,0,0,0,1,1
674,1,0,0,1,0
675,1,1,0,0,1
676,1,1,0,0,1
677,1,0,0,0,0
678,0,0,0,0,1
679,1,0,1,1,1
680,1,1,1,1,1
681,1,0,0,1,1
682,1,1,0,0,1
683,1,0,0,0,0
684,0,0,0,0,1
685,1,1,0,0,1
686,0,0,0,1,1
687,0,0,0,1,1
688,1,0,0,0,0
689,0,0,0,1,1
690,0,0,0,1,0
691,0,0,0,1,0
692,0,0,1,0,0
693,1,0,1,0,1
694,1,1,0,1,0
695,1,1,0,0,1
696,0,0,0,0,1
697,0,1,0,1,1
698,1,0,1,0,0
699,1,0,0,1,0
700,1,1,0,1,0
701,0,0,0,0,1
702,0,1,1,0,0
703,0,1,0,0,0
704,0,1,0,0,0
705,1,0,0,0,1
706,1,0,0,0,0
707,0,1,0,0,1
708,1,1,1,0,1
709,1,0,0,1,1
710,0,1,0,0,1
711,1,0,0,1,1
712,0,1,0,0,0
713,1,1,0,0,1
714,1,0,0,0,1
715,0,0,0,0,1
716,0,0,0,0,0
717,0,1,0,0,0
718,0,0,0,0,1
719,1,0,1,1,1
720,1,0,1,1,1
721,0,1,0,1,1
722,1,1,1,0,1
723,1,1,0,0,1
724,0,0,0,0,1
725,1,0,1,1,0
726,0,0,0,0,1
727,1,1,1,0,1
728,0,0,0,0,1
729,0,0,0,0,1
730,1,0,1,0,0
731,0,0,0,1,1
732,1,0,1,1,0
733,1,0,0,1,1
734,0,1,0,0,0
735,0,1,1,0,0
736,0,0,0,1,1
737,0,1,0,1,1
738,0,0,0,1,1
739,1,1,0,0,1
740,1,1,1,0,0
741,0,1,1,1,1
742,0,0,0,0,0
743,1,1,0,0,1
744,1,0,0,0,1
745,0,0,0,0,1
746,0,1,0,1,1
747,1,1,0,1,1
748,1,1,0,1,1
749,0,0,0,0,0
750,0,0,0,0,1
751,0,1,0,0,1
752,0,0,0,1,1
753,1,0,1,1,1
754,0,0,0,1,1
755,0,0,0,1,1
756,1,1,0,0,1
757,0,0,0,1,1
758,1,1,1,0,1
759,0,1,0,0,0
760,1,1,0,0,0
761,1,0,0,1,1
762,0,1,0,0,0
763,0,0,0,0,1
764,1,1,0,0,1
765,1,0,0,1,0
766,0,0,0,0,1
767,1,0,0,1,1
768,0,0,0,0,0
769,0,1,0,0,1
770,0,0,0,1,0
771,0,0,0,0,1
772,1,0,0,0,1
773,1,1,0,1,0
774,0,1,0,0,1
775,1,1,0,1,1
776,0,1,0,1,1
777,0,0,0,1,1
778,0,1,0,1,0
779,0,0,0,0,1
780,0,1,0,0,0
781,0,1,1,1,1
782,0,0,0,1,1
783,0,0,1,1,1
784,1,0,0,0,1
785,0,0,1,0,1
786,1,0,0,0,1
787,1,0,1,1,1
788,1,1,0,1,0
789,1,0,0,1,0
790,0,0,0,0,1
791,0,0,1,0,1
792,0,0,0,1,1
793,0,1,0,1,0
794,1,1,0,1,0
795,0,0,1,1,1
796,1,0,1,1,1
797,0,0,0,0,1
798,0,1,0,0,1
799,1,0,0,1,1
800,1,1,0,0,1
801,0,0,0,1,0
802,1,0,1,1,1
803,1,0,0,1,1
804,1,0,0,0,1
805,1,0,0,0,1
806,1,1,1,0,1
807,0,1,1,0,1
808,1,0,0,0,1
809,1,0,0,1,1
810,0,1,0,0,1
811,1,1,0,1,1
812,1,1,0,0,0
813,1,0,0,1,0
814,0,1,0,1,1
815,0,0,0,0,0
816,0,0,0,0,1
817,1,0,0,1,1
818,0,0,1,1,1
819,1,0,0,1,0
820,0,1,0,1,1
821,0,1,0,0,1
822,0,0,0,0,0
823,0,0,0,0,1
824,0,1,0,1,0
825,1,0,0,1,1
826,1,0,1,0,1
827,0,0,1,1,0
828,0,0,0,0,0
829,0,0,1,1,1
830,1,1,0,0,1
831,0,0,0,1,1
832,1,1,1,1,1
833,1,0,0,1,1
834,0,1,1,1,1
835,1,0,0,0,1
836,1,1,0,0,0
837,0,0,0,1,1
838,1,1,0,1,1
839,0,1,0,1,0
840,0,1,0,1,0
841,0,0,0,0,1
842,0,0,1,0,1
843,0,0,1,1,1
844,0,1,0,0,1
845,1,1,0,0,0
846,0,0,0,1,1
847,1,0,1,0,1
848,0,0,1,1,1
849,0,0,1,0,0
850,1,1,0,0,0
851,0,0,0,1,0
852,0,1,0,1,1
853,0,0,0,0,0
854,0,0,0,0,1
855,1,1,1,0,1
856,0,1,0,1,1
857,1,0,0,0,1
858,0,1,0,1,0
859,0,1,1,0,1
860,0,0,1,0,1
861,0,1,0,1,1
862,1,0,1,1,1
863,1,1,0,0,1
864,0,0,0,0,0
865,0,0,0,1,0
866,0,1,0,1,0
867,0,0,0,0,1
868,1,1,1,0,1
869,1,0,0,0,1
870,0,0,1,0,0
871,1,1,0,1,1
872,0,0,0,0,0
873,0,0,1,1,1
874,1,1,0,0,1
875,0,0,1,1,1
876,0,1,0,1,1
877,1,1,0,0,1
878,0,0,0,0,1
879,1,0,0,0,1
880,1,1,0,0,1
881,1,1,0,0,1
882,0,1,0,0,0
883,0,0,1,1,0
884,0,1,0,0,0
885,1,0,1,0,1
886,0,0,0,0,1
887,0,0,0,0,1
888,1,1,0,0,1
889,0,1,0,0,1
890,1,1,0,1,0
891,1,0,0,0,1
892,1,1,0,0,1
893,1,0,0,1,1
894,1,0,0,1,0
895,0,0,0,0,1
896,0,0,1,1,1
897,0,0,0,0,1
898,0,0,1,0,1
899,1,1,1,1,1
900,1,0,0,0,1
901,1,0,0,1,1
902,0,0,0,0,0
903,0,0,1,1,0
904,0,1,0,0,1
905,1,0,0,0,1
906,1,1,1,0,1
907,1,1,1,0,1
908,0,1,0,0,1
909,1,1,0,0,1
910,0,1,0,0,0
911,0,1,0,0,0
912,0,1,0,1,1
913,1,0,0,1,0
914,1,1,0,0,1
915,0,0,1,1,1
916,1,0,0,1,1
917,0,1,0,0,1
918,1,1,0,1,0
919,1,0,0,0,1
920,1,0,0,1,1
921,0,1,0,1,1
922,0,0,1,0,1
923,1,1,0,0,1
924,1,0,0,1,1
925,1,1,0,0,1
926,1,1,1,0,1
927,1,1,0,0,1
928,0,0,1,1,1
929,0,1,0,0,0
930,0,1,0,0,1
931,1,1,0,0,1
932,1,1,0,1,1
933,0,0,0,1,0
934,0,1,0,0,1
935,0,1,0,0,1
936,0,1,0,0,0
937,0,0,1,1,1
938,0,1,0,0,1
939,1,0,1,0,1
940,1,1,0,1,0
941,1,0,0,0,1
942,0,1,1,1,0
943,0,0,0,1,1
944,1,1,1,0,0
945,1,0,0,1,1
946,1,1,0,1,0
947,0,1,0,0,0
948,0,1,1,0,0
949,0,0,0,0,0
950,0,0,0,1,1
951,0,1,0,1,1
952,1,0,0,1,0
953,1,0,0,0,1
954,1,1,0,0,1
955,1,1,1,1,0
956,0,0,0,1,0
957,0,1,1,1,1
958,0,1,0,1,0
959,1,1,0,1,1
960,1,1,0,0,0
961,0,0,1,0,0
962,1,1,0,0,1
963,1,1,0,0,1
964,0,1,0,0,1
965,0,0,0,1,1
966,0,0,1,1,1
967,1,0,0,0,0
968,0,1,0,0,1
969,1,1,1,1,0
970,0,0,0,0,1
971,0,1,0,0,1
972,0,1,0,0,0
973,1,0,0,0,0
974,0,1,0,1,1
975,1,0,0,1,1
976,0,0,0,1,1
977,1,1,0,0,1
978,1,0,0,0,1
979,0,0,0,0,1
980,0,0,0,1,1
981,1,1,0,0,1
982,1,1,0,1,1
983,0,1,0,0,1
984,1,1,0,1,0
985,1,1,0,1,1
986,1,1,0,1,0
987,0,1,0,0,1
988,1,1,0,0,1
989,1,1,0,1,1
990,0,1,0,0,1
991,0,0,0,0,1
992,0,1,0,1,1
993,0,1,0,1,1
994,0,0,1,0,1
995,1,1,0,0,1
996,1,1,0,0,1
997,0,0,0,1,0
998,0,1,0,0,1
999,0,0,1,0,1
1000,1,1,0,1,1
1001,1,0,1,0,1
1002,0,1,1,0,1
1003,0,0,0,0,1
1004,0,0,1,0,1
1005,1,1,1,0,0
1006,0,0,0,0,1
1007,0,0,0,1,1
1008,1,0,0,0,1
1009,1,0,0,1,1
1010,0,0,0,0,1
1011,0,0,0,1,1
1012,0,0,0,1,1
1013,0,1,0,0,1
1014,1,0,0,0,1
1015,1,0,0,0,1
1016,0,0,0,0,0
1017,1,1,1,0,1
1018,1,1,0,1,1
1019,0,1,0,0,0
1020,0,0,0,1,1
1021,1,0,0,1,1
1022,1,0,0,0,1
1023,0,1,0,0,1
1024,1,1,0,0,1
1025,1,0,0,1,1
1026,1,1,0,0,1
1027,0,0,0,1,0
1028,0,1,0,0,1
1029,0,0,0,0,0
1030,0,0,0,0,1
1031,0,1,0,1,0
1032,0,0,0,1,1
1033,1,0,0,0,0
1034,0,0,0,0,0
1035,1,0,0,0,1
1036,1,1,0,0,1
1037,1,1,0,0,1
1038,0,0,0,1,0
1039,0,1,0,0,1
1040,1,0,0,1,1
1041,0,1,1,0,1
1042,1,1,0,0,0
1043,0,0,0,0,1
1044,1,0,0,0,1
1045,0,0,1,1,1
1046,0,1,1,1,1
1047,0,0,0,1,1
1048,0,0,0,0,1
1049,0,0,0,1,1
1050,0,0,0,1,1
1051,1,1,0,0,0
1052,1,0,0,1,1
1053,0,0,0,1,1
1054,0,0,0,0,0
1055,0,1,0,1,1
1056,0,0,0,1,1
1057,0,1,0,0,0
1058,1,1,0,0,1
1059,1,1,0,1,1
1060,0,1,0,1,1
1061,1,1,0,1,1
1062,0,0,0,0,0
1063,1,1,0,1,0
1064,0,0,0,0,1
1065,1,1,0,0,1
1066,0,0,0,0,1
1067,1,1,1,0,1
1068,0,0,0,0,0
1069,0,0,1,1,1
1070,0,1,0,1,1
1071,1,1,0,0,1
1072,0,0,1,1,1
1073,0,0,1,0,1
1074,0,1,0,1,1
1075,0,0,0,0,1
1076,0,1,0,0,0
1077,1,1,1,0,1
1078,0,1,0,0,0
1079,0,0,0,1,0
1080,0,0,1,0,1
1081,0,0,0,0,1
1082,1,1,0,0,1
1083,1,1,1,0,1
1084,0,0,0,1,1
1085,1,1,0,0,1
1086,0,1,0,0,1
1087,0,0,1,1,1
1088,1,0,1,0,1
1089,1,1,0,1,1
1090,0,0,1,0,1
1091,1,0,1,1,1
1092,1,1,1,0,1
1093,1,0,1,0,1
1094,1,0,0,1,0
1095,0,1,0,1,1
1096,1,0,0,0,1
1097,1,1,1,0,0
1098,0,0,0,0,1
1099,1,0,0,1,1
1100,1,0,0,1,0
1101,1,1,1,0,1
1102,0,1,0,1,0
1103,0,1,0,1,1
1104,1,0,0,0,1
1105,0,1,0,1,1
1106,1,0,0,1,1
1107,0,1,1,0,1
1108,0,1,0,0,1
1109,1,1,0,1,1
1110,0,1,1,0,1
1111,0,1,0,1,0
1112,0,0,0,0,0
1113,0,1,0,0,0
1114,0,1,0,0,1
1115,1,1,0,0,0
1116,0,0,1,1,1
1117,1,1,0,1,1
1118,0,1,1,0,1
1119,0,0,0,0,1
1120,0,1,0,1,0
1121,0,0,0,0,1
1122,0,1,1,0,1
1123,0,0,0,1,1
1124,0,0,0,0,1
1125,0,1,0,1,0
1126,0,1,1,1,1
1127,1,1,0,0,0
1128,0,0,0,0,1
1129,1,0,0,0,1
1130,0,0,1,0,1
1131,0,0,0,1,1
1132,1,1,1,0,1
1133,0,1,0,0,0
1134,0,0,1,0,1
1135,0,1,0,0,1
1136,0,0,0,1,0
1137,1,1,0,1,1
1138,0,0,0,1,1
1139,0,1,0,1,1
1140,0,1,0,1,1
1141,0,0,0,1,0
1142,1,0,0,0,1
1143,0,0,0,1,0
1144,0,1,0,0,1
1145,1,0,1,0,1
1146,0,0,1,0,0
1147,1,0,0,0,1
1148,0,1,0,0,0
1149,1,1,1,1,1
