,brain,group1,muscle,epithelial,digestive
233,0,1,1,0,0
234,0,1,1,0,1
235,1,1,1,0,1
236,1,1,1,1,1
237,1,1,1,0,1
238,1,0,0,1,1
239,0,1,1,0,0
240,1,1,0,1,1
241,0,1,1,0,0
242,1,1,1,1,1
243,0,1,1,1,0
244,1,0,0,1,0
245,1,1,1,1,1
246,1,1,0,0,1
247,1,1,0,1,0
248,1,0,1,1,1
249,0,0,1,0,0
250,0,0,1,1,0
251,1,1,0,1,1
252,0,1,0,0,1
253,1,1,0,0,1
254,1,1,0,1,1
255,1,1,0,1,1
256,1,1,0,1,1
257,0,1,1,0,0
258,0,0,1,0,0
259,0,1,1,0,1
260,0,0,0,0,1
261,0,1,1,1,1
262,0,0,1,0,1
263,1,0,1,1,1
264,1,1,0,1,0
265,0,0,1,0,1
266,1,1,1,1,0
267,1,1,1,0,1
268,0,0,0,1,1
269,0,0,1,1,1
270,1,0,1,1,1
271,0,0,0,0,0
272,0,0,0,1,1
273,1,1,0,0,0
274,1,1,1,1,1
275,1,1,0,0,0
276,1,1,0,1,0
277,1,1,1,1,0
278,1,0,1,0,1
279,0,0,1,1,0
280,1,1,1,1,0
281,1,0,1,0,1
282,1,1,1,1,1
283,1,1,0,1,0
284,1,1,1,0,1
285,0,1,0,0,0
286,1,1,1,1,1
287,0,0,0,1,1
288,1,1,0,0,1
289,1,1,1,0,1
290,1,1,1,0,0
291,0,1,0,1,1
292,1,1,0,0,0
293,1,0,0,1,1
294,1,0,1,0,1
295,0,0,1,1,0
296,1,0,0,1,1
297,0,0,0,0,0
298,1,1,1,0,0
299,0,0,0,1,0
300,0,0,1,0,1
301,1,1,1,0,1
302,1,0,1,1,1
303,0,1,1,0,1
304,1,0,0,0,0
305,1,1,0,1,1
306,1,0,1,1,1
307,0,0,1,0,0
308,1,1,0,1,1
309,1,1,1,1,1
310,0,1,0,1,0
311,1,0,1,1,0
312,1,0,1,1,0
313,0,0,0,1,0
314,1,1,1,0,0
315,0,1,1,1,0
316,1,1,0,0,1
317,1,1,1,0,0
318,1,0,0,1,1
319,1,1,0,1,1
320,1,1,0,0,1
321,0,1,0,0,1
322,1,1,0,1,1
323,1,0,1,0,1
324,1,1,1,1,1
325,0,0,1,0,1
326,1,1,1,0,1
327,1,0,0,1,0
328,0,1,0,1,1
329,0,1,1,0,0
330,1,1,0,1,0
331,1,1,0,1,0
332,1,0,1,1,1
333,0,0,1,1,0
334,0,1,0,0,1
335,0,0,0,1,1
336,1,0,1,0,0
337,1,0,0,1,1
338,0,1,0,0,0
339,0,0,1,1,1
340,1,1,0,1,1
341,1,1,0,0,1
342,0,1,1,1,1
343,0,1,1,1,1
344,0,0,0,1,1
345,1,1,0,0,0
346,0,0,0,0,0
347,0,1,0,0,1
348,1,1,1,0,1
349,0,0,0,0,1
350,0,0,1,1,1
351,0,0,1,0,0
352,1,0,0,0,1
353,1,0,1,0,1
354,0,1,1,0,1
355,0,1,0,0,1
356,1,0,1,1,1
357,0,1,0,1,1
358,0,1,1,1,1
359,1,1,1,1,1
360,0,0,0,1,0
361,1,1,1,1,0
362,1,0,1,1,0
363,0,0,1,1,1
364,0,1,1,0,0
365,1,0,0,1,1
366,0,1,1,1,0
367,0,1,1,1,0
368,0,1,0,0,1
369,1,0,1,0,1
370,0,0,1,0,1
371,1,0,1,1,1
372,0,1,1,1,0
373,1,0,0,1,0
374,1,1,1,0,1
375,1,1,1,0,1
376,0,1,1,1,1
377,0,1,1,0,1
378,1,1,1,0,1
379,1,1,0,0,1
380,0,0,0,0,1
381,0,1,0,1,0
382,1,0,1,0,1
383,1,1,0,0,0
384,1,0,0,0,1
385,1,1,1,1,1
386,1,1,1,1,1
387,1,1,1,1,0
388,1,1,1,1,1
389,1,0,0,1,0
390,0,1,0,0,1
391,1,1,1,1,0
392,1,1,1,1,1
393,0,0,0,0,0
394,0,0,1,0,1
395,1,1,1,1,0
396,0,0,0,1,0
397,1,1,1,1,0
398,0,1,0,0,0
399,1,1,0,0,1
400,1,0,0,0,0
401,1,0,1,1,0
402,0,0,1,0,0
403,1,1,0,1,1
404,0,1,1,0,0
405,1,0,1,1,0
406,0,0,0,1,1
407,1,0,1,0,1
408,1,0,1,1,1
409,1,0,1,0,0
410,1,0,1,0,1
411,0,1,1,1,0
412,1,1,1,1,1
413,0,0,0,0,1
414,1,1,1,0,0
415,1,1,1,1,1
416,0,1,1,0,0
417,0,1,1,0,0
418,0,1,1,1,0
419,1,1,0,1,0
420,1,0,1,1,0
421,1,1,0,1,1
422,1,0,1,1,0
423,1,0,0,0,0
424,0,1,0,0,1
425,1,0,0,1,1
426,1,0,1,0,0
427,1,1,1,1,1
428,0,1,1,1,1
429,1,1,1,0,0
430,0,0,0,0,0
431,0,1,0,1,1
432,0,1,1,0,1
433,1,1,0,1,1
434,0,1,1,0,1
435,0,0,1,0,1
436,0,1,1,1,1
437,1,0,0,1,1
438,0,1,1,0,0
439,1,0,0,0,0
440,1,0,1,1,1
441,0,0,1,1,0
442,1,1,1,0,1
443,1,1,1,0,0
444,1,1,1,1,1
445,1,0,1,0,1
446,0,0,1,0,1
447,1,1,1,1,0
448,0,1,1,0,1
449,1,0,0,1,0
450,1,0,0,1,0
451,1,1,1,1,0
452,0,1,1,1,1
453,0,1,0,0,1
454,1,1,1,1,0
455,1,0,1,0,1
456,0,1,1,1,0
457,1,1,1,1,1
458,0,0,0,1,0
459,1,1,0,1,1
460,1,0,1,0,1
461,1,1,0,0,1
462,0,0,0,0,0
463,0,0,1,0,0
464,1,1,1,1,0
465,1,0,0,1,1
466,0,1,0,1,0
467,0,1,1,0,1
468,0,1,0,1,1
469,0,0,1,1,0
470,1,1,0,1,1
471,0,0,0,0,1
472,1,1,0,1,1
473,0,0,0,0,1
474,1,1,0,1,1
475,1,1,1,1,1
476,1,1,1,0,1
477,1,0,1,1,1
478,0,0,0,0,1
479,0,1,1,1,1
480,0,0,1,0,1
481,1,0,1,1,1
482,1,1,0,0,0
483,1,0,0,0,0
484,1,0,0,0,0
485,0,1,1,0,1
486,0,1,1,1,1
487,0,0,1,1,0
488,1,0,0,1,1
489,0,1,0,1,1
490,0,0,0,1,0
491,1,1,1,1,1
492,1,1,1,0,1
493,0,0,0,1,0
494,1,1,0,0,1
495,1,1,0,1,1
496,0,0,1,1,0
497,0,1,1,1,1
498,0,0,1,0,0
499,0,1,0,0,1
500,1,1,0,1,1
501,1,1,1,0,1
502,0,1,1,1,1
503,1,0,1,0,1
504,1,1,0,0,1
505,1,0,1,1,0
506,0,1,0,1,1
507,1,1,1,1,1
508,1,1,0,0,0
509,0,1,1,1,0
510,1,1,1,1,1
511,1,1,0,1,0
512,0,1,0,0,1
513,1,1,1,1,1
514,0,0,0,0,0
515,1,1,1,1,1
516,0,1,1,0,0
517,0,0,1,1,0
518,1,0,1,1,1
519,1,1,1,1,1
520,0,0,0,1,0
521,1,0,1,0,0
522,0,1,1,1,0
523,0,1,0,1,1
524,1,1,0,0,0
525,0,1,0,1,1
526,1,1,1,0,1
527,0,0,1,1,0
528,0,0,0,1,0
529,1,1,1,1,0
530,1,1,1,1,0
531,0,1,1,0,0
532,0,0,1,0,1
533,1,1,0,0,1
534,0,1,0,1,0
535,0,0,1,1,1
536,0,1,0,1,0
537,0,1,0,1,1
538,1,1,1,1,0
539,1,1,0,1,0
540,1,1,0,1,1
541,0,0,1,0,1
542,0,1,0,0,1
543,1,0,1,1,0
544,1,1,1,1,1
545,1,1,0,1,0
546,1,1,0,1,1
547,1,1,0,1,1
548,0,1,0,0,1
549,1,1,0,0,0
550,1,1,1,1,0
551,0,1,0,0,1
552,1,0,0,0,1
553,0,1,0,0,1
554,1,1,1,0,1
555,1,1,0,1,0
556,1,1,1,1,1
557,1,0,0,1,0
558,1,0,0,0,0
559,1,1,0,0,1
560,0,1,1,1,1
561,0,1,0,0,1
562,1,1,1,0,1
563,0,1,1,1,1
564,1,1,0,1,0
565,1,1,1,1,1
566,1,1,1,0,1
567,0,0,1,0,1
568,1,1,0,0,1
569,0,1,1,0,0
570,1,1,1,1,0
571,1,0,0,0,0
572,0,1,1,1,1
573,0,0,1,1,1
574,0,0,0,0,0
575,1,0,1,1,1
576,0,1,0,1,1
577,0,0,1,0,1
578,1,1,1,1,1
579,0,1,0,0,0
580,1,0,1,1,0
581,0,1,0,0,1
582,0,0,0,0,1
583,1,1,1,0,1
584,1,0,1,0,1
585,1,0,1,1,1
586,0,1,0,1,0
587,1,1,1,0,1
588,1,1,1,1,1
589,0,1,1,1,1
590,1,1,1,0,1
591,0,1,0,1,1
592,1,1,0,0,1
593,1,1,1,1,1
594,0,1,1,0,0
595,1,0,1,0,1
596,1,0,1,0,1
597,1,0,1,0,1
598,1,1,0,0,1
599,0,1,0,1,0
600,0,1,0,0,1
601,0,0,1,1,0
602,0,0,0,0,1
603,0,0,0,1,0
604,1,1,0,1,1
605,1,1,1,1,1
606,1,0,0,1,1
607,1,1,0,0,1
608,1,0,1,0,1
609,0,1,0,0,0
610,0,0,0,1,1
611,1,1,1,0,1
612,0,1,1,1,1
613,1,0,1,1,1
614,1,1,0,0,0
615,0,0,0,1,1
616,1,0,0,0,0
617,1,1,1,0,0
618,0,1,0,0,0
619,1,0,1,1,0
620,0,0,1,0,1
621,0,0,0,1,0
622,1,0,1,1,1
623,0,0,1,1,1
624,1,0,0,1,1
625,1,1,0,1,1
626,1,1,0,1,1
627,1,1,0,0,1
628,0,1,0,1,1
629,0,1,1,1,1
630,1,0,1,1,1
631,1,1,0,0,1
632,1,1,1,0,1
633,1,1,0,1,1
634,1,1,0,0,1
635,1,1,1,1,1
636,0,0,1,1,1
637,0,1,1,1,0
638,0,0,0,1,1
639,1,1,0,1,0
640,1,0,1,1,0
641,0,1,0,0,1
642,1,1,1,1,0
643,1,0,0,1,0
644,1,1,0,1,1
645,1,1,1,0,0
646,1,0,1,0,1
647,0,1,0,0,1
648,1,1,0,1,1
649,1,1,0,1,1
650,0,0,1,0,0
651,1,1,0,1,0
652,0,0,1,0,1
653,0,0,1,0,1
654,1,1,1,1,0
655,0,0,0,0,1
656,1,1,0,0,1
657,0,0,0,1,1
658,1,1,1,0,1
659,1,1,0,0,1
660,0,1,0,0,0
661,0,1,1,1,0
662,0,0,0,1,0
663,1,0,0,0,0
664,0,0,0,0,1
665,0,1,1,1,1
666,1,1,0,1,0
667,1,0,0,0,1
668,0,0,0,0,0
669,1,0,0,0,1
670,0,1,1,1,1
671,0,1,1,1,0
672,0,1,1,1,1
673,1,1,0,0,0
674,1,0,0,1,1
675,1,0,0,0,1
676,0,0,0,1,1
677,1,0,1,0,1
678,1,1,1,0,0
679,0,1,1,0,1
680,1,1,1,1,1
681,1,0,1,0,1
682,1,1,1,1,1
683,1,1,1,1,1
684,0,0,1,1,1
685,1,0,0,1,0
686,1,1,0,1,1
687,0,1,0,0,0
688,1,1,0,0,1
689,1,1,1,1,1
690,0,1,0,1,0
691,0,0,0,0,1
692,1,0,0,1,1
693,1,1,1,0,0
694,0,0,1,0,0
695,1,1,1,1,1
696,1,0,1,0,1
697,1,0,0,0,1
698,1,0,0,1,1
699,1,1,1,1,0
700,0,1,1,0,0
701,0,1,1,1,1
702,1,1,1,0,0
703,0,1,0,1,0
704,0,0,0,1,1
705,1,1,0,0,0
706,0,0,0,1,1
707,1,0,0,1,1
708,0,1,0,1,0
709,1,1,0,1,0
710,0,0,1,1,1
711,1,1,1,1,1
712,0,1,0,0,0
713,0,0,0,1,0
714,1,1,1,0,0
715,1,0,1,1,0
716,0,0,0,1,1
717,0,1,1,1,0
718,1,1,1,1,0
719,0,0,1,1,1
720,1,1,1,1,1
721,1,1,1,1,1
722,0,1,0,0,0
723,0,0,1,1,0
724,1,0,1,1,0
725,0,1,0,0,1
726,1,0,0,0,0
727,0,1,0,0,1
728,0,1,1,0,1
729,1,0,1,1,1
730,1,0,1,1,0
731,1,0,0,0,0
732,1,1,1,0,1
733,1,1,1,0,1
734,1,0,1,1,1
735,0,0,0,0,1
736,1,1,1,1,0
737,1,0,1,1,1
738,0,0,0,1,0
739,1,0,1,0,1
740,0,0,0,1,1
741,1,1,0,1,1
742,0,1,0,1,1
743,0,1,1,0,1
744,1,0,0,0,0
745,1,1,0,0,1
746,0,1,0,1,1
747,1,1,0,1,1
748,0,0,1,0,0
749,1,1,1,1,0
750,1,0,1,0,0
751,0,1,1,1,0
752,0,1,0,1,1
753,1,1,1,0,0
754,1,1,1,1,0
755,1,0,1,0,1
756,1,1,1,1,0
757,1,1,0,0,1
758,0,1,1,1,0
759,0,1,1,0,1
760,0,1,1,0,0
761,0,0,0,1,0
762,1,0,0,1,1
763,1,0,1,0,0
764,1,0,1,1,0
765,1,1,1,1,0
766,1,1,0,1,0
767,0,1,0,0,0
768,1,1,1,0,0
769,0,0,1,1,1
770,0,1,1,1,0
771,1,1,1,0,0
772,1,1,1,1,1
773,0,1,1,0,1
774,0,1,1,1,1
775,1,0,0,0,0
776,0,0,0,1,1
777,0,0,1,0,1
778,0,0,0,0,0
779,0,1,1,1,1
780,0,0,1,1,0
781,1,1,0,0,1
782,1,1,1,1,0
783,1,1,1,0,0
784,1,1,1,0,1
785,0,1,1,0,1
786,1,1,1,0,1
787,1,0,1,0,0
788,1,0,1,1,1
789,0,1,1,1,1
790,0,0,1,1,0
791,1,0,0,1,1
792,0,1,1,1,1
793,1,1,0,0,0
794,1,0,0,1,1
795,1,1,0,1,1
796,1,1,1,1,1
797,0,1,0,1,0
798,0,1,1,0,1
799,0,1,1,1,0
800,1,1,0,1,1
801,0,0,1,1,1
802,0,1,0,0,1
803,0,1,0,0,0
804,0,0,0,1,0
805,0,1,1,0,1
806,0,1,1,0,1
807,1,1,0,1,1
808,1,1,0,1,1
809,1,1,1,0,1
810,1,1,1,0,0
811,0,1,1,1,1
812,1,1,1,1,1
813,0,1,1,0,0
814,0,1,0,1,0
815,1,0,1,0,1
816,1,1,1,1,1
817,1,1,0,1,0
818,0,0,0,0,1
819,1,1,0,1,0
820,0,0,1,1,1
821,1,1,1,1,1
822,1,1,1,1,1
823,1,1,1,0,1
824,0,1,1,1,1
825,1,0,0,1,1
826,1,0,0,1,0
827,1,0,1,0,1
828,0,0,1,1,1
829,0,1,1,0,0
830,1,1,0,1,1
831,1,1,1,1,0
832,1,1,1,0,1
833,1,0,1,0,1
834,1,1,1,0,1
835,0,0,1,1,0
836,1,0,1,0,1
837,0,1,0,1,0
838,0,1,1,1,1
839,0,1,1,1,1
840,0,0,1,1,1
841,0,1,1,1,1
842,0,0,1,1,0
843,1,0,1,1,1
844,1,1,0,0,1
845,1,0,1,0,0
846,0,0,0,1,0
847,1,1,1,1,0
848,1,0,1,0,1
849,0,0,0,0,0
850,0,1,0,0,1
851,0,0,1,0,1
852,1,1,0,0,1
853,1,1,0,1,1
854,1,1,0,1,1
855,0,0,1,0,0
856,1,1,1,1,0
857,0,1,1,1,1
858,1,1,1,1,1
859,0,0,0,1,1
860,0,0,0,0,0
861,1,0,0,0,0
862,0,0,0,1,1
863,0,1,1,1,1
864,1,1,1,1,1
865,1,1,1,0,1
866,1,0,1,0,0
867,1,1,1,1,1
868,0,1,0,0,1
869,0,1,0,0,1
870,1,1,1,0,0
871,1,1,1,1,0
872,0,1,0,1,1
873,0,0,0,1,0
874,1,1,0,1,1
875,1,1,1,0,1
876,1,0,0,0,1
877,1,0,0,0,1
878,1,1,1,1,1
879,1,0,0,1,1
880,1,1,0,1,1
881,0,1,1,0,1
882,0,1,1,0,1
883,1,1,0,1,1
884,1,1,1,1,1
885,0,0,1,0,0
886,1,0,0,1,1
887,1,0,1,1,0
888,1,0,1,0,1
889,0,1,0,1,0
890,0,0,1,1,1
891,1,1,1,0,1
892,0,1,1,1,0
893,1,1,1,0,1
894,1,1,0,1,1
895,0,1,1,1,1
896,0,0,1,0,1
897,1,1,1,1,1
898,1,0,1,1,0
899,0,1,1,1,0
900,0,1,1,1,0
901,0,0,1,1,0
902,0,0,1,1,0
903,0,1,1,0,0
904,1,1,0,0,0
905,0,0,1,1,1
906,0,1,1,1,0
907,0,0,1,0,0
908,1,0,0,0,1
909,0,1,1,1,1
910,1,1,1,1,0
911,0,0,0,1,1
912,1,1,1,1,1
913,1,0,0,1,1
914,1,1,1,1,1
915,1,0,0,0,0
916,0,0,1,0,0
917,0,1,0,1,1
918,1,1,1,0,0
919,1,1,0,0,1
920,0,1,1,0,1
921,0,1,0,1,0
922,0,0,1,0,0
923,1,0,0,0,0
924,0,0,1,0,0
925,1,1,1,0,1
926,1,1,1,0,1
927,1,1,1,1,1
928,1,0,0,0,0
929,0,1,0,1,1
930,0,1,0,1,1
931,0,1,0,0,1
932,1,0,1,0,1
933,0,0,0,0,0
934,0,0,0,1,0
935,1,0,1,0,1
936,0,1,1,1,0
937,1,1,1,1,0
938,0,1,1,0,1
939,1,1,0,0,1
940,1,1,0,1,1
941,1,0,1,1,1
942,0,1,1,0,1
943,1,0,1,1,1
944,1,1,0,1,0
945,0,0,0,1,1
946,1,0,0,1,0
947,0,0,1,1,0
948,1,1,0,1,1
949,1,0,0,0,1
950,1,1,1,0,0
951,0,1,1,1,0
952,1,1,1,1,1
953,0,0,1,0,1
954,0,1,0,0,1
955,0,1,0,1,0
956,0,1,1,0,1
957,1,1,1,1,1
958,1,0,0,1,0
959,0,1,0,1,0
960,1,1,1,1,1
961,1,1,0,1,1
962,0,1,1,1,0
963,1,0,1,0,0
964,1,1,1,1,0
965,0,0,0,1,1
966,1,0,0,1,0
967,0,0,0,1,1
968,1,1,0,0,0
969,0,1,1,1,0
970,0,1,1,1,1
971,1,1,1,1,0
972,0,1,1,0,1
973,1,0,1,0,1
974,1,1,0,1,1
975,1,1,1,1,0
976,1,1,0,1,1
977,0,1,1,0,0
978,1,1,0,0,1
979,1,1,1,1,0
980,0,0,1,0,1
981,0,0,1,1,0
982,0,1,1,0,1
983,1,1,1,1,1
984,1,0,0,0,0
985,1,0,0,1,1
986,0,1,0,1,0
987,1,0,1,0,1
988,1,1,0,0,1
989,1,0,1,1,0
990,0,1,1,1,0
991,1,1,0,1,1
992,1,0,0,1,0
993,0,0,1,1,0
994,1,0,1,0,0
995,0,1,0,0,1
996,1,0,0,0,0
997,1,0,1,1,1
998,1,1,1,1,0
999,0,0,0,1,1
1000,0,1,0,1,0
1001,0,1,0,1,0
1002,0,1,1,1,1
1003,1,1,0,1,0
1004,0,1,0,0,0
1005,1,1,1,1,0
1006,0,1,1,1,1
1007,1,0,1,1,0
1008,1,0,1,1,1
1009,0,1,0,0,1
1010,1,0,0,0,1
1011,1,1,1,0,1
1012,0,1,0,0,1
1013,0,0,1,1,0
1014,0,1,1,1,1
1015,0,1,0,0,1
1016,1,0,0,0,1
1017,1,1,1,0,1
1018,1,0,0,1,0
1019,1,1,0,0,1
1020,0,1,1,1,0
1021,1,1,1,1,1
1022,0,1,1,1,1
1023,1,0,1,1,1
1024,1,1,0,1,1
1025,0,1,1,1,1
1026,1,1,1,0,1
1027,1,1,0,1,1
1028,1,1,1,1,0
1029,1,0,1,0,0
1030,0,1,1,1,0
1031,0,1,0,1,0
1032,1,0,1,1,0
1033,0,1,1,1,1
1034,1,1,1,0,1
1035,0,1,1,1,1
1036,1,1,0,1,0
1037,1,1,0,1,0
1038,0,1,1,0,0
1039,1,1,0,0,1
1040,1,0,0,0,1
1041,0,1,0,0,0
1042,1,1,1,0,1
1043,1,1,1,1,1
1044,0,0,0,1,0
1045,1,0,1,0,0
1046,1,0,0,0,1
1047,1,1,1,1,1
1048,0,1,1,1,1
1049,0,1,0,0,0
1050,0,0,1,0,0
1051,1,1,0,0,1
1052,1,1,1,1,0
1053,1,1,1,0,0
1054,0,1,1,0,0
1055,0,0,0,0,0
1056,1,1,1,0,0
1057,0,1,1,1,0
1058,1,0,1,1,0
1059,0,1,1,0,1
1060,1,0,1,1,1
1061,1,1,1,0,0
1062,1,1,1,1,1
1063,1,0,1,1,1
1064,1,1,1,0,0
1065,1,1,1,1,1
1066,1,1,1,0,1
1067,1,1,0,1,1
1068,0,0,1,0,0
1069,0,1,0,0,1
1070,1,0,0,0,0
1071,1,1,0,1,1
1072,1,1,0,0,1
1073,1,1,0,1,1
1074,0,0,0,1,0
1075,0,1,0,0,0
1076,0,1,0,1,0
1077,1,1,0,1,0
1078,1,0,0,1,0
1079,0,1,1,1,0
1080,0,0,1,0,0
1081,1,1,0,1,1
1082,1,1,1,1,0
1083,1,1,0,1,1
1084,0,0,1,1,1
1085,0,0,1,1,1
1086,0,1,1,0,1
1087,0,1,1,0,0
1088,1,0,1,1,1
1089,1,0,1,1,0
1090,1,1,1,1,0
1091,1,0,1,0,0
1092,1,1,0,1,1
1093,1,1,0,1,1
1094,1,0,1,1,0
1095,1,0,0,0,1
1096,0,1,1,0,1
1097,0,0,1,1,0
1098,0,0,1,0,1
1099,1,0,1,0,0
1100,1,0,1,1,0
1101,0,0,0,1,1
1102,0,1,1,0,1
1103,0,0,1,0,1
1104,0,1,1,1,0
1105,1,1,0,1,1
1106,1,1,0,1,1
1107,0,1,0,1,1
1108,0,1,1,1,0
1109,0,0,1,0,0
1110,0,1,0,1,0
1111,1,1,1,0,1
1112,0,1,1,1,0
1113,1,1,1,1,1
1114,0,1,0,1,1
1115,1,1,1,0,0
1116,0,1,1,1,1
1117,1,1,1,1,1
1118,0,1,1,1,1
1119,1,0,0,0,0
1120,1,1,1,0,1
1121,1,0,0,1,0
1122,1,0,0,1,0
1123,0,1,1,1,1
1124,1,1,1,0,0
1125,0,1,0,1,1
1126,1,0,0,0,1
1127,1,1,1,1,1
1128,0,0,1,0,1
1129,0,0,1,0,1
1130,1,0,1,1,0
1131,0,1,0,0,0
1132,1,1,0,1,0
1133,0,0,1,1,1
1134,1,1,0,1,1
1135,1,1,0,0,1
1136,1,0,1,0,1
1137,0,1,1,1,0
1138,1,1,0,1,1
1139,1,1,1,0,1
1140,1,1,1,0,1
1141,1,1,1,1,1
1142,0,0,1,1,1
1143,1,1,1,0,1
1144,1,1,1,1,0
1145,0,0,1,1,0
1146,0,0,1,0,0
1147,0,1,1,0,0
1148,1,1,1,0,1
1149,0,1,1,1,0
