,brain,group1,muscle,epithelial,digestive
189,0,0,0,0,0
190,0,0,1,0,1
191,0,1,0,0,0
192,0,1,1,0,0
193,0,0,1,0,0
194,1,0,1,0,1
195,0,0,0,0,1
196,1,0,0,0,1
197,0,0,1,0,1
198,1,1,1,0,1
199,0,1,1,0,0
200,0,0,1,0,0
201,1,1,1,0,1
202,1,0,1,0,0
203,1,0,0,1,0
204,0,1,0,0,1
205,0,0,1,0,1
206,1,0,1,0,1
207,0,1,0,0,1
208,0,1,1,1,0
209,0,1,1,0,0
210,1,0,1,0,0
211,1,1,0,0,1
212,1,1,0,0,0
213,1,1,0,0,1
214,1,0,0,0,1
215,1,1,0,0,0
216,1,1,0,0,1
217,1,1,0,0,0
218,1,0,1,0,0
219,1,0,0,0,0
220,1,0,1,0,0
221,0,1,0,0,0
222,0,0,0,0,1
223,0,1,0,0,0
224,0,0,0,0,0
225,0,1,1,0,1
226,1,0,1,0,1
227,1,1,0,0,1
228,1,1,1,0,0
229,0,0,0,0,1
230,0,0,1,0,0
231,1,1,0,1,1
232,0,1,0,0,0
233,0,0,0,0,0
234,1,0,1,0,0
235,0,0,0,0,0
236,0,0,0,1,0
237,0,0,1,0,1
238,1,1,0,0,0
239,1,0,1,0,0
240,0,1,1,0,0
241,0,1,1,0,1
242,1,0,0,1,1
243,1,1,0,0,1
244,0,0,1,0,0
245,0,0,1,0,0
246,0,0,0,0,0
247,1,1,0,0,1
248,0,0,0,0,1
249,0,1,0,1,0
250,1,0,0,0,0
251,1,1,1,0,1
252,1,0,1,0,0
253,0,1,0,0,0
254,0,1,1,0,0
255,0,1,1,0,0
256,1,1,1,0,0
257,1,0,0,0,1
258,0,1,1,0,1
259,1,0,0,0,1
260,1,1,1,0,1
261,0,0,0,0,0
262,1,0,1,0,0
263,1,1,0,0,1
264,0,1,0,0,1
265,0,1,1,0,0
266,1,0,1,0,1
267,0,0,1,0,0
268,0,0,1,0,0
269,0,0,1,0,1
270,0,0,0,0,1
271,0,0,1,0,1
272,1,0,1,0,1
273,0,0,0,0,1
274,1,0,0,0,0
275,1,0,0,0,1
276,1,1,0,0,0
277,0,1,0,0,1
278,1,0,0,0,1
279,0,0,1,0,0
280,0,1,0,0,1
281,0,0,1,0,0
282,1,0,1,0,0
283,0,1,1,1,0
284,1,0,0,0,0
285,0,1,1,0,0
286,1,1,1,0,1
287,1,0,0,0,0
288,0,1,0,0,1
289,1,1,0,0,0
290,0,0,1,0,0
291,1,1,0,0,0
292,0,1,0,0,1
293,1,0,0,0,0
294,0,0,0,0,0
295,1,0,1,0,1
296,0,0,0,0,1
297,0,1,1,0,1
298,0,1,0,0,0
299,1,0,0,0,0
300,0,1,0,0,0
301,0,0,0,0,1
302,0,1,1,0,1
303,0,1,1,0,1
304,1,0,1,0,0
305,0,0,0,0,0
306,0,0,0,0,0
307,0,1,0,0,1
308,1,1,0,0,0
309,1,1,0,0,0
310,0,1,1,1,0
311,0,0,1,0,1
312,0,1,1,1,0
313,0,1,1,0,1
314,1,1,0,1,0
315,0,1,1,0,1
316,0,0,0,0,0
317,0,0,1,1,1
318,1,0,1,0,0
319,0,1,0,0,0
320,0,1,0,0,0
321,1,0,1,0,1
322,0,1,1,0,0
323,0,1,1,0,1
324,0,0,1,0,1
325,1,1,0,1,1
326,1,0,1,0,1
327,1,1,0,0,1
328,0,1,0,0,0
329,1,1,0,0,0
330,1,0,0,1,1
331,1,1,0,1,0
332,0,1,0,0,0
333,0,1,1,0,1
334,1,0,1,1,1
335,0,0,0,0,1
336,1,1,0,0,1
337,0,0,1,0,1
338,1,0,1,0,0
339,1,0,0,0,1
340,1,1,0,0,1
341,1,0,0,1,1
342,0,0,1,1,0
343,1,1,1,0,1
344,0,0,0,0,1
345,1,0,0,0,1
346,1,0,1,0,1
347,0,1,0,0,1
348,0,0,1,0,0
349,0,0,0,0,0
350,0,1,1,0,1
351,1,1,0,0,0
352,1,0,0,0,1
353,1,0,0,0,0
354,1,1,0,0,0
355,0,0,0,0,0
356,1,0,0,0,0
357,1,0,1,0,1
358,0,0,0,0,1
359,1,0,1,0,0
360,1,0,0,0,0
361,0,0,1,0,1
362,0,1,0,1,0
363,1,1,0,1,1
364,0,0,0,0,0
365,0,1,0,0,1
366,1,0,1,0,0
367,1,1,1,0,1
368,0,1,0,1,0
369,0,0,1,0,0
370,1,1,1,0,0
371,0,1,0,1,0
372,0,1,1,0,1
373,0,1,0,0,0
374,1,0,1,0,0
375,0,0,1,0,0
376,1,1,0,0,1
377,1,0,1,0,1
378,1,0,1,0,0
379,1,0,0,0,0
380,0,0,0,0,0
381,0,0,0,0,0
382,0,1,1,0,0
383,1,1,0,0,0
384,0,0,0,0,1
385,0,0,1,0,0
386,0,1,1,0,0
387,1,0,1,0,0
388,1,1,0,0,0
389,0,0,0,0,0
390,1,0,1,0,0
391,0,1,1,0,0
392,1,0,0,1,0
393,0,0,0,0,0
394,1,1,0,0,0
395,0,0,0,0,0
396,1,1,0,0,1
397,1,1,1,0,0
398,0,1,0,0,0
399,1,0,0,0,1
400,0,0,1,0,1
401,0,0,1,0,1
402,0,0,0,0,0
403,0,1,1,0,0
404,1,0,1,0,0
405,1,1,1,0,1
406,0,1,1,0,0
407,0,1,0,0,1
408,0,1,0,0,0
409,0,0,0,0,0
410,0,1,0,0,1
411,1,0,1,0,0
412,1,0,0,0,1
413,1,1,0,0,0
414,1,0,0,0,0
415,0,0,1,0,1
416,1,0,1,0,1
417,1,0,1,0,1
418,1,0,1,0,1
419,0,0,1,0,0
420,1,0,1,0,0
421,1,0,1,0,1
422,0,0,1,0,0
423,0,1,1,0,1
424,0,0,1,0,1
425,1,0,1,0,0
426,0,1,0,0,0
427,1,1,1,0,1
428,0,1,1,1,0
429,0,0,1,0,0
430,0,0,1,0,1
431,1,0,0,1,0
432,1,1,1,0,1
433,1,1,1,0,1
434,0,1,1,0,0
435,0,0,1,0,1
436,0,1,1,0,1
437,0,1,1,0,0
438,0,1,0,0,0
439,1,0,0,0,0
440,0,0,1,0,1
441,0,0,0,0,1
442,1,0,1,0,0
443,0,1,1,0,0
444,0,0,1,0,1
445,1,1,0,1,1
446,1,0,1,0,1
447,0,1,0,0,0
448,1,0,1,0,1
449,0,0,0,1,0
450,0,1,1,0,0
451,1,0,1,0,1
452,0,1,0,0,0
453,0,1,1,0,1
454,1,0,0,0,0
455,0,1,1,0,1
456,1,0,1,0,1
457,1,0,1,0,1
458,1,0,0,0,1
459,1,1,0,0,1
460,1,1,0,0,0
461,1,0,0,0,0
462,1,0,0,0,0
463,0,0,0,0,1
464,0,0,1,0,0
465,0,1,0,0,1
466,0,1,1,0,0
467,0,0,0,0,0
468,1,1,1,0,0
469,0,0,0,0,1
470,0,1,0,0,1
471,1,0,0,0,1
472,1,0,1,0,1
473,1,0,1,0,0
474,1,0,0,0,0
475,0,0,0,1,1
476,0,0,1,0,0
477,1,0,0,0,0
478,1,1,0,0,1
479,1,1,0,0,0
480,1,1,0,0,0
481,0,1,0,0,1
482,1,0,0,0,0
483,0,0,0,0,1
484,1,0,0,0,0
485,1,0,1,0,1
486,1,1,0,0,0
487,0,0,1,0,0
488,0,0,0,0,1
489,1,0,0,0,1
490,1,0,0,0,1
491,0,0,0,0,0
492,1,0,1,0,0
493,0,0,1,0,1
494,0,1,0,0,1
495,1,0,1,0,0
496,1,1,0,0,0
497,1,0,0,0,0
498,1,0,0,0,1
499,1,1,0,0,1
500,1,0,0,0,0
501,0,1,1,0,0
502,1,1,0,0,1
503,1,0,0,0,0
504,1,1,1,1,0
505,1,0,1,0,1
506,1,0,0,0,1
507,1,0,1,0,1
508,1,1,1,0,1
509,0,0,1,0,0
510,1,0,1,0,0
511,0,0,0,0,1
512,1,0,0,0,0
513,1,0,0,0,1
514,1,0,0,0,0
515,1,1,1,0,1
516,1,0,0,0,1
517,1,1,1,0,1
518,1,1,1,1,0
519,1,0,1,0,0
520,1,0,0,0,0
521,1,1,1,0,0
522,1,0,0,0,0
523,1,0,1,0,0
524,1,1,0,1,0
525,0,1,0,0,0
526,0,0,1,0,1
527,0,0,1,0,1
528,0,1,1,0,0
529,1,1,1,1,1
530,1,1,1,0,0
531,1,1,0,0,1
532,0,1,1,1,0
533,1,0,1,0,1
534,1,1,0,0,0
535,0,0,0,0,1
536,0,0,1,0,0
537,0,0,1,0,0
538,0,0,0,0,1
539,1,0,0,1,1
540,1,0,1,0,0
541,0,1,0,0,1
542,1,0,0,0,0
543,1,1,1,0,0
544,0,0,0,1,0
545,1,0,0,1,0
546,0,1,1,1,1
547,0,1,0,0,0
548,0,1,1,0,0
549,1,1,0,0,1
550,1,1,0,0,1
551,0,1,0,0,0
552,0,1,0,0,0
553,0,0,0,0,1
554,0,1,1,0,1
555,1,1,0,0,1
556,1,0,0,1,1
557,0,0,0,0,0
558,1,0,1,0,1
559,1,0,1,0,0
560,0,0,0,0,1
561,1,1,0,1,1
562,1,0,1,0,0
563,1,0,0,0,1
564,1,0,0,0,0
565,1,0,0,0,0
566,1,0,1,1,0
567,1,0,0,0,0
568,0,1,1,1,0
569,0,0,0,1,1
570,0,0,0,0,0
571,0,0,1,0,0
572,0,1,1,0,0
573,0,1,0,1,1
574,0,0,1,0,1
575,0,1,1,1,1
576,0,1,0,0,0
577,0,1,1,0,0
578,1,1,1,0,1
579,0,1,0,0,0
580,1,1,0,0,0
581,0,1,0,0,0
582,0,1,0,0,1
583,0,1,0,0,1
584,1,0,1,0,0
585,1,1,1,0,1
586,1,0,1,0,1
587,0,0,0,1,0
588,1,1,1,0,0
589,1,1,0,0,1
590,0,0,0,0,0
591,1,1,0,0,0
592,1,0,1,0,0
593,0,0,0,0,0
594,1,0,0,0,0
595,1,0,1,0,1
596,0,1,0,0,0
597,0,0,1,0,0
598,1,1,1,0,1
599,0,1,0,0,1
600,0,1,1,0,0
601,1,0,0,0,1
602,1,0,1,1,1
603,1,1,0,0,0
604,0,1,0,1,0
605,0,0,0,0,0
606,1,0,1,0,1
607,0,1,1,0,1
608,0,1,1,0,1
609,1,0,1,0,0
610,1,0,0,0,0
611,1,0,0,0,1
612,0,0,0,0,0
613,1,1,0,0,0
614,0,0,0,0,0
615,1,0,0,0,0
616,1,1,1,0,1
617,0,0,1,0,0
618,0,0,0,1,0
619,0,1,0,0,1
620,0,0,1,0,0
621,1,0,1,0,0
622,1,0,0,1,1
623,0,0,0,0,1
624,1,0,0,0,1
625,0,0,1,0,0
626,1,0,1,0,0
627,1,1,1,0,1
628,0,0,0,1,1
629,0,0,1,0,0
630,0,0,1,0,1
631,1,0,0,0,0
632,1,0,0,0,1
633,0,0,0,0,0
634,1,0,0,0,1
635,0,0,1,0,0
636,0,0,1,0,1
637,0,1,1,1,0
638,1,0,0,1,0
639,0,0,0,0,1
640,1,0,0,0,1
641,1,1,0,0,0
642,1,0,1,0,1
643,0,0,0,1,0
644,1,1,1,0,0
645,1,1,0,1,0
646,0,0,1,0,0
647,0,0,0,1,0
648,0,1,0,0,1
649,0,0,0,1,1
650,0,0,0,0,0
651,0,1,0,0,1
652,0,1,1,1,0
653,0,0,0,0,0
654,0,1,0,0,1
655,1,0,0,0,0
656,0,0,1,0,1
657,1,1,0,0,0
658,0,0,1,0,1
659,0,0,1,0,0
660,1,0,1,0,1
661,0,0,1,0,0
662,1,0,0,0,0
663,0,1,1,0,1
664,1,0,0,0,1
665,0,0,0,0,1
666,0,1,0,0,1
667,1,0,1,0,0
668,1,1,0,1,1
669,1,1,1,0,0
670,1,0,0,0,1
671,1,0,1,0,0
672,0,1,1,0,0
673,0,1,0,0,1
674,1,0,0,0,1
675,0,0,1,0,0
676,0,0,0,0,0
677,0,0,0,0,1
678,1,1,0,0,0
679,0,1,0,0,0
680,1,1,0,1,1
681,1,0,1,0,1
682,1,1,0,0,1
683,0,0,1,0,1
684,1,1,0,0,1
685,0,1,0,0,0
686,0,1,1,0,0
687,0,0,0,0,0
688,0,0,0,1,1
689,1,0,0,0,1
690,1,0,0,0,1
691,0,0,0,0,1
692,0,0,0,0,0
693,0,1,1,1,1
694,1,0,1,0,0
695,0,0,1,0,0
696,1,0,1,0,1
697,0,0,1,1,1
698,1,1,1,0,0
699,1,1,1,0,1
700,0,0,0,0,0
701,1,0,1,1,1
702,1,1,1,0,1
703,0,0,1,0,0
704,1,0,1,0,1
705,1,0,1,1,1
706,1,0,0,0,1
707,1,0,0,0,1
708,1,1,1,0,1
709,0,1,1,0,0
710,1,0,1,1,1
711,1,0,0,1,0
712,0,1,1,0,0
713,0,1,1,0,0
714,0,0,0,0,0
715,1,1,0,0,1
716,1,1,1,0,1
717,1,0,1,0,1
718,0,1,0,1,0
719,0,1,1,0,1
720,0,1,1,0,1
721,0,0,0,0,0
722,0,1,1,0,0
723,0,0,0,0,0
724,0,1,0,0,1
725,0,0,0,0,1
726,1,1,1,0,0
727,0,0,0,0,1
728,1,0,0,0,1
729,0,1,0,0,1
730,1,0,0,1,0
731,0,1,1,0,1
732,1,0,0,0,0
733,0,0,1,0,0
734,1,0,0,0,1
735,0,0,0,0,1
736,1,1,1,0,1
737,1,1,1,1,1
738,1,1,1,0,1
739,1,1,0,0,1
740,1,1,1,0,0
741,0,0,0,0,1
742,1,0,0,0,1
743,1,0,1,0,0
744,0,1,0,1,0
745,1,1,1,0,1
746,0,0,1,1,0
747,1,0,1,0,0
748,1,0,1,0,1
749,0,1,0,0,0
750,0,1,1,0,0
751,1,1,1,0,1
752,0,0,1,0,0
753,1,1,0,0,1
754,1,0,0,0,1
755,0,1,1,0,1
756,0,1,0,1,1
757,0,0,0,0,0
758,1,0,1,0,1
759,0,0,1,0,1
760,1,0,1,0,0
761,1,0,1,0,1
762,1,1,0,1,0
763,1,0,0,0,1
764,0,0,0,0,1
765,1,0,0,0,0
766,0,0,1,1,1
767,1,0,0,0,0
768,0,0,0,0,1
769,0,1,1,1,0
770,0,1,0,0,1
771,0,1,0,0,1
772,0,0,1,0,1
773,1,0,1,1,1
774,1,1,1,0,1
775,1,1,1,1,0
776,1,0,0,0,1
777,0,1,1,0,0
778,0,0,0,0,0
779,0,0,1,0,0
780,0,1,0,0,0
781,1,1,1,0,1
782,0,1,1,0,0
783,1,1,0,0,0
784,1,1,0,0,0
785,0,0,0,1,1
786,0,1,0,0,1
787,1,1,1,0,1
788,0,1,0,0,1
789,1,0,1,0,1
790,0,0,0,0,0
791,1,1,0,0,0
792,1,1,1,0,1
793,1,1,1,0,1
794,1,0,0,0,1
795,1,1,1,0,0
796,0,1,0,0,1
797,1,0,0,0,0
798,0,1,1,0,0
799,0,0,0,0,0
800,1,0,1,0,1
801,1,0,0,0,1
802,0,0,1,0,1
803,1,1,0,0,0
804,0,1,0,1,1
805,1,0,1,0,1
806,1,0,1,1,1
807,0,0,1,1,1
808,1,0,1,0,1
809,1,0,0,0,1
810,1,0,0,1,1
811,1,0,0,0,0
812,1,0,0,0,0
813,1,1,1,1,1
814,1,0,0,0,0
815,1,1,0,0,0
816,0,0,0,1,1
817,1,0,1,0,1
818,0,1,1,0,1
819,1,0,1,0,1
820,0,1,1,0,1
821,0,1,0,1,0
822,0,0,1,0,1
823,1,1,0,0,1
824,1,0,1,0,0
825,0,0,1,0,0
826,0,1,0,1,1
827,0,0,0,0,0
828,1,1,0,0,0
829,0,0,0,1,0
830,0,0,1,0,1
831,0,1,1,0,1
832,0,1,0,0,1
833,1,1,1,0,0
834,0,1,1,0,1
835,0,0,0,0,1
836,1,0,0,0,1
837,0,0,0,0,0
838,0,0,1,0,0
839,0,0,1,0,1
840,1,1,0,0,1
841,1,1,1,0,0
842,1,0,0,0,1
843,0,0,0,0,0
844,0,0,1,0,1
845,0,1,1,1,0
846,1,0,1,1,0
847,1,0,0,0,0
848,1,0,0,0,1
849,1,0,0,0,0
850,1,0,0,0,0
851,1,0,0,0,1
852,0,0,0,0,1
853,1,0,0,0,0
854,1,1,0,0,0
855,0,1,1,0,0
856,0,0,0,0,0
857,1,0,0,0,1
858,1,0,0,0,1
859,0,0,0,0,0
860,1,0,0,0,1
861,1,1,1,0,0
862,1,0,1,0,0
863,0,1,0,0,0
864,0,0,0,0,0
865,0,1,1,0,1
866,1,0,0,0,0
867,0,0,0,0,0
868,0,0,0,0,1
869,0,1,0,0,1
870,1,0,0,0,1
871,0,0,0,1,1
872,0,1,1,1,0
873,0,0,1,1,1
874,0,1,1,1,0
875,0,1,0,0,1
876,1,0,1,0,0
877,0,0,0,0,0
878,0,0,0,0,1
879,0,1,0,0,1
880,1,1,0,1,0
881,1,0,0,0,1
882,1,0,0,1,0
883,0,0,0,0,1
884,0,0,0,0,1
885,1,0,0,0,1
886,1,1,0,0,0
887,1,0,0,0,0
888,0,0,0,0,1
889,1,0,0,0,1
890,0,1,0,1,0
891,1,0,1,0,0
892,1,0,1,0,1
893,0,1,1,0,0
894,0,0,1,1,1
895,0,0,1,0,0
896,1,1,0,0,1
897,0,1,1,0,0
898,0,0,1,1,0
899,0,0,0,0,0
900,1,0,0,0,0
901,1,1,0,0,1
902,0,0,1,0,0
903,1,0,0,0,0
904,1,0,1,0,0
905,1,0,0,1,0
906,0,0,0,0,0
907,1,0,1,0,1
908,1,1,0,0,0
909,0,0,1,0,0
910,0,0,0,0,1
911,0,0,1,0,1
912,0,0,0,1,1
913,0,1,1,1,1
914,1,1,1,0,0
915,1,0,1,1,1
916,1,1,1,0,1
917,0,1,1,0,1
918,0,0,1,0,1
919,1,0,0,0,1
920,0,1,0,0,1
921,0,1,0,0,1
922,1,1,0,0,0
923,0,0,1,0,0
924,1,1,1,0,0
925,0,0,0,0,0
926,1,1,0,0,1
927,1,1,1,1,1
928,0,0,0,0,0
929,0,1,1,1,1
930,0,0,0,0,0
931,1,0,0,1,1
932,1,1,0,0,0
933,0,0,1,0,0
934,0,0,0,0,1
935,1,1,1,0,0
936,0,0,0,0,0
937,1,1,1,0,0
938,1,0,1,0,0
939,0,1,1,1,0
940,0,0,1,0,0
941,1,0,1,0,0
942,1,1,0,0,0
943,0,0,1,1,0
944,1,1,0,0,1
945,1,0,0,1,0
946,0,1,0,0,0
947,1,0,1,0,0
948,0,1,0,0,0
949,1,1,1,0,1
950,0,1,0,0,1
951,1,0,0,0,1
952,0,1,1,0,0
953,0,1,1,0,1
954,0,0,1,0,1
955,0,0,1,0,1
956,0,0,1,0,1
957,0,0,0,0,0
958,1,0,0,0,0
959,1,0,1,0,0
960,1,1,1,0,0
961,1,1,1,0,1
962,1,0,1,0,1
963,1,0,0,0,0
964,1,1,1,0,1
965,0,1,1,0,0
966,0,1,1,0,1
967,1,0,1,1,0
968,0,0,0,0,0
969,1,1,0,0,1
970,0,1,0,0,1
971,0,1,0,0,0
972,1,0,0,0,0
973,0,1,1,0,0
974,1,0,0,0,1
975,1,0,1,0,0
976,1,0,0,0,1
977,1,0,0,0,0
978,1,1,1,0,0
979,0,0,1,1,1
980,0,1,1,0,0
981,0,0,1,0,0
982,0,0,0,0,0
983,0,0,0,0,1
984,0,1,1,0,0
985,1,1,1,0,1
986,1,1,1,0,1
987,0,0,1,0,0
988,1,0,1,0,1
989,0,0,0,0,0
990,0,0,0,0,1
991,1,1,0,0,0
992,0,0,0,0,0
993,1,0,1,1,1
994,1,0,1,0,0
995,0,1,1,1,1
996,0,1,1,0,0
997,0,1,0,1,0
998,1,0,0,1,0
999,0,0,0,0,0
1000,1,0,0,0,0
1001,0,1,0,0,0
1002,0,0,1,0,1
1003,0,0,0,0,1
1004,0,0,1,0,1
1005,0,1,0,0,0
1006,0,1,0,0,0
1007,1,1,0,0,0
1008,0,1,0,0,0
1009,1,0,1,0,0
1010,1,0,1,1,1
1011,1,1,0,0,1
1012,1,1,1,0,0
1013,0,0,1,1,1
1014,1,0,1,1,0
1015,0,0,1,0,0
1016,1,0,1,0,0
1017,0,1,1,1,1
1018,1,1,0,0,1
1019,1,0,0,1,0
1020,0,1,1,0,1
1021,0,0,0,0,0
1022,0,0,0,0,1
1023,1,1,0,0,0
1024,1,1,1,0,0
1025,1,1,0,0,0
1026,0,1,0,0,0
1027,1,1,1,0,1
1028,1,0,0,0,0
1029,0,1,1,0,1
1030,1,0,1,0,0
1031,1,0,0,0,0
1032,0,1,1,0,1
1033,1,1,0,0,0
1034,0,0,1,0,0
1035,0,1,1,1,1
1036,1,1,0,0,0
1037,0,1,0,0,0
1038,0,1,1,0,0
1039,0,1,1,0,0
1040,0,0,1,0,0
1041,0,0,1,0,1
1042,0,0,1,0,1
1043,0,1,0,0,0
1044,1,1,1,1,1
1045,0,0,0,0,0
1046,1,1,0,1,1
1047,0,1,1,0,0
1048,0,1,1,0,1
1049,0,0,1,0,0
1050,1,0,0,0,0
1051,1,0,0,1,0
1052,1,0,0,0,0
1053,1,1,1,0,0
1054,1,0,0,0,1
1055,0,0,0,0,1
1056,0,1,0,0,0
1057,0,0,0,1,1
1058,1,0,1,0,0
1059,1,0,0,0,1
1060,1,0,1,0,0
1061,0,1,0,1,0
1062,0,1,0,0,0
1063,1,1,1,0,1
1064,0,0,0,0,0
1065,1,0,0,0,0
1066,1,0,0,0,0
1067,0,1,1,1,0
1068,0,1,1,0,1
1069,0,0,0,0,0
1070,0,1,1,1,1
1071,0,1,1,0,1
1072,0,0,1,0,0
1073,0,1,1,1,0
1074,0,0,0,1,0
1075,1,0,0,0,0
1076,1,0,1,0,1
1077,0,1,0,0,0
1078,1,1,1,0,1
1079,1,0,0,0,1
1080,0,0,0,0,1
1081,1,1,0,0,0
1082,1,1,0,0,1
1083,0,0,0,0,1
1084,0,1,0,0,1
1085,0,0,0,0,0
1086,0,0,1,0,0
1087,0,0,0,0,0
1088,0,0,1,0,1
1089,1,1,1,0,1
1090,1,1,0,0,1
1091,1,0,1,0,0
1092,0,0,1,0,1
1093,0,1,1,0,1
1094,0,1,0,0,0
1095,0,1,1,0,1
1096,0,0,0,0,0
1097,1,0,1,0,0
1098,0,0,0,0,1
1099,0,0,0,0,1
1100,1,0,1,1,1
1101,1,1,1,0,1
1102,0,0,0,0,0
1103,1,0,1,0,1
1104,0,0,1,0,0
1105,0,0,0,0,0
1106,0,0,0,0,0
1107,1,0,0,1,1
1108,1,1,1,0,0
1109,0,1,1,0,1
1110,1,0,1,1,0
1111,0,0,0,1,0
1112,1,1,1,0,1
1113,1,1,1,0,1
1114,1,1,1,0,1
1115,0,1,0,0,0
1116,0,1,0,0,0
1117,1,1,1,0,0
1118,0,0,0,0,1
1119,0,1,1,0,0
1120,1,0,1,0,0
1121,1,1,0,1,0
1122,0,0,1,0,0
1123,0,0,0,0,0
1124,1,1,1,0,0
1125,1,0,1,0,0
1126,1,0,0,0,0
1127,0,1,1,0,0
1128,0,0,0,1,0
1129,1,0,1,0,0
1130,0,1,0,0,0
1131,0,0,0,0,0
1132,0,0,1,0,0
1133,0,1,1,0,0
1134,1,0,0,0,1
1135,1,0,1,0,0
1136,1,0,1,1,0
1137,1,1,1,0,0
1138,0,1,0,0,1
1139,0,0,0,0,1
1140,1,0,1,0,1
1141,1,0,0,0,1
1142,0,0,1,0,1
1143,1,1,1,0,0
1144,0,0,1,0,1
1145,1,0,0,0,0
1146,1,1,0,0,0
1147,0,0,1,1,1
1148,1,1,1,0,1
1149,1,0,0,0,0
