,brain,group1,muscle,epithelial,digestive
184,0,1,1,0,1
185,1,0,1,1,1
186,1,0,0,0,0
187,0,0,1,1,0
188,0,0,1,0,0
189,1,1,0,1,0
190,1,0,0,0,0
191,1,0,1,0,0
192,1,1,1,0,0
193,0,0,0,1,1
194,0,0,1,0,0
195,0,0,1,1,0
196,0,0,1,1,1
197,1,0,0,1,0
198,1,0,1,1,0
199,0,0,1,0,0
200,1,0,0,0,1
201,0,0,0,1,1
202,1,1,0,0,0
203,0,0,0,1,0
204,1,0,1,1,0
205,0,0,0,0,1
206,1,0,0,0,0
207,0,0,0,1,1
208,1,1,1,1,1
209,0,0,1,1,0
210,0,0,0,0,1
211,0,0,0,0,1
212,1,1,0,0,0
213,0,0,0,1,0
214,0,0,1,0,1
215,1,0,1,1,1
216,0,0,0,0,0
217,0,0,1,1,0
218,0,0,0,1,1
219,1,0,0,0,1
220,1,1,1,0,0
221,1,0,0,0,1
222,1,0,0,0,0
223,0,0,0,1,0
224,1,0,0,1,0
225,1,0,1,1,1
226,1,1,0,0,1
227,1,0,1,0,0
228,1,1,1,0,0
229,0,0,0,0,1
230,0,0,1,1,1
231,0,0,1,1,0
232,0,0,0,1,0
233,1,0,0,1,0
234,0,0,1,1,1
235,0,0,0,0,0
236,0,0,1,1,0
237,0,0,0,0,0
238,0,0,0,1,1
239,1,0,0,1,1
240,0,1,0,0,0
241,1,0,0,0,1
242,0,0,0,0,1
243,0,0,0,0,0
244,1,1,0,1,1
245,0,0,0,0,0
246,0,1,0,0,1
247,0,0,1,0,1
248,1,0,0,0,0
249,0,0,1,0,1
250,1,0,1,0,0
251,1,1,1,0,0
252,1,0,1,0,1
253,0,1,0,0,1
254,0,0,0,1,0
255,0,0,1,1,0
256,1,0,1,0,1
257,0,0,1,1,1
258,0,1,1,0,0
259,0,0,1,0,0
260,1,0,0,1,1
261,1,0,1,0,1
262,1,1,0,0,1
263,0,1,0,0,1
264,1,0,0,0,0
265,1,0,1,0,0
266,0,0,0,1,0
267,0,0,0,0,0
268,1,0,1,0,1
269,1,0,0,0,0
270,0,0,1,1,1
271,0,1,0,0,0
272,0,0,0,1,1
273,0,1,0,0,1
274,1,0,1,1,1
275,1,0,1,1,0
276,0,1,1,0,0
277,0,0,0,0,0
278,1,0,0,0,0
279,0,0,1,0,0
280,0,1,1,0,0
281,0,1,0,1,0
282,1,1,0,1,0
283,0,0,1,1,0
284,0,0,1,1,0
285,0,0,1,1,1
286,0,0,1,1,0
287,0,0,0,0,1
288,1,0,0,1,0
289,0,0,0,0,1
290,0,0,1,0,0
291,1,1,0,0,1
292,1,1,1,1,1
293,0,0,1,1,1
294,0,0,1,0,0
295,1,1,0,1,0
296,0,0,0,0,0
297,1,0,1,0,0
298,0,0,1,0,1
299,0,1,0,0,1
300,1,1,1,1,1
301,0,0,1,0,1
302,1,1,1,1,0
303,1,0,0,1,1
304,0,0,0,1,0
305,0,0,0,1,0
306,0,1,1,0,0
307,0,0,1,0,1
308,0,0,1,1,1
309,0,1,0,0,0
310,1,0,1,1,1
311,1,0,1,0,0
312,1,1,0,0,1
313,0,0,0,0,0
314,1,0,1,0,1
315,1,0,0,0,0
316,0,0,1,0,1
317,1,0,0,1,0
318,1,0,0,0,0
319,0,0,0,0,0
320,1,0,1,1,1
321,1,0,0,0,0
322,1,0,0,0,1
323,1,0,1,1,0
324,1,0,1,1,0
325,1,0,0,1,1
326,0,0,1,1,1
327,1,0,1,0,1
328,0,0,1,0,0
329,0,0,0,0,0
330,0,1,0,1,1
331,0,0,0,0,0
332,1,0,0,1,1
333,1,0,1,1,0
334,0,0,0,0,1
335,1,1,0,1,0
336,0,1,0,1,0
337,0,0,0,0,0
338,1,0,0,0,0
339,1,1,1,0,0
340,1,0,0,0,0
341,1,0,0,1,0
342,0,0,0,0,1
343,1,0,0,0,0
344,0,1,0,1,0
345,0,0,0,0,1
346,0,1,0,0,1
347,1,0,1,1,0
348,0,0,1,1,1
349,0,0,0,0,1
350,0,1,1,0,0
351,1,0,1,0,0
352,1,0,0,1,0
353,1,0,1,0,1
354,1,1,0,0,0
355,1,0,0,1,1
356,1,0,0,1,1
357,1,1,0,0,0
358,1,0,1,0,1
359,1,0,1,1,0
360,1,1,0,1,1
361,1,0,0,1,0
362,1,1,0,1,1
363,1,0,0,1,0
364,0,0,0,0,0
365,0,0,0,1,1
366,1,0,1,0,0
367,1,1,1,1,1
368,0,1,1,1,0
369,0,1,0,1,0
370,0,0,1,1,0
371,1,1,0,1,0
372,1,0,0,0,0
373,0,0,0,1,1
374,1,0,0,1,1
375,0,0,1,0,1
376,1,1,1,1,1
377,0,1,1,1,1
378,1,0,1,1,0
379,1,0,1,1,1
380,0,0,0,0,1
381,0,0,0,1,0
382,1,0,1,0,0
383,1,0,0,1,1
384,1,0,0,1,0
385,0,0,0,0,1
386,0,1,1,0,1
387,1,0,0,0,1
388,0,1,1,0,1
389,0,0,0,0,1
390,1,0,1,0,1
391,1,1,1,1,1
392,0,0,1,1,0
393,0,0,0,0,1
394,1,0,0,0,0
395,0,0,0,0,0
396,0,0,1,0,1
397,0,0,0,0,1
398,1,0,1,0,1
399,0,0,0,1,1
400,1,1,0,0,1
401,1,0,1,1,0
402,0,0,0,1,0
403,1,1,1,0,1
404,0,0,0,1,1
405,0,1,0,0,1
406,1,0,0,0,0
407,1,0,1,0,0
408,0,1,0,0,1
409,0,0,0,1,0
410,0,0,1,0,0
411,0,0,1,0,0
412,0,1,1,0,1
413,1,0,0,1,0
414,0,1,0,1,0
415,1,0,1,1,0
416,1,0,1,1,0
417,0,0,1,1,1
418,0,0,1,0,0
419,0,0,1,1,0
420,0,0,0,1,1
421,0,0,0,0,0
422,0,0,1,1,0
423,0,0,0,0,1
424,0,0,0,1,0
425,1,0,0,0,1
426,0,0,1,1,0
427,1,0,1,0,1
428,0,0,0,1,0
429,1,0,1,1,1
430,0,0,1,0,1
431,1,0,0,0,0
432,1,1,0,0,1
433,0,0,0,0,0
434,1,0,1,0,1
435,0,0,0,1,0
436,1,0,0,0,0
437,0,0,0,0,1
438,1,0,1,1,0
439,1,0,1,0,1
440,0,0,0,0,1
441,0,0,1,0,1
442,0,1,0,0,1
443,1,0,1,0,0
444,1,1,1,1,0
445,0,0,0,0,0
446,1,0,0,1,0
447,0,0,1,0,1
448,0,0,0,0,0
449,0,0,0,1,0
450,1,0,0,0,1
451,0,0,0,1,0
452,0,0,0,0,0
453,0,0,1,1,0
454,0,0,1,0,0
455,0,0,0,0,0
456,0,0,1,1,0
457,0,1,0,0,0
458,0,0,0,1,1
459,0,1,1,0,0
460,1,1,1,0,1
461,0,0,0,1,0
462,0,0,1,1,1
463,0,0,1,1,0
464,0,0,0,0,0
465,0,0,1,0,0
466,1,0,1,0,1
467,0,0,0,0,1
468,1,0,1,0,0
469,1,1,1,0,0
470,1,0,1,0,0
471,0,0,0,0,0
472,1,0,0,1,1
473,1,1,0,0,1
474,1,0,0,1,0
475,0,1,1,0,1
476,0,0,0,0,0
477,1,0,0,0,0
478,1,0,0,1,1
479,0,0,1,0,1
480,1,1,0,1,1
481,0,1,0,0,0
482,1,0,1,0,0
483,0,0,1,0,1
484,0,0,1,1,1
485,1,1,0,0,0
486,0,1,1,1,0
487,1,0,0,0,1
488,1,0,0,1,0
489,1,1,0,0,0
490,1,0,1,1,1
491,0,0,0,1,1
492,0,0,0,1,1
493,1,0,0,0,1
494,0,0,0,0,1
495,1,0,1,1,0
496,0,0,1,1,0
497,1,0,0,0,0
498,0,1,1,1,1
499,0,0,0,0,0
500,0,0,0,1,1
501,1,1,1,0,1
502,0,0,0,1,0
503,1,0,1,0,1
504,0,0,0,0,1
505,0,0,0,1,1
506,1,0,1,1,0
507,1,0,1,0,1
508,1,0,1,0,1
509,1,0,0,1,1
510,0,0,1,0,0
511,1,0,1,0,0
512,1,0,0,0,0
513,1,0,0,0,0
514,1,0,0,0,1
515,0,0,0,0,1
516,0,1,1,1,1
517,1,1,0,1,1
518,1,0,0,0,0
519,1,0,1,0,1
520,0,0,1,0,0
521,0,1,0,0,1
522,0,0,1,1,0
523,0,0,0,0,0
524,0,0,0,1,1
525,1,0,1,0,0
526,1,0,0,0,1
527,0,0,1,0,0
528,1,0,0,0,0
529,0,0,0,0,0
530,1,0,0,1,0
531,1,0,0,0,1
532,1,0,1,1,1
533,1,0,1,1,0
534,1,0,0,1,0
535,0,0,1,0,0
536,0,1,0,1,1
537,1,0,0,1,1
538,0,1,0,0,1
539,0,0,0,1,0
540,1,0,0,1,0
541,0,0,0,0,1
542,0,0,1,1,1
543,1,0,1,0,0
544,0,0,0,0,0
545,0,0,1,1,1
546,0,0,1,0,1
547,1,0,0,1,1
548,0,0,0,0,0
549,1,1,1,0,0
550,1,0,0,0,0
551,0,0,0,0,0
552,0,1,1,0,0
553,0,0,1,0,1
554,1,1,1,1,1
555,1,0,0,0,1
556,0,0,0,0,1
557,0,0,1,1,1
558,1,1,0,1,1
559,1,0,0,0,0
560,0,0,1,0,1
561,1,0,1,0,1
562,1,0,1,0,1
563,1,0,0,0,0
564,1,0,0,0,0
565,0,1,1,0,0
566,0,1,0,0,1
567,0,0,0,0,0
568,1,1,0,1,1
569,1,0,0,1,0
570,1,1,0,1,0
571,0,0,0,1,0
572,0,0,0,0,0
573,0,0,1,1,0
574,0,1,0,1,0
575,0,0,1,1,0
576,1,0,1,0,1
577,1,0,1,0,1
578,0,0,0,1,1
579,1,1,0,1,0
580,0,0,1,1,0
581,1,0,1,0,0
582,0,1,0,0,1
583,1,0,1,0,0
584,1,0,1,0,0
585,0,0,1,0,1
586,1,1,1,0,0
587,1,1,1,0,0
588,1,0,1,0,1
589,0,0,0,0,1
590,0,0,0,0,0
591,0,1,1,0,0
592,0,1,1,1,0
593,0,0,1,0,0
594,1,0,1,0,0
595,1,1,1,0,1
596,1,0,0,1,0
597,0,0,0,1,0
598,1,1,0,1,0
599,1,0,0,0,1
600,0,0,1,0,0
601,1,0,0,0,0
602,1,0,1,1,1
603,0,0,1,0,1
604,0,0,0,1,1
605,0,0,0,0,1
606,1,0,0,0,0
607,0,0,0,0,0
608,0,0,0,1,0
609,0,1,1,0,1
610,1,0,0,0,1
611,0,0,1,1,0
612,1,0,0,1,0
613,0,0,1,0,1
614,1,0,1,0,0
615,0,1,1,0,0
616,1,1,0,1,0
617,0,0,1,0,0
618,1,0,1,1,0
619,0,0,0,0,0
620,0,0,0,1,1
621,0,0,1,0,0
622,0,0,0,0,0
623,1,0,1,1,1
624,0,0,0,0,1
625,0,0,0,0,1
626,0,0,1,1,1
627,0,0,1,0,0
628,1,0,0,0,0
629,0,0,0,0,0
630,1,0,1,1,0
631,1,0,0,0,1
632,1,1,0,1,0
633,1,0,0,1,0
634,1,0,0,0,0
635,0,0,1,0,0
636,1,0,0,1,1
637,1,0,0,0,1
638,1,0,1,1,1
639,0,0,1,1,0
640,0,0,1,0,0
641,1,0,0,1,1
642,0,0,1,0,1
643,1,1,0,0,0
644,1,0,0,1,0
645,0,0,0,0,0
646,0,0,0,1,1
647,0,1,1,1,1
648,1,0,1,0,1
649,1,0,1,1,1
650,1,0,1,1,0
651,0,0,0,0,0
652,0,1,0,0,1
653,1,0,0,1,1
654,0,0,0,1,1
655,0,0,0,1,0
656,0,0,1,0,0
657,0,1,0,1,0
658,1,1,0,0,1
659,0,0,1,1,0
660,1,0,1,1,0
661,0,1,1,0,1
662,0,0,1,1,1
663,0,0,0,1,0
664,1,1,1,0,0
665,1,0,0,0,1
666,1,0,1,0,0
667,0,0,1,0,0
668,0,0,0,1,0
669,0,0,1,1,1
670,1,0,1,0,0
671,0,0,0,0,0
672,1,0,0,1,0
673,1,0,0,0,0
674,0,0,0,0,0
675,0,0,1,0,1
676,0,0,1,0,1
677,1,0,0,0,1
678,1,0,0,0,0
679,0,1,1,0,0
680,0,1,0,1,0
681,0,1,0,1,0
682,1,0,1,1,1
683,1,0,0,0,1
684,0,1,0,0,1
685,1,0,0,1,1
686,0,0,0,0,1
687,0,0,0,0,0
688,1,0,1,0,1
689,0,0,1,1,1
690,1,0,1,0,1
691,0,1,1,1,0
692,0,1,0,0,0
693,1,0,0,1,1
694,0,0,1,0,1
695,1,0,1,0,1
696,0,0,0,1,1
697,1,1,0,1,1
698,1,0,0,0,1
699,0,0,1,1,0
700,0,0,1,1,0
701,0,0,1,1,0
702,0,0,0,0,1
703,1,1,0,0,0
704,1,0,0,0,0
705,0,0,1,1,1
706,1,0,0,1,0
707,1,0,1,1,1
708,1,1,1,1,0
709,0,0,1,0,0
710,1,0,1,0,0
711,0,1,0,0,1
712,1,0,0,0,1
713,0,0,0,1,0
714,0,0,1,0,0
715,1,0,0,1,1
716,0,1,0,1,0
717,1,0,1,1,1
718,0,0,0,0,0
719,0,0,1,0,0
720,1,1,0,0,1
721,0,1,1,0,0
722,0,0,1,0,1
723,0,0,0,1,1
724,0,0,1,0,0
725,1,0,0,0,1
726,1,0,0,1,0
727,0,0,0,0,0
728,0,0,0,0,0
729,0,0,0,0,1
730,0,0,1,0,0
731,1,0,1,1,0
732,0,0,0,0,1
733,1,0,1,0,0
734,0,0,1,0,0
735,1,0,1,1,1
736,0,1,0,0,1
737,0,1,1,1,1
738,1,0,1,1,1
739,0,0,1,0,1
740,0,0,1,0,0
741,1,0,0,0,0
742,0,0,1,0,0
743,1,0,1,1,1
744,0,0,0,1,1
745,1,0,1,0,1
746,0,0,1,1,1
747,0,0,1,0,0
748,1,0,1,1,0
749,0,0,0,0,0
750,1,0,0,0,0
751,0,1,1,1,1
752,1,0,1,1,1
753,0,1,0,1,1
754,1,0,0,0,1
755,0,0,0,1,0
756,1,0,1,0,0
757,0,0,0,0,0
758,0,1,0,0,0
759,1,0,0,0,0
760,0,0,0,1,0
761,0,0,1,1,1
762,1,1,0,0,0
763,0,0,0,1,0
764,0,0,0,1,0
765,0,0,0,0,1
766,0,0,1,1,1
767,0,0,1,1,1
768,1,0,0,1,0
769,1,0,1,1,1
770,0,0,1,1,1
771,0,0,1,1,1
772,1,0,0,0,0
773,0,1,0,0,0
774,0,0,1,0,1
775,1,0,0,1,1
776,0,0,1,1,1
777,1,0,1,1,1
778,1,0,0,1,0
779,0,1,0,0,1
780,1,0,0,0,0
781,0,0,1,0,1
782,0,0,0,1,1
783,1,0,1,1,1
784,1,0,0,0,1
785,0,0,0,1,0
786,0,1,1,1,0
787,0,0,1,1,1
788,1,0,1,0,1
789,1,1,1,1,0
790,0,0,1,0,0
791,1,0,0,0,0
792,0,1,1,1,0
793,0,0,0,0,0
794,0,0,1,0,0
795,1,1,0,0,1
796,0,1,0,0,1
797,0,0,0,1,1
798,1,0,1,0,1
799,1,1,0,0,0
800,1,0,0,1,1
801,0,0,1,1,0
802,0,0,0,1,0
803,1,0,0,1,1
804,0,0,0,1,0
805,1,0,0,0,0
806,0,0,1,0,1
807,0,0,0,0,0
808,1,1,1,0,0
809,1,0,0,0,1
810,1,0,0,0,1
811,0,1,1,0,0
812,1,0,0,1,0
813,1,0,0,0,1
814,0,0,1,1,1
815,1,1,0,0,0
816,0,0,0,1,0
817,0,0,1,1,0
818,0,1,1,0,0
819,0,1,0,0,1
820,0,0,0,0,1
821,1,1,1,0,0
822,1,0,1,0,0
823,1,0,0,1,1
824,1,0,1,1,1
825,1,0,0,0,0
826,1,0,1,1,1
827,1,0,1,1,1
828,1,0,1,0,0
829,0,1,1,1,0
830,1,0,1,0,1
831,0,1,0,0,1
832,1,1,0,0,0
833,0,0,0,0,0
834,1,0,0,1,1
835,1,0,1,1,1
836,0,0,0,1,1
837,0,0,0,0,0
838,0,0,0,0,1
839,0,0,1,0,0
840,1,1,0,1,1
841,1,0,0,0,1
842,0,0,0,1,1
843,0,0,0,1,0
844,1,0,1,0,1
845,0,1,0,1,1
846,0,1,0,0,1
847,0,0,1,0,1
848,0,0,1,0,1
849,1,0,0,1,1
850,1,1,1,0,0
851,1,0,0,1,1
852,1,0,1,1,1
853,1,1,0,1,0
854,0,0,1,0,0
855,0,1,0,0,0
856,0,1,1,0,0
857,1,0,0,1,1
858,0,0,1,0,1
859,1,0,1,0,1
860,0,0,1,1,0
861,0,0,0,1,0
862,0,0,0,0,0
863,1,0,0,0,0
864,1,0,0,0,1
865,1,0,0,0,0
866,0,0,1,1,0
867,1,0,0,1,1
868,1,0,0,1,0
869,1,0,1,0,1
870,0,1,0,1,0
871,0,0,0,0,1
872,0,0,1,0,0
873,1,0,1,1,0
874,1,0,0,0,1
875,0,0,0,1,0
876,1,0,1,0,1
877,0,0,1,1,0
878,1,0,1,0,1
879,0,0,1,1,0
880,0,0,0,0,1
881,1,0,1,1,1
882,1,0,0,1,0
883,1,1,0,0,1
884,1,0,0,0,0
885,1,0,0,0,1
886,0,0,0,0,0
887,0,0,0,0,1
888,0,0,1,0,1
889,0,1,0,0,1
890,1,0,0,1,1
891,0,0,0,1,1
892,1,0,1,0,1
893,0,0,0,0,1
894,0,0,0,0,1
895,0,1,1,0,1
896,1,0,0,1,0
897,1,1,0,0,0
898,1,0,0,1,1
899,0,0,1,1,1
900,0,0,1,1,0
901,0,1,0,0,0
902,0,0,0,1,1
903,0,1,1,0,0
904,1,0,1,0,1
905,0,1,0,0,0
906,1,0,1,0,1
907,0,0,0,1,1
908,0,0,0,1,0
909,0,0,1,1,1
910,0,1,1,0,1
911,0,0,0,1,0
912,1,0,1,1,0
913,1,0,0,1,0
914,1,0,0,1,1
915,0,0,1,1,0
916,0,0,0,0,1
917,1,0,1,1,1
918,0,1,0,1,0
919,0,0,0,1,1
920,1,0,0,1,0
921,0,1,0,0,1
922,0,1,0,0,0
923,1,0,0,1,0
924,1,0,1,1,0
925,1,1,1,0,1
926,1,0,0,1,1
927,1,0,0,1,1
928,0,1,0,1,0
929,1,0,1,0,0
930,0,0,0,1,1
931,0,0,1,0,1
932,0,0,1,0,1
933,0,1,1,1,1
934,1,0,0,0,1
935,0,0,1,1,1
936,1,0,1,0,0
937,0,0,0,0,1
938,1,0,1,0,1
939,1,1,0,0,0
940,1,0,1,0,0
941,1,0,0,1,1
942,1,0,1,0,0
943,1,0,1,0,1
944,1,0,0,0,1
945,0,0,0,0,1
946,0,1,0,0,0
947,1,0,0,0,1
948,0,0,1,0,1
949,0,0,1,0,0
950,0,0,1,0,0
951,1,0,0,0,0
952,1,0,1,1,1
953,0,0,0,0,0
954,0,1,0,0,1
955,1,0,1,0,0
956,1,0,1,0,1
957,0,0,0,0,1
958,0,0,1,0,1
959,0,0,1,1,1
960,0,0,1,1,1
961,0,0,1,0,0
962,0,0,0,0,1
963,0,0,0,0,0
964,0,0,0,0,0
965,0,0,0,0,1
966,0,0,1,0,0
967,1,0,0,1,1
968,1,0,1,1,0
969,0,0,1,1,0
970,0,1,0,0,0
971,0,0,0,0,1
972,1,0,1,0,0
973,1,0,1,0,0
974,0,0,1,0,0
975,0,0,1,0,1
976,0,0,0,1,0
977,1,1,0,0,1
978,1,0,0,1,1
979,0,0,0,0,1
980,0,0,1,0,1
981,1,0,0,0,0
982,0,0,0,0,0
983,0,0,0,1,1
984,1,1,1,0,0
985,0,0,0,0,0
986,1,0,0,1,0
987,1,0,0,0,1
988,0,0,1,0,1
989,1,0,1,1,0
990,0,0,0,0,0
991,0,0,0,1,1
992,1,0,1,0,0
993,1,0,1,0,0
994,1,0,1,0,0
995,1,1,1,0,1
996,0,0,0,0,1
997,0,0,0,1,1
998,1,0,1,1,1
999,1,1,1,0,1
1000,0,0,1,1,0
1001,1,0,0,1,1
1002,1,0,1,0,0
1003,0,1,0,0,0
1004,0,1,1,1,0
1005,1,1,0,1,0
1006,1,0,0,1,1
1007,0,0,0,0,1
1008,0,0,1,1,0
1009,1,1,1,1,0
1010,0,1,1,0,0
1011,1,1,0,0,1
1012,0,0,1,0,1
1013,1,0,0,0,1
1014,1,0,0,1,0
1015,0,1,0,0,1
1016,1,0,0,1,0
1017,1,0,1,0,0
1018,1,1,0,1,0
1019,1,0,1,0,1
1020,1,0,1,0,0
1021,0,1,0,0,0
1022,0,0,0,1,0
1023,0,1,1,0,0
1024,0,0,0,1,0
1025,0,0,1,1,1
1026,0,1,1,0,0
1027,1,1,0,0,0
1028,0,1,0,0,0
1029,0,0,0,0,1
1030,0,1,1,0,1
1031,1,0,1,1,1
1032,1,0,1,0,1
1033,1,0,1,1,1
1034,1,0,0,1,0
1035,1,0,1,0,1
1036,0,1,0,1,0
1037,0,0,1,0,0
1038,1,0,0,0,1
1039,0,0,1,1,1
1040,0,0,1,0,0
1041,0,0,0,1,1
1042,0,1,0,0,0
1043,0,0,0,1,0
1044,1,1,1,1,0
1045,1,0,1,0,0
1046,1,0,1,0,1
1047,0,0,0,1,1
1048,1,1,1,1,0
1049,1,0,0,0,1
1050,0,0,1,0,0
1051,1,0,0,1,0
1052,0,0,1,1,0
1053,0,1,1,1,0
1054,0,0,1,0,0
1055,0,0,1,0,1
1056,1,1,1,1,0
1057,1,1,1,1,0
1058,0,0,1,0,1
1059,0,0,1,0,1
1060,1,0,0,1,0
1061,1,1,1,1,0
1062,1,0,0,1,1
1063,1,0,1,0,0
1064,1,0,0,1,0
1065,1,0,0,1,0
1066,1,0,1,0,1
1067,1,0,1,1,0
1068,0,0,0,0,1
1069,0,0,0,0,0
1070,1,0,1,1,0
1071,1,0,0,1,0
1072,0,0,1,1,1
1073,1,0,0,1,0
1074,1,0,0,1,1
1075,0,1,0,0,0
1076,0,1,0,1,1
1077,1,1,1,1,0
1078,0,0,0,0,0
1079,1,0,1,0,1
1080,1,0,0,0,0
1081,1,1,0,0,0
1082,0,0,0,1,1
1083,1,0,0,1,1
1084,1,1,0,1,1
1085,0,0,1,0,0
1086,1,0,0,0,0
1087,0,0,0,0,0
1088,0,0,0,0,0
1089,0,1,0,0,1
1090,1,0,0,1,1
1091,1,0,0,1,1
1092,0,0,0,0,1
1093,1,0,0,1,0
1094,1,1,1,1,0
1095,1,0,1,0,1
1096,0,0,0,0,1
1097,1,0,0,1,0
1098,0,1,0,1,0
1099,0,1,0,0,1
1100,0,1,1,1,1
1101,0,0,1,0,0
1102,0,0,0,0,1
1103,1,0,0,1,0
1104,1,0,1,1,1
1105,0,1,1,1,0
1106,1,1,0,0,0
1107,0,0,1,1,1
1108,0,1,0,1,1
1109,0,0,1,1,0
1110,0,1,1,0,0
1111,1,0,0,0,0
1112,1,1,0,0,0
1113,0,1,1,0,0
1114,1,0,0,1,1
1115,1,1,1,1,0
1116,1,0,0,0,1
1117,0,0,0,0,0
1118,0,0,1,0,1
1119,0,1,0,1,0
1120,1,1,0,0,0
1121,0,1,1,0,1
1122,1,0,1,0,0
1123,0,0,1,0,0
1124,1,1,0,0,0
1125,1,1,1,0,0
1126,1,0,0,1,0
1127,1,1,0,0,1
1128,1,0,1,1,0
1129,0,1,1,0,0
1130,1,0,1,1,0
1131,1,0,0,0,1
1132,0,1,0,0,0
1133,1,0,0,0,0
1134,0,0,0,1,1
1135,1,1,0,1,0
1136,1,1,0,0,0
1137,1,0,1,0,1
1138,0,0,0,1,1
1139,0,0,0,0,1
1140,0,1,1,1,0
1141,0,0,0,1,0
1142,1,0,1,0,0
1143,1,0,1,0,0
1144,1,0,0,1,1
1145,0,0,0,1,0
1146,1,0,0,0,1
1147,1,1,0,1,0
1148,1,0,1,0,0
1149,0,0,1,0,1
