,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,expr_label,median_expr_label,z_label,median_z_label,SPEER,SPEER without transfer,RIVER,shared tissue genome only,tissue specific genome only,tissue
2893,1.0,0.8501452467106033,0.054131672636241634,0.05780385497147145,0.7847351222638907,0.7450452167336229,0.7264618212611278,0.2620176123568628,0.04591347320528095,0.578124876434367,0.9927413550921376,0.38155882761758797,0.6329405119380724,0.727293594259273,0.7203311693771968,0.15787841373179168,0.10318947946294019,0.999755913705209,0.36587387866335136,0.2888049098694547,0.5637346890704111,1,0,0,0,0.702887824016716,0.004591554041476555,-1,-1,-1,digestive
6249,1.0,0.7606497137357824,0.8282356042094705,0.17724658920006342,0.2340815798119267,0.8904439967178627,0.7736939828430462,0.26290970777855693,0.9150419831288364,0.9098466278182996,0.5138389154563751,0.5846688200270761,0.756721625915702,0.5473586131081343,0.6415070915207094,0.7461740444666609,0.1216636263117713,0.8230063181390233,0.665107821590411,0.8404735985081802,0.5995824426937612,0,0,0,0,1.716529554765289e-06,2.7881347048067357e-05,-1,-1,-1,digestive
963,1.0,0.23300025781333955,0.33120310433687844,0.23325170630874514,0.06868259179144419,0.975650281356816,0.31366762489139915,0.6629513767558356,0.7334348957278259,0.7553934481939066,0.0003537982726626865,0.4513094355377837,0.24759446773385446,0.9138564907228403,0.8090425862473875,0.09308099603819585,0.18575934956383844,0.9070285312818472,0.6872210641327514,0.608167366479449,0.9393513201993297,0,0,0,0,4.9688610403313076e-05,0.16751077077838125,-1,-1,-1,digestive
9917,1.0,0.8961962993622141,0.0680325646495865,0.44252274589278073,0.5140752378723045,0.41164162441510477,0.8771743416680563,0.8560998008324106,0.04662741658162605,0.024963022617474847,0.14435074167772924,0.4440713248335986,0.441981559587536,0.2339748071986405,0.19298369302707016,0.6922449241681975,0.427667626360376,0.802576372514675,0.04965673263530068,0.04069379571192788,0.567930816256334,1,0,1,0,0.735426417842551,2.7858638468270478e-05,-1,-1,-1,digestive
2481,1.0,0.6952265123565708,0.06173464387439554,0.6350801796146842,0.6939221639907932,0.7840038247055974,0.1896412968901577,0.20782870985560986,0.13531285886595432,0.09959963166079198,0.9267741512012536,0.2521146037954276,0.5925242098393074,0.045518688027477834,0.36981518952217857,0.0018763487023555347,0.2292514661095546,0.43460331649170403,0.31019123857716807,0.915534492567326,0.5063049393445832,0,0,1,1,0.9999999616422558,0.9992429501844786,-1,-1,-1,digestive
4904,1.0,0.8678057291895525,0.8706215065608855,0.018493245536876257,0.1386648378402016,0.8947862382470815,0.2558776988945648,0.6154838254869088,0.07322706557425873,0.935165544817805,0.149457416113548,0.13994482920454665,0.987756790233292,0.25055491406138075,0.6142702329033193,0.9675157369722078,0.5694470726137719,0.5890883897290125,0.8862602134625638,0.6294658067448097,0.3824457266492858,1,0,0,0,4.029966205137073e-09,2.4677297639767474e-07,-1,-1,-1,digestive
26,1.0,0.606056097361135,0.34501880530444684,0.7322829627554373,0.17654205016088378,0.9423170641848344,0.9199847546238114,0.9340187773325858,0.8483542737054209,0.5632788348719415,0.7501067721972013,0.7754746847094454,0.4937269235782685,0.6358706921775205,0.7374837234506995,0.6832776453785682,0.8728506185302962,0.18463173898441082,0.9757557075750014,0.03514229149036252,0.6376448064355104,0,0,0,0,0.16142150280383924,0.09968786977848373,-1,-1,-1,digestive
3588,1.0,0.59728311457152,0.19364619582912282,0.5756878940283086,0.9969654248823562,0.9947324622928668,0.784884104068041,0.12330594191463108,0.7196040504637476,0.5044719063132225,0.25920538912878893,0.5164699202536326,0.3102241612377381,0.8848247849588653,0.062046637904708664,0.6637904048083502,0.8375222373498342,0.5353564591330308,0.08180682431414232,0.10938438918035966,0.6930416966968104,1,0,1,1,0.9999972801794035,0.9999963305725987,-1,-1,-1,digestive
7304,1.0,0.44192459679960633,0.1288469941599464,0.5649817488848138,0.4939450688124114,0.6251081374930341,0.10702809608146899,0.7153698083396746,0.2875131953851726,0.4829558593359397,0.4327633386891647,0.8126856180298618,0.2918544387289209,0.27657664924433584,0.8457817770116401,0.2919684369416755,0.2444854853670979,0.20060663592975048,0.4984239411357274,0.8023136688877938,0.060939920528712666,0,0,0,0,4.612993233138302e-05,5.604671942078976e-05,-1,-1,-1,digestive
2871,1.0,0.3186226818963972,0.5646854403462391,0.8190614708669993,0.6602855613477352,0.05015772610258984,0.834385288178474,0.3874175289547076,0.4538537198528536,0.003848542044743053,0.0947386273312588,0.10614834416147632,0.9604137721531272,0.3473438832290536,0.2662347098013062,0.3556919523708144,0.357350555253235,0.5711282406537693,0.2360386375522589,0.5852307006289084,0.05402877617398583,1,0,1,1,0.9999992174191785,0.9926010505937912,-1,-1,-1,digestive
4489,1.0,0.9007525213929855,0.2055772617583605,0.948868038586866,0.4558684689430711,0.04902202412767021,0.011314999118540059,0.6383872847933963,0.18328721132723266,0.42108434622970553,0.5752678223924705,0.3260456190398907,0.5695675012819753,0.6260455678437905,0.8133459527842601,0.5032233978999777,0.28769808359111537,0.5886845032233512,0.2705650239703845,0.707945420496693,0.4398365341275898,0,0,0,0,0.18935070036973187,0.025367336288039288,-1,-1,-1,digestive
2277,1.0,0.9849530642528744,0.4624724036424368,0.9502404224597494,0.2447814366298492,0.2719855126125364,0.8813084865808029,0.667111824130014,0.02813303865772176,0.6508149294503023,0.4109265121298162,0.7218771495190909,0.6112236451672205,0.2286440367351241,0.5869545087950189,0.6761432296599597,0.4162368260482966,0.028731390462626075,0.7958928237341836,0.750808918863605,0.2267342835751514,1,0,0,0,0.0001296580605260668,8.717697061499415e-07,-1,-1,-1,digestive
7973,1.0,0.2990873212897833,0.29299764781403276,0.5075232250761768,0.5206907751653037,0.5096545316379903,0.26588591621950164,0.8021056288012723,0.32613329601548136,0.2909716853476486,0.05560502108389498,0.2820098374022197,0.8889940064165474,0.8549705213488575,0.0073597308280252145,0.4288502557739052,0.022623699106636527,0.6555314833383988,0.4404223533437572,0.9881581517145692,0.34109256592022963,0,0,0,0,0.12370217675816071,0.08401391658091464,-1,-1,-1,digestive
2544,1.0,0.1249399432946321,0.2645356073517747,0.6503729341270467,0.962540122266244,0.6591196151184425,0.9032429709175566,0.4970432579870184,0.6025956015606313,0.7495347382293076,0.07446077549526886,0.2780042031772725,0.30876935960960805,0.154861718785116,0.324954143953434,0.3070366554105821,0.40549766107832336,0.15099572166289751,0.2224345151602871,0.4556023265303567,0.4619858851724673,1,0,1,1,0.9953219877150583,0.9982253060691226,-1,-1,-1,digestive
6180,1.0,0.21256465036701863,0.7366891715320684,0.0010462412519970377,0.13380337087785807,0.8273618065894811,0.9067920270681764,0.959761936801819,0.874300433687193,0.8355226441788337,0.03490123964869529,0.8110196077741925,0.7940353476603753,0.22897174561868625,0.5433689813062637,0.4388845644966569,0.2987021911283424,0.9509773052813336,0.893460820843135,0.9158486995214477,0.2563292829652806,0,0,0,0,1.140394721833152e-11,1.650311982872714e-10,-1,-1,-1,digestive
9168,1.0,0.7565274114387661,0.18545625434047716,0.7226016973576396,0.32091482086858536,0.6613200501257166,0.5597858712356806,0.7688493989587336,0.031984215039734365,0.007139555541130992,0.8536589929527119,0.17570542588254012,0.8624270890930191,0.08774538666693388,0.4058759532610103,0.16159228801454972,0.5268820799249642,0.6565794234191878,0.2355426650573002,0.949706084071136,0.4418467741769024,0,0,1,1,0.9999997212046278,0.1707661595627687,-1,-1,-1,digestive
7844,1.0,0.7912598545609018,0.24628501026025515,0.6605442939904625,0.699727048586208,0.33326691296077093,0.4135292620988704,0.8734374004156346,0.8456201608219182,0.1477227702192243,0.006448217813936784,0.5016003454127658,0.19036054326695506,0.0678254733429331,0.6377837914663674,0.8181317192587706,0.3283360584304358,0.5985255709696561,0.18956654088550629,0.963209620040947,0.9088863946106608,0,0,0,0,0.005316139002514093,0.002881783437065815,-1,-1,-1,digestive
3140,1.0,0.3186525293842242,0.2057609260674024,0.4869182409643375,0.26192846260516484,0.2299655126436131,0.5811410187827991,0.8527115227607232,0.15827904963690986,0.007120789413744945,0.18817081729265728,0.7297995496590568,0.7327645520498652,0.16142389144777658,0.07312112063987863,0.16295817141639624,0.5530641926441481,0.4233854788158684,0.4204373278936528,0.8704765349658332,0.974432979627459,0,0,1,1,0.8187223549112671,0.001156142332044277,-1,-1,-1,digestive
9280,1.0,0.7499450196424268,0.285777887775357,0.5780236055165819,0.3522354338377883,0.022767168347668783,0.13846586802937244,0.12355944456943338,0.567548073659247,0.8273812599752549,0.9558572459803326,0.9200374205531326,0.91544273528117,0.9435696207509798,0.020373196526158877,0.2687783777819189,0.425305092556202,0.3669611694925016,0.42228966064535023,0.9309748215002088,0.9192252151715058,1,0,0,0,0.001669820249128258,0.13507236421922356,-1,-1,-1,digestive
1572,1.0,0.08345509202715684,0.20130611278477936,0.2072040368933893,0.24924544466598905,0.0020312953269348006,0.5937860218577266,0.9479514621695726,0.12340475264705494,0.4618003558402797,0.2498904318168348,0.03555967975862051,0.796840545975731,0.7721406063000672,0.4011915323506484,0.12822307520622078,0.19200968129242688,0.6270088880006572,0.15608869078158571,0.1029811763524936,0.3451112503611268,0,0,0,0,0.004044598688024249,0.0005757798422334297,-1,-1,-1,digestive
9624,1.0,0.72613771180993,0.37447717295735117,0.5234273852642356,0.14325165683769048,0.40556187258319454,0.5790723431748321,0.12694019479150243,0.4376782340145069,0.5675783307209331,0.1315018450981926,0.6502707133197806,8.513077949134919e-06,0.09187159730017892,0.8310786228410744,0.6113965381144897,0.1725119953291467,0.5954169961837861,0.10172875602594501,0.8264925488197185,0.6877509994213357,1,0,0,0,0.001663896667530053,0.0005372065688522193,-1,-1,-1,digestive
5961,1.0,0.3038331284102148,0.0011293975539043986,0.7570631693894646,0.3880980655982825,0.7293714544675535,0.04363608357480896,0.5693070439119845,0.7671680396703867,0.022634479006074074,0.715282642004502,0.6470659873315642,0.4106453366610436,0.29908682959090305,0.933838770283662,0.7348116567678555,0.5924204961841599,0.6590451792122305,0.6846223602423201,0.6851982499718072,0.07039977932647813,0,0,1,1,0.9865585959343286,0.9446698333929267,-1,-1,-1,digestive
359,1.0,0.12047374787953667,0.5445303520349892,0.2410736073141926,0.1722489566891935,0.8575618953947493,0.002989961509550443,0.9094823543012954,0.5554561614556612,0.12895778554544826,0.7136690730403648,0.04700051732142695,0.9413556820164134,0.7043863894957152,0.3285730851214164,0.6396210959970313,0.2275042692080004,0.4349599886933454,0.3434625976600426,0.5186811833356773,0.4208513862402934,0,0,1,1,0.9965360109888939,0.9647347154152218,-1,-1,-1,digestive
5635,1.0,0.6760137057708815,0.94228095299587,0.6508088972840321,0.7184145330427368,0.00784756905074768,0.518476408013886,0.33053499203063386,0.4956259638724265,0.9802468498689594,0.8627642999154775,0.626731839142276,0.99887015133231,0.3382313397025436,0.7710429470034451,0.4206587868661693,0.1597104484646413,0.6348042727709297,0.3215531798219276,0.6549553887032155,0.7117460358962714,0,0,0,0,0.0013269074531529743,0.00016544450107207356,-1,-1,-1,digestive
8616,1.0,0.6599532893226461,0.9501873100813296,0.868927995281362,0.6865665031847948,0.28865594770894837,0.8963054444456326,0.040611032931643136,0.499712793207462,0.3004299676301237,0.8839875479082043,0.08709754373180867,0.21855365456449447,0.8556762469267953,0.6365151559656156,0.15223142575142642,0.37416669848749134,0.7057337207733724,0.6745052968321578,0.4716977386435278,0.15401862415002887,1,0,1,1,0.9999996873804236,0.9998597491769946,-1,-1,-1,digestive
5071,1.0,0.3030132590941609,0.8403555968960555,0.11194300759236653,0.9834689854855058,0.6355143577631208,0.7049760559268244,0.4463564585234798,0.5005211451218597,0.5071184480951956,0.06388768929406485,0.4730810296857578,0.9893713050582617,0.8026813882578766,0.9291005258610368,0.07528126051994131,0.1621412697753045,0.7955549747664622,0.9928937829099994,0.3348797646012188,0.0066041148669770955,0,0,0,0,0.00022388705235668838,0.0007772968590304755,-1,-1,-1,digestive
1748,1.0,0.3748314500135232,0.5845381602209562,0.11332515232959585,0.4466076517567543,0.4039377031763436,0.5378766647721926,0.7270962882133984,0.4320077536045805,0.3695099005688756,0.6050861228603007,0.818690502965131,0.665072429303672,0.9811219267197248,0.6355575789661541,0.9046227960641215,0.05826733531970185,0.8689576149407171,0.6851240597649623,0.007393980249962073,0.6809549776668228,1,0,0,0,1.1618274534518363e-05,1.595357651871829e-05,-1,-1,-1,digestive
8774,1.0,0.798498398701401,0.008012204378116226,0.3370884802247178,0.20151794333567322,0.8801814805041505,0.9933090495044437,0.7165256275112617,0.2937255309215146,0.8152389636330984,0.651310847989015,0.37548381006319687,0.0757623210287196,0.6889957769926525,0.6259084797002015,0.3063862514302351,0.9734739803063258,0.709395335254357,0.3875880629913661,0.15231656766375512,0.8534419532199323,0,0,0,0,0.03651850318008963,0.0037261208664305916,-1,-1,-1,digestive
9393,1.0,0.37865211633094975,0.7778853159429266,0.43003572289205694,0.8732771164058734,0.3429082500297285,0.6116498198980951,0.3305169734638039,0.3465335373269209,0.6672236874984077,0.42120880789271453,0.853526467229337,0.7551471694651491,0.2368422808711069,0.4958029181252435,0.04400459731766848,0.3564779871652764,0.448152383951713,0.7831716971121856,0.8497081305650499,0.452938249208945,0,0,0,0,0.0006856491433166464,0.00018514307219861967,-1,-1,-1,digestive
2550,1.0,0.9057638446590875,0.5408060634056557,0.4994628288334039,0.2791799430225625,0.9966462568061611,0.7282498207266606,0.4932778475520093,0.34418719393561903,0.4989570473996283,0.2764451277976739,0.0778512122692906,0.4383174590009238,0.3290541992065683,0.6372399929616172,0.5573788932538561,0.8658493663932268,0.9271667935791038,0.6860582296119986,0.7254903035446246,0.07389767964337356,0,0,0,0,0.28134571575116823,0.004113554173448905,-1,-1,-1,digestive
7361,1.0,0.5811405043497004,0.9668820955318465,0.7421081922890413,0.17147134901421082,0.8566483178242092,0.5281682376222855,0.27342622733962174,0.0694122085911646,0.6451701738518821,0.7772166678966258,0.7250981059617219,0.3312031791830934,0.4575933318101517,0.5076155923485768,0.8585128866323073,0.5988903136614212,0.9216082005356696,0.7823647384154758,0.4597632930918513,0.8593000265067726,0,0,1,1,0.9529358240299475,0.05707467550381908,-1,-1,-1,digestive
2788,1.0,0.010647728270621215,0.6216990520735373,0.8924381827783068,0.4750316269656475,0.08162849351300737,0.7128321755997965,0.1333816830120842,0.527526539009161,0.9285588434981424,0.1933364501900726,0.3152845260022191,0.2284888604999459,0.25725596772424647,0.9306579020846268,0.36370725789271674,0.6467138823483444,0.6306020606033789,0.42209323124463244,0.02692439592559437,0.7381977505933434,1,0,1,1,0.9910385521544727,0.9997204933409914,-1,-1,-1,digestive
2149,1.0,0.9218588156920348,0.11496629176321338,0.026395773409380485,0.4340978288147588,0.5481507040175346,0.785000972771524,0.7796235238862932,0.6003492236620934,0.051172468558746353,0.8333428824188187,0.20279231488645083,0.7437617093180297,0.08452919293137305,0.0009580571658579505,0.5291546373901037,0.1957939865822743,0.6881964092953967,0.6153326803878812,0.5418392974495057,0.6511822538559524,0,0,0,0,0.027956358627057296,5.750555450873557e-05,-1,-1,-1,digestive
828,1.0,0.7994121441582661,0.5809523262197711,0.7443640860400502,0.2485973161913363,0.3913995509606674,0.08587138389844262,0.2514846776376158,0.9496572620898136,0.08571300674890515,0.7030537432528908,0.4940857370458684,0.28942225167249824,0.03447234719916703,0.20563307039831646,0.27446883619217144,0.4617374947454266,0.8093149437401892,0.197384358462941,0.4793452337245247,0.8122638368041825,0,0,1,1,0.9998259724462644,0.987128654594423,-1,-1,-1,digestive
765,1.0,0.5750102435935162,0.32085532982160714,0.03895546982944509,0.23163142079871366,0.8817075595923395,0.9480335736412574,0.08704116370239288,0.19833291659498764,0.5754128582236742,0.7639264226892108,0.7992252308732628,0.18045152760813554,0.32172973766210355,0.44089355916485373,0.4492694792729236,0.9997196313092636,0.5387006136383846,0.210126659486132,0.43958769516341284,0.6107261496055857,0,0,0,0,0.31603246918241384,0.0005030254347148394,-1,-1,-1,digestive
8522,1.0,0.7355594129916293,0.15215950693121283,0.571665529062458,0.6541767589037911,0.9945435050461634,0.3184309228892916,0.8433294082520878,0.8538158072284093,0.37438673185815513,0.28308996931330876,0.2807103285267241,0.9928795770330874,0.021015026170632774,0.5327727388962966,0.883149224024873,0.6660975935659011,0.7208875829355027,0.6299496377819073,0.9142928018213294,0.33079244102310645,0,0,0,0,0.13783889672138652,0.0781507535109946,-1,-1,-1,digestive
8132,1.0,0.31537745297847497,0.4439564084726364,0.7296982920854653,0.04586763142450944,0.6527365611439688,0.6076973983761034,0.04504607757113921,0.036587336238296575,0.2631941043174051,0.7472789419008256,0.5221715457929469,0.4977470990421487,0.5550765523634104,0.3067898338874541,0.5894652952089161,0.7270866936195258,0.8698571163006108,0.8274525502011105,0.44691309574180815,0.4700247473897217,0,0,1,1,0.9999952194852206,0.9923465054131757,-1,-1,-1,digestive
8072,1.0,0.9687059939702584,0.7885326475451455,0.0043832492691001645,0.31693221521781256,0.4229974517862479,0.8714603420186938,0.3716696087167847,0.18995464150696953,0.5149854333779734,0.433275141297597,0.6408619090447084,0.8682899084019194,0.9374628333831238,0.009800888359099983,0.8026580677717075,0.966272797363712,0.8049933383195927,0.9462611838421928,0.21251099234579504,0.7295743586350867,0,0,0,0,2.7366957378111324e-06,1.0879262253925078e-06,-1,-1,-1,digestive
2164,1.0,0.0158562246542846,0.610814321730046,0.9145489714185024,0.5776839565207118,0.3412498858358126,0.2066703505773375,0.5897140877135276,0.5697436708138298,0.11023768440650429,0.8847435210613964,0.021891883944853863,0.0183850004018129,0.9371209110561406,0.7551965029470349,0.13215577780057008,0.18903969656359323,0.9686026772983578,0.9856684846034248,0.214395559897,0.302927891663851,0,0,1,1,0.9999979662204206,0.9999982786595596,-1,-1,-1,digestive
1420,1.0,0.2601249060046425,0.010167797814176982,0.1696746546705621,0.9173079797614864,0.9454261845581826,0.4771307827995025,0.8318198758924058,0.21684431816626848,0.4653622240848155,0.4613722980619936,0.1619388305734666,0.44604130256580987,0.7894756589687634,0.1898125088798848,0.2630737821265614,0.3078099875709433,0.3542382840760569,0.904592642036962,0.654996405173435,0.7627617513699274,0,0,0,0,0.3894652090594395,0.9605147095570394,-1,-1,-1,digestive
3722,1.0,0.6157558026472104,0.5322367096820133,0.3343265015308322,0.40263371807680737,0.5176884893182462,0.29627386559580615,0.4883653101363621,0.7034989809882373,0.99785033946132,0.20636101916499427,0.6670952736203712,0.5808958200958723,0.8729503110796122,0.8029426419003014,0.8830535138796086,0.984507515627896,0.5553407885391699,0.3043278207229245,0.1479401323200151,0.14058744515126664,0,0,0,0,1.539292841926554e-08,5.157221040892726e-05,-1,-1,-1,digestive
3446,1.0,0.00681787700199188,0.36166444453660296,0.8687288018352454,0.9993375961352284,0.9198530995627432,0.379979636951496,0.5345803535931466,0.6482465436025742,0.1222972072529126,0.9446037543862402,0.4975522634898374,0.36330828681865274,0.884120892861824,0.4936291218168378,0.043951168853547766,0.829837336131114,0.7141027867648527,0.269019277692157,0.6727897386097398,0.5982043051644302,0,0,1,1,0.9999999999896948,0.9999999816755138,-1,-1,-1,digestive
232,1.0,0.9687442869821405,0.5445591107928083,0.4566532586027389,0.2207926666329241,0.009257457824513482,0.03683082572031837,0.7737368010055683,0.576500483836972,0.5197699705794394,0.2648286030679363,0.00665420109965531,0.987568997295445,0.30308399393623114,0.5811294505670755,0.9024303020738104,0.1999553484216382,0.15731748779561927,0.4497582828011879,0.3876453222340209,0.7435795857245535,0,0,0,0,3.636008360101943e-06,0.0006854649478681181,-1,-1,-1,digestive
9548,1.0,0.8231912451877531,0.664079139940629,0.09077616971211376,0.742414952684665,0.9681732052737062,0.3502473845446791,0.9937796044360738,0.06167784560426338,0.6115031323497037,0.03166403068482404,0.6325384772446172,0.4611477667022154,0.9315371325074202,0.7241904416929968,0.8106964007785833,0.9276153831992558,0.03758229171282213,0.5494401889363199,0.4135441193018177,0.4326575526077712,0,0,0,0,6.93865130684397e-08,9.218375609870931e-07,-1,-1,-1,digestive
3629,1.0,0.12530613044589944,0.6205659653668596,0.3099964428565938,0.7375364054086605,0.3698166480382649,0.7989286642367107,0.5783165174798341,0.909797068818941,0.7225245422846075,0.4815225221042103,0.9276504232608916,0.5272405541956934,0.8048941126178678,0.770215135134107,0.605686521534395,0.37976835220266625,0.1252457616216852,0.12059177375081853,0.883978115159115,0.8264668065680915,0,0,0,0,0.00045465206670505565,0.005423297914106411,-1,-1,-1,digestive
2072,1.0,0.026138126271062375,0.08514270762907072,0.09131869909561886,0.6964880857190083,0.7873724757168525,0.4776414477024649,0.5842011633300348,0.752793224228759,0.1738435398792282,0.35112313615326285,0.18432474038302535,0.939407825853555,0.39954823535624956,0.9993880210267604,0.6128792605181878,0.0177625029266697,0.05017910871679521,0.20402266487080226,0.3366782598153829,0.07731852066741396,1,0,1,1,0.985789112015022,0.9800672757932205,-1,-1,-1,digestive
4422,1.0,0.2766643726263924,0.30758396005494315,0.8692505076700685,0.8389193041641286,0.74699391736221,0.4599085807507736,0.08255104010541046,0.05878954696626994,0.4009393826136901,0.5112863301322886,0.4006524607350215,0.06620448506136889,0.06507341966008806,0.9742779952523036,0.06255811867642369,0.19971442978735174,0.08483360379911131,0.385581745692714,0.8770637098334436,0.639322845441925,0,0,1,1,0.9999999098351176,0.9999746397585303,-1,-1,-1,digestive
3034,1.0,0.7374052397307812,0.33533615921328064,0.43825073416462923,0.962792084315337,0.20993400631890638,0.17927203918676793,0.2889994864289124,0.4188368522463041,0.11355095055356967,0.3782052769341404,0.2490945832490933,0.6955524802504385,0.5209532501952132,0.7585756650516831,0.7088520639069276,0.545800381803726,0.9779486349020075,0.14928476943709745,0.8500064430547007,0.3185228713148797,0,0,1,0,0.9023195104233172,0.22282677420909655,-1,-1,-1,digestive
8575,1.0,0.756571003732831,0.9747129823709422,0.8421216526972173,0.4366173856949676,0.4576000246701185,0.014050633042836604,0.3882782674960448,0.674070726135346,0.8166153968376211,0.9289416057295298,0.02355939648997585,0.6547906360130221,0.044985395197681854,0.5590175314507883,0.20365285786586118,0.9287669189628296,0.6247157378172125,0.2275539210497573,0.4658122542371992,0.3638934493597815,0,0,1,1,0.9971658721548659,0.9812339129184625,-1,-1,-1,digestive
