,brain,group1,muscle,epithelial,digestive
91,1,1,1,1,1
92,0,1,0,0,0
93,1,1,0,0,1
94,1,1,1,1,1
95,1,1,1,1,1
96,1,1,1,1,1
97,1,1,1,1,1
98,1,1,1,1,1
99,1,1,1,1,1
100,1,1,1,1,1
101,0,0,0,0,0
102,1,1,1,1,1
103,1,1,1,1,1
104,1,1,1,1,1
105,0,1,0,0,0
106,1,1,1,1,1
107,1,1,1,1,1
108,1,1,1,1,1
109,1,1,0,1,1
110,1,1,1,1,1
111,1,0,0,0,0
112,1,1,1,1,1
113,1,1,1,1,1
114,1,1,1,1,1
115,1,1,1,1,1
116,1,1,1,1,1
117,0,0,0,0,0
118,1,1,0,0,0
119,1,1,1,1,1
120,0,0,0,0,0
121,1,1,1,1,1
122,1,1,1,1,1
123,1,1,1,1,1
124,1,1,1,1,1
125,0,0,0,0,0
126,1,1,1,1,1
127,1,1,1,1,1
128,1,1,1,1,1
129,0,1,0,0,0
130,1,1,1,1,1
131,0,0,0,0,0
132,1,1,1,1,1
133,0,0,0,0,0
134,1,1,1,1,1
135,1,1,1,1,1
136,0,0,0,0,0
137,1,1,1,1,1
138,1,1,1,1,1
139,0,0,0,0,0
140,0,1,0,0,0
141,1,1,1,1,1
142,1,1,1,0,0
143,1,1,1,1,1
144,1,1,1,1,1
145,1,1,1,1,1
146,1,1,1,1,1
147,0,0,0,0,0
148,1,1,1,1,1
149,1,1,1,1,1
150,1,1,1,1,1
151,1,1,1,1,1
152,1,1,1,0,1
153,0,0,0,0,0
154,0,0,0,0,0
155,1,1,1,1,1
156,0,1,0,1,0
157,0,0,0,0,0
158,0,0,0,0,0
159,1,0,0,0,1
160,1,1,1,1,1
161,1,1,1,1,1
162,1,1,1,1,1
163,1,1,1,1,1
164,1,1,1,1,1
165,1,1,1,1,1
166,1,1,1,1,1
167,1,1,1,1,1
168,1,1,1,1,1
169,0,1,0,0,0
170,1,1,1,1,1
171,0,0,0,0,0
172,1,0,0,0,0
173,0,0,0,0,0
174,1,0,0,0,0
175,0,0,0,0,0
176,1,0,1,0,1
177,0,0,0,0,0
178,1,1,1,1,1
179,0,0,0,0,0
180,1,1,1,1,1
181,1,0,0,0,1
182,1,1,1,1,1
183,1,1,1,1,1
184,1,1,0,0,1
185,1,1,0,0,0
186,1,1,1,1,1
187,0,0,0,0,0
188,1,1,1,1,1
189,1,1,1,1,1
190,1,1,1,1,1
191,1,1,1,1,1
192,1,1,1,1,1
193,1,1,1,0,0
194,0,0,0,0,0
195,1,1,1,1,1
196,0,0,0,0,0
197,1,0,0,0,0
198,1,0,0,0,0
199,1,1,1,1,1
200,1,1,1,1,1
201,1,1,1,1,1
202,1,1,0,1,1
203,0,0,0,0,0
204,1,1,1,1,1
205,1,1,1,1,1
206,0,0,0,0,0
207,0,0,0,0,0
208,0,0,0,0,0
209,1,1,1,1,1
210,1,1,0,1,1
211,1,0,0,1,0
212,1,1,1,1,1
213,1,1,1,1,1
214,1,1,0,0,1
215,0,0,0,0,0
216,1,1,1,1,1
217,1,1,1,1,1
218,0,0,0,0,0
219,1,1,1,1,1
220,1,1,1,1,1
221,1,1,1,1,1
222,1,1,0,0,0
223,1,1,1,1,1
224,1,1,0,0,0
225,0,1,0,0,0
226,0,0,0,0,0
227,1,1,1,0,1
228,0,0,0,0,0
229,0,0,0,0,0
230,1,1,1,1,1
231,1,1,1,1,0
232,0,1,0,0,1
233,0,0,0,0,0
234,0,0,0,0,0
235,1,1,1,1,1
236,0,0,0,0,0
237,1,1,1,1,1
238,0,0,0,0,0
239,1,1,1,1,1
240,1,1,1,0,1
241,0,0,0,0,0
242,0,0,0,0,0
243,1,1,1,1,1
244,1,1,1,1,1
245,1,0,1,1,1
246,0,1,0,1,0
247,1,1,1,1,1
248,1,1,1,1,1
249,1,1,1,1,1
250,1,1,1,1,1
251,1,1,1,1,1
252,1,1,0,1,1
253,1,0,0,0,0
254,1,1,1,1,1
255,1,1,1,1,1
256,0,0,0,0,0
257,1,1,1,1,1
258,0,0,0,0,0
259,1,0,0,0,0
260,0,0,0,0,0
261,1,1,1,1,1
262,1,0,0,0,0
263,1,1,1,1,1
264,1,1,0,0,0
265,1,1,0,0,1
266,1,1,1,1,1
267,1,1,1,1,1
268,0,0,0,0,0
269,0,0,0,0,0
270,1,1,1,1,1
271,1,1,0,0,1
272,0,0,0,0,0
273,1,1,1,1,1
274,1,1,1,1,1
275,1,1,1,1,1
276,1,0,0,0,0
277,0,0,0,0,0
278,0,0,0,0,0
279,1,0,0,0,0
280,0,0,0,0,0
281,0,0,0,0,0
282,0,0,0,0,0
283,0,0,0,0,0
284,1,1,1,1,1
285,0,1,0,0,0
286,1,1,1,1,1
287,1,1,0,0,1
288,1,0,0,0,0
289,1,1,1,1,1
290,0,0,0,0,0
291,1,1,1,1,1
292,1,1,1,1,1
293,0,0,0,0,0
294,1,1,1,1,1
295,1,1,1,1,0
296,1,1,1,1,1
297,1,1,1,1,1
298,0,0,0,0,0
299,1,1,0,1,0
300,1,1,1,1,1
301,0,0,0,0,0
302,0,0,0,0,0
303,1,1,1,1,1
304,0,0,0,0,0
305,1,1,1,1,1
306,1,1,1,1,1
307,0,0,0,0,0
308,0,0,0,0,0
309,0,0,0,0,0
310,1,1,1,1,1
311,1,1,1,1,1
312,0,0,0,0,0
313,0,0,0,0,0
314,0,0,0,0,0
315,0,0,0,0,0
316,1,1,1,1,1
317,1,1,1,1,1
318,1,1,1,1,1
319,0,0,0,0,0
320,1,1,1,1,1
321,0,0,0,0,0
322,0,0,0,0,0
323,1,1,1,1,1
324,1,1,0,1,0
325,1,1,1,1,1
326,1,1,1,1,1
327,1,1,1,1,1
328,1,1,0,1,1
329,0,0,0,0,0
330,1,1,1,1,1
331,1,1,1,1,1
332,1,1,1,1,1
333,0,0,0,0,0
334,0,0,0,0,0
335,1,0,0,0,1
336,0,0,0,0,0
337,1,1,1,1,1
338,0,0,0,0,0
339,0,0,0,0,0
340,0,0,0,0,0
341,1,1,1,1,1
342,1,1,1,1,1
343,0,0,0,0,0
344,1,1,1,1,1
345,0,0,0,0,0
346,1,1,1,1,1
347,0,0,0,0,0
348,0,0,0,0,0
349,1,1,1,1,1
350,1,1,1,1,1
351,1,1,1,0,0
352,1,1,1,1,1
353,1,1,0,0,1
354,0,0,0,0,0
355,1,1,1,1,1
356,1,1,0,1,1
357,1,1,1,1,1
358,1,1,1,1,1
359,1,1,1,1,1
360,1,1,0,0,0
361,0,0,0,0,0
362,1,1,1,1,1
363,0,0,0,0,0
364,1,1,1,1,1
365,1,1,1,1,1
366,1,1,1,1,1
367,1,1,1,1,1
368,0,0,0,0,0
369,1,1,1,0,1
370,1,1,1,1,1
371,1,1,1,1,1
372,1,1,1,1,1
373,1,1,1,1,1
374,0,0,0,0,0
375,0,0,0,0,0
376,1,1,1,1,1
377,0,0,0,0,0
378,0,0,0,0,0
379,0,0,0,0,0
380,1,1,1,0,1
381,0,1,1,1,1
382,1,1,0,0,0
383,1,1,1,1,1
384,1,1,1,1,1
385,1,1,1,1,1
386,1,1,1,1,1
387,0,0,0,0,0
388,0,0,0,0,0
389,1,1,1,1,1
390,1,1,1,1,1
391,0,0,0,0,0
392,0,0,0,0,0
393,1,1,0,1,0
394,1,1,1,1,1
395,0,1,0,1,0
396,1,1,1,1,1
397,1,1,1,1,1
398,1,1,1,1,1
399,0,0,0,0,0
400,1,1,1,1,1
401,1,1,1,1,1
402,1,1,1,1,1
403,1,1,1,1,1
404,1,1,1,1,1
405,1,1,1,1,1
406,1,1,1,1,1
407,1,1,1,1,1
408,0,0,0,0,0
409,0,0,0,0,0
410,1,1,1,1,1
411,1,1,1,1,1
412,1,1,1,1,1
413,1,1,1,0,1
414,1,1,1,1,1
415,1,1,1,1,1
416,1,1,1,1,1
417,1,1,0,1,1
418,0,0,0,0,0
419,1,1,0,1,1
420,1,1,1,1,1
421,0,0,0,0,0
422,1,1,0,1,0
423,0,0,0,0,0
424,1,1,1,1,1
425,1,1,1,0,1
426,1,1,1,1,1
427,1,0,0,0,0
428,0,0,0,0,0
429,1,1,1,1,1
430,1,1,1,1,1
431,0,0,0,0,0
432,1,1,1,1,1
433,1,1,1,1,1
434,0,0,0,0,0
435,0,0,0,0,0
436,1,1,1,1,1
437,1,0,0,0,0
438,1,1,1,1,1
439,0,0,0,0,0
440,1,1,0,1,0
441,0,0,0,0,0
442,1,1,1,1,1
443,0,1,0,1,0
444,1,1,1,1,1
445,1,1,1,1,1
446,1,1,1,1,1
447,1,1,1,1,1
448,1,1,1,1,1
449,1,1,0,1,0
450,0,0,0,0,0
451,0,0,0,0,0
452,1,1,1,1,1
453,0,0,0,0,0
454,1,0,0,1,1
455,0,0,0,0,0
456,0,0,0,0,0
457,0,1,0,0,0
458,1,1,1,1,1
459,1,0,0,0,0
460,0,0,0,0,0
461,1,1,0,1,1
462,1,1,1,1,1
463,1,1,1,1,1
464,1,1,1,1,1
465,1,0,0,0,0
466,0,0,0,0,0
467,1,1,1,1,1
468,1,1,1,1,1
469,1,1,1,1,1
470,1,1,1,1,1
471,1,1,1,1,1
472,1,1,1,1,1
473,1,1,1,1,1
474,0,0,0,0,0
475,1,1,1,1,1
476,1,1,0,1,0
477,1,1,1,1,1
478,0,0,0,0,0
479,1,1,1,1,1
480,1,1,1,1,1
481,0,0,0,0,0
482,1,1,1,1,1
483,1,1,0,0,1
484,0,0,0,0,0
485,1,1,1,1,1
486,1,1,1,1,1
487,1,1,0,0,1
488,1,1,1,1,1
489,1,1,1,1,1
490,0,0,0,0,0
491,1,1,1,1,1
492,1,1,1,1,1
493,1,1,1,1,1
494,0,0,0,0,0
495,1,1,1,1,1
496,0,0,0,0,0
497,1,1,1,1,1
498,1,1,0,1,1
499,1,1,1,1,1
500,1,1,1,0,1
501,0,0,0,0,0
502,1,0,0,0,0
503,1,1,1,1,1
504,0,0,0,0,0
505,0,0,0,0,0
506,0,0,0,0,0
507,0,0,0,0,0
508,0,0,1,0,1
509,1,1,1,1,1
510,0,0,0,0,0
511,1,1,1,1,1
512,1,1,1,1,1
513,0,0,0,0,0
514,1,1,1,1,1
515,0,0,0,0,0
516,1,1,1,1,1
517,0,0,0,0,0
518,0,1,0,0,0
519,1,1,1,1,1
520,1,1,1,1,0
521,1,1,1,1,1
522,1,1,1,1,1
523,0,0,0,0,0
524,0,0,0,0,0
525,1,0,0,0,0
526,1,1,1,1,1
527,1,1,1,1,1
528,1,1,1,1,1
529,1,1,1,1,1
530,0,0,0,0,0
531,1,1,1,0,1
532,1,1,0,0,1
533,1,1,1,1,1
534,1,1,1,1,1
535,0,0,0,0,0
536,1,1,1,1,1
537,0,0,0,0,0
538,0,0,0,0,0
539,0,0,1,0,0
540,0,0,0,0,0
541,1,1,1,1,1
542,0,0,0,0,0
543,0,0,0,0,0
544,1,1,1,1,1
545,0,0,0,0,0
546,1,1,1,1,1
547,0,0,0,0,0
548,1,1,0,0,0
549,0,0,0,0,0
550,1,1,1,1,1
551,1,1,1,1,1
552,1,1,1,1,1
553,0,0,0,0,0
554,0,0,0,0,0
555,1,1,1,1,1
556,0,0,0,0,0
557,0,0,0,0,0
558,1,1,1,1,1
559,0,1,0,0,0
560,1,1,1,1,1
561,1,1,1,1,1
562,1,1,1,1,1
563,1,1,1,1,1
564,1,1,1,1,1
565,1,1,1,1,1
566,0,0,0,0,0
567,0,0,0,0,0
568,0,0,0,0,0
569,1,1,1,1,1
570,1,1,1,1,1
571,1,1,1,1,1
572,1,1,1,1,1
573,1,1,1,1,1
574,1,1,1,1,1
575,1,0,0,0,0
576,1,1,1,1,1
577,0,0,0,0,0
578,1,1,1,1,1
579,1,1,1,1,1
580,1,1,1,1,1
581,1,1,1,1,1
582,1,1,1,1,1
583,0,0,0,0,0
584,1,1,1,1,0
585,1,1,1,1,1
586,1,1,1,1,1
587,1,1,1,1,1
588,0,0,0,0,0
589,0,1,0,0,0
590,1,1,1,1,1
591,1,1,1,1,1
592,0,0,0,0,0
593,0,0,0,0,0
594,1,1,0,1,1
595,1,1,1,1,1
596,1,1,1,1,1
597,1,1,1,1,1
598,1,1,1,1,1
599,1,1,0,1,1
600,0,0,1,1,0
601,1,1,1,1,1
602,1,1,1,1,1
603,0,0,0,0,0
604,1,1,1,1,1
605,0,0,0,0,0
606,1,1,1,1,1
607,1,1,1,1,1
608,1,1,1,1,1
609,1,1,1,1,1
610,1,1,1,1,1
611,0,0,0,0,0
612,0,0,0,0,0
613,0,0,0,0,0
614,1,1,1,1,1
615,1,1,1,1,1
616,1,1,1,1,1
617,1,1,1,1,1
618,0,0,0,0,0
619,0,0,0,0,0
620,0,0,0,0,0
621,0,0,0,0,0
622,1,1,1,1,1
623,0,0,0,0,0
624,0,0,0,0,0
625,0,0,0,0,0
626,0,0,0,0,0
627,1,1,1,1,1
628,0,0,0,0,0
629,1,1,1,1,1
630,1,1,1,1,1
631,0,0,0,0,0
632,1,1,1,1,1
633,1,1,1,1,1
634,1,1,1,1,1
635,0,0,0,0,0
636,0,0,0,0,0
637,1,1,1,1,1
638,1,1,0,0,0
639,1,1,1,1,1
640,0,0,0,0,0
641,1,1,0,1,1
642,0,1,0,0,1
643,1,1,1,1,1
644,0,0,0,0,0
645,1,1,1,1,1
646,0,0,0,0,0
647,1,1,1,1,1
648,1,1,1,1,1
649,1,0,1,0,1
650,0,0,0,0,0
651,1,1,1,1,1
652,0,0,0,0,0
653,0,0,0,0,0
654,1,1,1,1,1
655,0,0,0,0,0
656,0,0,0,0,0
657,0,0,0,0,0
658,1,1,1,1,1
659,1,1,1,1,1
660,0,0,0,0,0
661,1,1,1,1,1
662,1,1,1,1,1
663,0,0,0,0,0
664,1,1,1,1,1
665,1,1,0,0,0
666,0,0,0,0,0
667,1,1,1,1,1
668,0,0,0,0,0
669,1,1,1,1,1
670,0,0,0,0,0
671,1,1,1,1,1
672,0,0,0,0,0
673,1,1,1,1,1
674,1,1,1,1,1
675,1,1,1,1,1
676,1,1,1,1,1
677,1,1,1,1,1
678,1,1,1,1,1
679,1,1,1,1,1
680,0,0,0,0,0
681,1,1,1,1,1
682,1,1,1,1,1
683,1,1,1,1,1
684,0,0,0,0,0
685,1,1,0,0,0
686,0,0,0,0,0
687,1,1,1,1,1
688,1,1,1,1,1
689,1,0,0,0,0
690,1,1,1,1,1
691,1,1,1,1,1
692,1,1,1,1,1
693,1,1,1,1,1
694,0,0,0,0,0
695,1,1,1,1,1
696,0,0,0,0,0
697,1,1,0,0,1
698,1,1,0,0,0
699,0,0,0,0,0
700,0,0,0,0,0
701,1,1,1,1,1
702,1,1,1,1,1
703,0,0,0,0,0
704,1,1,1,1,1
705,1,1,1,1,1
706,1,1,1,1,1
707,1,1,1,1,1
708,1,1,0,1,1
709,1,1,1,1,1
710,0,0,0,0,0
711,1,1,1,1,1
712,0,0,0,0,0
713,1,1,1,1,1
714,0,0,0,0,0
715,1,1,1,1,1
716,1,1,1,1,1
717,1,1,1,1,1
718,0,0,0,0,0
719,0,0,0,0,0
720,0,0,0,0,0
721,1,1,1,1,1
722,1,1,1,1,1
723,1,1,1,1,1
724,1,1,1,1,1
725,0,0,0,0,0
726,0,0,0,0,0
727,0,0,0,0,0
728,1,0,0,0,1
729,1,1,1,1,1
730,1,1,0,1,1
731,0,0,0,0,0
732,1,1,1,1,1
733,0,0,0,0,0
734,1,1,1,1,1
735,0,1,1,0,0
736,1,1,0,0,0
737,1,1,1,1,1
738,1,1,1,1,1
739,1,1,1,1,1
740,1,1,1,1,1
741,1,1,1,1,1
742,1,1,0,1,1
743,0,0,0,0,0
744,1,1,1,1,1
745,1,1,1,1,1
746,1,1,0,1,0
747,0,0,0,0,0
748,0,0,0,0,0
749,1,1,1,1,1
750,1,1,1,1,1
751,0,0,0,0,0
752,1,1,1,1,1
753,1,1,1,1,1
754,1,1,1,1,1
755,1,1,1,1,1
756,1,1,1,1,1
757,1,1,1,1,1
758,1,1,1,1,1
759,0,0,0,0,0
760,1,1,1,1,1
761,0,0,0,0,0
762,0,0,0,0,0
763,1,0,0,0,0
764,0,0,0,0,0
765,0,0,0,0,0
766,1,1,1,1,1
767,1,1,1,1,1
768,0,0,0,0,0
769,1,1,1,0,1
770,1,1,1,1,1
771,1,0,0,0,1
772,1,1,1,1,1
773,1,1,1,1,1
774,1,1,1,1,1
775,0,0,0,0,0
776,0,0,0,0,0
777,0,1,0,0,0
778,0,0,0,0,0
779,0,0,0,0,0
780,1,1,1,1,1
781,1,1,1,1,1
782,1,1,0,1,0
783,1,1,0,0,0
784,1,1,1,1,1
785,0,0,0,0,1
786,1,1,0,1,1
787,0,0,0,0,0
788,0,0,0,0,0
789,1,1,1,1,1
790,0,0,0,0,0
791,1,1,1,1,1
792,0,0,0,0,0
793,1,1,1,1,1
794,0,0,0,0,0
795,0,0,0,0,0
796,1,1,1,1,1
797,0,0,0,0,0
798,1,1,1,1,1
799,1,1,1,1,1
800,0,0,0,0,0
801,1,1,1,1,1
802,1,1,1,1,1
803,0,0,0,0,0
804,1,0,1,0,0
805,1,1,0,1,1
806,1,1,1,1,1
807,1,1,1,1,1
808,1,1,1,1,1
809,1,0,0,0,0
810,0,0,0,0,0
811,1,1,1,1,0
812,1,1,1,1,1
813,1,1,1,1,1
814,1,1,1,1,0
815,1,1,1,1,1
816,0,0,0,0,0
817,1,1,1,1,1
818,0,0,0,0,0
819,0,0,0,1,0
820,0,0,0,0,0
821,1,1,1,1,1
822,1,1,1,1,1
823,1,1,1,1,1
824,1,1,1,1,1
825,0,0,0,0,0
826,0,0,0,0,0
827,1,1,0,0,0
828,0,0,0,0,0
829,1,1,0,0,1
830,0,0,0,0,0
831,1,1,1,1,1
832,1,1,1,1,1
833,1,1,1,1,1
834,1,1,1,1,1
835,1,1,1,1,1
836,0,0,0,0,0
837,0,0,1,1,1
838,0,0,0,0,0
839,0,0,0,0,0
840,1,1,1,0,0
841,1,1,1,0,1
842,0,0,0,0,0
843,1,1,1,1,1
844,1,1,1,1,1
845,0,0,0,0,0
846,1,1,1,1,1
847,1,1,0,1,1
848,1,1,1,1,1
849,1,1,1,1,1
850,1,1,1,1,1
851,1,1,1,1,1
852,0,1,0,1,1
853,1,1,1,1,1
854,1,0,0,0,0
855,1,1,1,1,1
856,0,1,0,1,1
857,1,1,1,1,1
858,1,1,1,1,1
859,1,0,0,0,0
860,0,0,0,0,0
861,1,1,0,0,0
862,1,1,1,1,1
863,1,1,1,1,1
864,1,1,1,1,1
865,1,1,1,1,1
866,1,1,1,1,1
867,1,1,1,1,1
868,1,1,1,1,1
869,1,1,1,1,1
870,1,1,1,1,1
871,1,1,1,1,1
872,0,0,0,0,0
873,1,1,1,1,1
874,1,1,1,1,1
875,1,1,1,1,1
876,1,0,0,1,1
877,0,0,0,0,0
878,0,0,0,0,0
879,1,0,1,1,0
880,0,1,0,0,0
881,0,0,0,0,0
882,1,1,1,1,1
883,0,1,0,0,0
884,1,0,0,1,0
885,1,0,0,0,0
886,0,0,0,0,0
887,1,1,1,1,1
888,1,1,1,1,1
889,0,0,0,0,0
890,0,0,0,0,0
891,1,1,1,1,1
892,0,0,0,0,0
893,1,1,1,1,0
894,1,1,1,0,1
895,1,1,1,0,0
896,0,0,0,0,0
897,0,0,0,0,0
898,0,0,0,0,0
899,0,0,0,0,0
900,1,1,1,1,1
901,0,0,0,0,0
902,0,0,0,0,0
903,0,0,0,0,0
904,1,1,1,1,1
905,1,1,1,1,1
906,1,1,1,1,1
907,1,1,1,1,1
908,1,1,1,1,1
909,1,1,1,1,1
910,1,1,1,1,1
911,1,1,1,1,1
912,1,1,0,1,0
913,1,1,1,1,1
914,0,0,0,1,1
915,0,0,0,0,0
916,0,0,0,0,0
917,1,1,1,1,1
918,0,1,0,0,0
919,1,1,1,1,1
920,1,1,1,1,1
921,0,0,0,0,0
922,1,1,1,1,0
923,0,1,1,0,0
924,0,0,0,0,0
925,0,0,0,0,0
926,1,1,1,1,1
927,1,1,1,1,1
928,1,1,1,1,1
929,1,1,0,1,0
930,1,1,1,1,1
931,0,0,0,0,0
932,0,1,0,0,0
933,1,1,1,1,1
934,1,1,1,1,1
935,1,1,1,1,1
936,1,1,1,1,1
937,0,0,0,0,0
938,0,0,0,0,0
939,1,1,1,1,1
940,0,0,0,0,0
941,0,0,0,0,0
942,1,1,1,1,1
943,1,1,1,1,1
944,1,1,1,1,1
945,0,0,0,0,0
946,1,1,1,1,1
947,1,1,0,1,1
948,0,0,0,0,0
949,0,0,0,0,0
950,0,0,0,0,0
951,1,1,1,1,1
952,1,1,1,1,1
953,1,1,1,1,1
954,0,0,0,0,0
955,1,1,1,1,1
956,0,0,0,0,0
957,1,1,1,1,1
958,0,0,0,0,0
959,1,1,1,1,1
960,0,0,0,0,0
961,0,0,0,0,0
962,1,1,1,1,1
963,0,0,0,0,1
964,0,0,0,0,0
965,0,0,0,0,0
966,1,1,1,1,1
967,0,0,0,0,0
968,0,0,0,0,0
969,1,1,0,1,0
970,1,1,1,1,0
971,1,0,0,0,1
972,1,1,0,0,0
973,1,1,1,1,1
974,0,0,0,0,0
975,0,0,0,0,0
976,0,0,0,0,0
977,0,0,0,0,0
978,1,1,1,1,1
979,1,0,0,0,0
980,0,0,0,0,0
981,0,0,0,0,0
982,1,1,1,1,1
983,0,0,0,0,0
984,0,0,0,0,0
985,0,0,0,0,0
986,0,0,0,0,0
987,1,1,1,1,1
988,0,0,0,0,0
989,1,1,0,0,0
990,1,1,1,1,1
991,1,1,1,1,1
992,1,1,1,1,1
993,0,0,0,0,0
994,1,0,0,0,0
995,1,1,1,1,1
996,1,1,1,1,1
997,1,1,1,1,1
998,1,1,1,1,1
999,0,0,0,0,0
1000,0,0,0,0,0
1001,1,1,1,1,1
1002,0,0,0,0,0
1003,1,1,0,1,1
1004,1,1,1,1,1
1005,1,1,1,1,1
1006,1,1,1,1,1
1007,1,1,1,1,1
1008,1,1,1,1,1
1009,0,0,0,0,0
1010,1,1,1,1,1
1011,0,0,0,0,0
1012,1,1,1,1,1
1013,0,0,0,0,0
1014,1,1,1,1,1
1015,0,0,0,0,0
1016,0,0,0,0,0
1017,0,0,0,0,0
1018,1,0,0,0,0
1019,1,1,0,0,1
1020,1,1,1,1,1
1021,1,1,1,1,1
1022,1,1,0,0,1
1023,0,0,0,0,1
1024,0,0,0,0,0
1025,1,1,1,1,1
1026,0,0,0,0,0
1027,0,0,0,0,0
1028,0,0,0,0,0
1029,1,1,1,1,1
1030,0,0,0,0,0
1031,1,1,1,1,1
1032,0,0,0,0,0
1033,1,1,1,1,1
1034,0,0,0,0,0
1035,1,1,1,1,1
1036,1,1,1,1,1
1037,1,1,1,1,1
1038,0,0,0,0,0
1039,1,1,1,1,1
1040,0,0,0,0,0
1041,0,0,0,0,0
1042,1,1,1,1,1
1043,0,0,0,0,0
1044,0,0,0,0,0
1045,1,1,1,1,1
1046,1,1,1,1,1
1047,1,1,1,1,1
1048,1,1,1,1,1
1049,0,0,0,0,0
1050,0,0,0,0,0
1051,0,0,0,0,0
1052,1,1,0,1,0
1053,0,0,0,0,0
1054,1,1,1,1,1
1055,0,0,0,0,0
1056,1,1,1,1,1
1057,0,0,0,0,0
1058,0,0,0,0,0
1059,0,0,0,0,0
1060,0,0,0,0,0
1061,1,1,1,1,1
1062,1,1,0,1,1
1063,1,1,1,1,1
1064,0,0,0,0,0
1065,1,1,1,1,1
1066,1,1,1,1,1
1067,0,0,0,0,0
1068,1,1,0,0,1
1069,1,1,1,1,1
1070,0,0,0,0,0
1071,1,1,1,1,1
1072,0,0,0,0,0
1073,0,0,0,0,0
1074,1,1,1,1,1
1075,0,1,0,0,0
1076,1,1,1,1,1
1077,1,1,1,1,1
1078,0,0,0,0,0
1079,1,1,0,1,1
1080,1,1,1,1,1
1081,0,0,0,0,0
1082,1,1,1,1,1
1083,0,0,0,0,0
1084,1,1,1,0,1
1085,0,0,0,0,0
1086,0,1,0,1,0
1087,1,1,1,1,1
1088,1,1,1,1,1
1089,1,1,0,0,1
1090,1,1,1,1,1
1091,1,1,1,1,1
1092,1,1,1,1,1
1093,1,0,0,0,0
1094,0,0,0,0,0
1095,1,1,1,1,1
1096,1,1,1,1,1
1097,1,1,1,1,1
1098,1,1,1,1,1
1099,0,0,0,0,0
1100,0,1,0,0,0
1101,0,1,0,1,0
1102,1,1,1,1,1
1103,0,0,0,0,0
1104,1,1,1,1,1
1105,0,0,0,0,0
1106,1,1,1,1,1
1107,1,1,1,1,1
1108,0,0,0,0,0
1109,1,1,1,1,1
1110,1,1,1,1,1
1111,1,1,0,0,1
1112,0,0,0,0,0
1113,1,1,1,1,1
1114,1,1,1,1,1
1115,0,0,0,0,0
1116,1,1,0,1,1
1117,0,0,0,0,0
1118,1,1,1,1,1
1119,1,1,1,1,1
1120,1,1,1,1,1
1121,1,1,1,1,1
1122,0,0,0,0,0
1123,0,0,0,0,0
1124,1,1,1,1,1
1125,1,1,1,1,1
1126,0,0,0,0,0
1127,1,0,1,0,0
1128,0,0,0,0,0
1129,0,0,0,0,1
1130,0,0,0,0,0
1131,1,1,1,1,1
1132,0,0,0,0,0
1133,1,1,1,1,1
1134,1,1,1,1,1
1135,0,0,0,0,0
1136,1,0,1,0,1
1137,1,1,1,1,1
1138,1,1,1,1,1
1139,1,1,1,1,1
1140,1,1,1,1,1
1141,0,0,0,0,0
1142,1,1,1,0,1
1143,0,0,0,0,0
1144,1,1,1,1,1
1145,0,0,0,0,0
1146,1,1,1,1,1
1147,0,0,0,0,0
1148,0,0,0,0,0
1149,1,1,1,1,1
