,brain,group1,muscle,epithelial,digestive
110,1,0,0,0,0
111,1,0,1,0,1
112,1,1,0,1,1
113,1,0,0,1,1
114,1,1,1,0,1
115,1,1,0,1,1
116,1,1,1,0,0
117,0,1,0,1,1
118,0,1,1,0,0
119,0,1,1,1,1
120,0,1,0,1,0
121,0,0,1,0,0
122,0,1,1,1,1
123,0,1,0,0,1
124,1,1,0,1,0
125,1,0,1,1,0
126,1,1,0,1,1
127,0,0,1,0,1
128,1,0,0,1,1
129,0,1,1,0,1
130,1,0,1,0,1
131,1,1,1,1,1
132,0,0,1,0,0
133,0,1,0,0,1
134,1,0,0,0,0
135,1,0,1,0,1
136,0,1,0,1,1
137,0,0,0,1,0
138,1,1,0,1,1
139,1,1,0,1,0
140,0,0,1,1,0
141,1,1,1,0,1
142,1,1,0,1,0
143,1,1,0,0,1
144,1,1,1,1,0
145,0,0,1,1,0
146,1,0,1,0,1
147,0,1,0,1,1
148,1,0,1,1,1
149,1,1,0,0,1
150,0,1,0,1,1
151,1,0,0,1,0
152,0,1,0,0,1
153,1,1,1,0,1
154,1,0,1,1,1
155,1,0,1,1,0
156,0,0,1,1,1
157,1,0,1,0,1
158,0,0,0,1,1
159,1,1,1,0,0
160,1,0,1,1,1
161,1,1,0,0,0
162,1,1,0,1,1
163,0,1,0,0,1
164,0,0,0,1,1
165,0,0,1,0,1
166,0,0,1,1,0
167,0,1,1,1,0
168,1,1,1,0,1
169,1,0,0,0,1
170,1,0,1,1,1
171,1,1,0,0,0
172,0,1,1,1,1
173,1,1,0,0,1
174,1,0,1,0,1
175,0,1,1,1,1
176,1,1,1,1,1
177,1,1,1,1,0
178,1,0,1,0,0
179,0,0,1,0,1
180,1,1,0,0,1
181,1,1,1,1,1
182,1,1,1,0,1
183,0,1,1,1,1
184,0,0,0,1,0
185,0,1,0,0,1
186,1,1,1,1,1
187,1,1,0,1,0
188,1,1,1,0,0
189,1,0,1,1,1
190,1,0,1,1,0
191,0,0,1,1,0
192,1,1,0,1,0
193,0,1,1,1,1
194,1,1,1,0,0
195,1,0,0,1,0
196,1,1,1,1,0
197,1,1,1,1,0
198,1,1,1,0,0
199,1,1,1,1,0
200,0,1,1,0,0
201,1,0,0,1,1
202,0,1,1,1,1
203,0,1,1,0,1
204,0,1,1,1,1
205,1,0,1,1,1
206,0,0,1,1,1
207,1,1,0,1,0
208,1,0,0,1,0
209,0,1,0,1,1
210,0,1,0,0,0
211,1,1,0,1,1
212,0,1,1,0,0
213,1,0,0,1,1
214,0,1,1,1,0
215,1,1,0,0,1
216,0,0,0,1,1
217,0,0,0,1,1
218,1,0,0,1,0
219,1,1,1,1,1
220,1,1,0,0,0
221,1,0,1,0,0
222,0,1,0,0,1
223,1,1,1,0,1
224,1,1,0,1,0
225,0,0,1,0,1
226,1,0,1,1,0
227,1,0,0,1,0
228,1,0,1,1,0
229,0,0,0,0,0
230,1,0,1,0,0
231,1,1,0,0,1
232,1,0,0,0,1
233,1,1,1,0,1
234,0,1,0,1,1
235,0,1,0,1,1
236,1,0,1,0,1
237,0,0,1,0,1
238,0,1,1,1,1
239,0,1,1,0,0
240,1,0,0,1,0
241,0,0,1,0,1
242,1,0,1,0,1
243,1,1,0,0,1
244,1,1,0,1,1
245,1,1,0,1,0
246,1,0,1,1,0
247,0,1,1,1,0
248,0,0,0,1,0
249,1,0,0,0,1
250,0,0,0,1,1
251,1,1,1,1,0
252,0,1,0,1,1
253,0,0,0,1,0
254,0,1,0,0,0
255,1,1,0,0,1
256,0,1,1,1,1
257,1,0,1,1,1
258,0,1,0,0,1
259,1,0,1,1,1
260,0,0,1,0,1
261,0,1,1,1,1
262,1,1,0,1,0
263,0,1,0,1,0
264,1,1,0,1,1
265,0,0,1,1,1
266,1,1,1,1,1
267,1,0,0,1,0
268,1,1,1,1,0
269,1,1,0,0,1
270,1,0,1,1,1
271,1,0,1,0,0
272,0,1,1,0,1
273,1,0,1,1,0
274,1,1,1,0,0
275,0,1,1,0,0
276,0,1,1,0,1
277,1,1,0,1,1
278,0,1,1,1,0
279,1,1,0,0,1
280,1,0,0,0,1
281,1,0,1,0,1
282,1,1,0,0,1
283,0,0,0,0,1
284,0,1,1,1,1
285,1,0,0,1,0
286,1,1,0,0,1
287,1,0,1,1,1
288,0,1,0,1,1
289,0,1,0,1,0
290,1,1,1,0,1
291,1,0,1,1,1
292,1,0,0,1,1
293,1,0,1,1,1
294,0,0,1,1,0
295,1,1,1,0,1
296,0,1,0,0,0
297,0,1,1,1,1
298,0,0,1,0,0
299,1,1,0,0,1
300,1,0,0,0,1
301,1,0,1,1,0
302,1,1,1,1,1
303,0,1,0,1,1
304,1,0,1,1,0
305,1,0,1,0,1
306,1,0,1,1,1
307,0,0,0,0,1
308,0,0,0,0,1
309,1,1,0,1,0
310,1,1,0,1,1
311,1,1,1,1,0
312,1,1,0,1,0
313,1,1,1,1,1
314,0,0,0,0,1
315,0,1,1,1,0
316,1,1,0,1,1
317,1,1,1,1,1
318,0,1,0,1,1
319,1,0,1,0,0
320,1,0,1,0,0
321,0,1,1,1,0
322,1,1,1,1,1
323,1,1,1,1,1
324,0,0,0,0,0
325,1,1,0,1,0
326,1,0,1,0,1
327,1,0,1,1,0
328,0,1,0,1,1
329,1,1,0,0,1
330,1,1,0,0,0
331,1,0,1,0,1
332,0,1,1,0,1
333,0,1,1,1,1
334,1,0,1,1,0
335,1,1,1,1,0
336,1,1,1,1,1
337,0,1,0,1,0
338,0,1,1,1,0
339,0,0,1,0,1
340,1,0,1,1,1
341,1,0,0,1,1
342,0,1,0,0,1
343,1,0,1,1,0
344,1,1,0,0,0
345,1,1,1,0,0
346,0,1,1,1,0
347,0,1,1,1,1
348,0,1,0,1,1
349,0,0,0,1,1
350,0,0,1,1,0
351,1,1,1,0,1
352,1,1,0,0,1
353,1,1,0,0,1
354,1,1,1,0,1
355,1,1,1,1,0
356,1,0,0,1,0
357,0,0,1,1,1
358,1,1,1,0,1
359,0,1,0,1,1
360,1,1,1,1,1
361,1,1,0,1,1
362,0,0,0,1,1
363,1,1,0,1,1
364,0,0,0,1,1
365,0,0,1,0,1
366,1,1,1,0,1
367,1,1,1,1,0
368,1,1,0,1,0
369,1,1,1,1,1
370,1,0,0,0,0
371,1,1,1,0,1
372,1,1,0,1,1
373,0,1,1,1,0
374,0,1,0,1,1
375,1,1,1,1,1
376,0,1,0,1,1
377,0,0,0,1,0
378,1,1,1,1,0
379,0,0,0,1,0
380,0,1,1,0,1
381,1,1,1,1,0
382,1,1,0,1,0
383,1,0,0,1,1
384,1,1,1,1,0
385,0,0,0,1,1
386,1,1,1,1,1
387,0,1,1,0,0
388,1,1,0,1,0
389,0,1,0,0,1
390,1,1,0,0,1
391,1,1,1,1,1
392,1,1,0,0,0
393,1,1,1,1,1
394,1,1,1,1,1
395,1,1,0,1,0
396,1,1,0,0,1
397,0,1,1,0,1
398,1,0,0,0,1
399,1,1,0,1,0
400,1,1,1,0,0
401,1,0,0,0,0
402,0,1,0,0,1
403,1,1,1,1,0
404,1,1,1,1,1
405,0,1,1,1,0
406,1,1,1,0,1
407,0,1,0,0,1
408,1,1,1,0,0
409,1,1,0,0,1
410,1,0,0,1,1
411,1,0,1,1,0
412,0,0,1,1,0
413,1,0,0,1,1
414,0,0,0,0,1
415,1,0,0,1,0
416,1,1,1,1,0
417,1,1,1,1,0
418,0,1,1,1,1
419,1,1,1,1,1
420,1,1,1,1,1
421,1,1,0,0,0
422,1,0,0,0,1
423,0,1,1,1,0
424,0,0,1,1,1
425,1,1,0,1,1
426,1,1,1,1,1
427,1,1,1,1,1
428,1,0,0,0,1
429,1,1,0,0,1
430,0,1,0,1,0
431,0,0,0,1,0
432,1,0,1,0,1
433,1,1,1,0,0
434,1,0,0,0,0
435,0,1,1,1,0
436,1,1,1,0,0
437,1,1,1,1,1
438,1,0,0,1,1
439,1,1,1,0,1
440,1,0,1,1,0
441,1,0,0,0,1
442,0,1,1,0,0
443,1,0,1,1,1
444,1,0,1,0,0
445,1,0,0,1,1
446,0,1,0,1,0
447,1,1,0,0,0
448,1,0,1,0,1
449,1,1,1,0,0
450,0,0,1,1,0
451,1,0,1,0,1
452,0,1,0,1,0
453,0,1,0,1,1
454,1,0,1,1,0
455,1,1,1,1,0
456,0,1,1,1,1
457,1,0,0,1,1
458,1,1,0,1,0
459,1,0,0,1,0
460,1,0,0,1,1
461,1,0,1,0,0
462,1,0,1,1,1
463,1,1,1,1,1
464,1,1,0,1,1
465,1,1,1,1,1
466,0,0,0,1,1
467,1,1,1,1,1
468,1,1,1,0,1
469,0,1,1,0,1
470,1,0,1,0,1
471,1,0,1,1,1
472,1,1,0,0,0
473,1,1,0,0,0
474,1,1,1,1,1
475,1,1,1,0,1
476,0,0,1,0,0
477,1,1,1,0,1
478,0,1,1,1,1
479,1,0,0,1,1
480,1,0,0,1,1
481,0,0,1,1,0
482,1,0,1,1,1
483,0,0,1,1,1
484,1,0,1,0,1
485,0,0,0,1,0
486,0,0,1,0,1
487,1,0,0,1,1
488,0,0,1,1,1
489,0,0,1,1,0
490,0,0,0,0,1
491,1,1,0,0,1
492,0,1,1,0,1
493,1,0,1,0,0
494,0,1,0,0,0
495,1,0,0,1,1
496,1,0,1,0,1
497,0,1,0,0,0
498,0,0,1,1,0
499,1,1,0,1,1
500,0,1,1,1,1
501,0,1,1,1,0
502,1,0,1,1,1
503,0,1,0,0,0
504,1,0,0,0,0
505,1,1,0,0,1
506,1,0,0,1,1
507,0,1,1,0,1
508,1,1,1,0,0
509,1,1,0,1,0
510,0,0,1,1,1
511,0,1,0,1,1
512,1,0,0,1,0
513,1,0,1,0,1
514,0,1,1,0,1
515,0,1,0,1,1
516,0,1,0,1,1
517,1,1,0,1,0
518,1,1,0,1,1
519,1,0,1,1,1
520,0,1,0,1,0
521,1,1,1,1,1
522,1,1,0,1,1
523,1,0,1,0,1
524,0,1,1,0,0
525,0,1,1,1,1
526,1,0,0,1,1
527,0,1,1,1,1
528,0,1,1,0,0
529,0,0,1,0,0
530,0,1,1,0,1
531,0,1,1,0,1
532,1,0,0,1,0
533,0,1,1,1,0
534,1,0,1,0,0
535,0,1,1,1,1
536,1,1,1,0,1
537,1,1,1,1,1
538,0,1,1,0,1
539,0,0,0,1,0
540,1,1,1,1,0
541,1,0,0,1,1
542,0,0,1,0,1
543,1,0,0,1,1
544,0,1,1,1,1
545,1,1,1,1,1
546,1,1,0,1,0
547,1,0,0,1,1
548,0,1,0,1,1
549,0,0,0,1,1
550,0,0,0,1,1
551,1,0,1,1,1
552,0,1,1,1,1
553,1,0,1,1,0
554,0,1,1,0,1
555,1,1,1,0,1
556,1,1,0,0,0
557,1,1,0,1,0
558,0,0,0,0,1
559,0,1,1,0,1
560,1,1,0,0,0
561,1,1,1,1,0
562,0,1,1,1,0
563,0,0,1,1,1
564,0,1,0,0,1
565,1,1,1,0,0
566,0,0,1,1,1
567,0,0,0,0,1
568,1,0,1,0,1
569,1,0,0,1,1
570,0,1,1,1,1
571,0,1,1,1,1
572,1,0,0,0,1
573,0,0,1,0,0
574,0,1,1,0,0
575,1,1,1,1,0
576,0,0,0,0,0
577,0,0,1,1,1
578,1,0,0,0,0
579,1,0,1,1,1
580,1,0,0,1,0
581,1,0,0,0,1
582,0,1,1,1,0
583,0,0,0,1,1
584,1,1,0,0,0
585,0,0,0,0,0
586,0,1,1,0,0
587,0,1,1,0,1
588,1,1,1,1,0
589,1,1,1,0,1
590,0,0,1,1,0
591,0,0,1,1,1
592,1,1,0,0,0
593,0,1,1,0,1
594,0,0,0,0,1
595,1,1,1,1,1
596,0,0,1,1,1
597,1,0,0,1,1
598,0,1,0,1,1
599,1,0,1,1,1
600,1,0,1,1,1
601,1,0,1,1,1
602,1,1,1,1,1
603,0,1,1,0,1
604,0,0,1,1,1
605,1,0,0,0,0
606,0,1,0,1,0
607,1,1,0,1,1
608,1,1,0,0,1
609,0,1,1,0,1
610,0,1,1,1,0
611,0,0,0,1,0
612,1,1,1,1,0
613,0,1,1,1,1
614,0,0,1,0,1
615,1,1,0,1,1
616,1,0,1,1,0
617,1,0,1,1,1
618,1,1,1,0,1
619,0,0,1,1,0
620,1,0,0,1,1
621,1,0,0,0,1
622,1,0,0,1,1
623,0,1,0,0,0
624,1,0,0,1,0
625,1,1,1,1,0
626,0,1,1,1,1
627,1,1,0,1,1
628,1,1,1,1,1
629,1,1,1,0,0
630,1,0,1,0,0
631,1,1,0,1,0
632,0,0,1,0,0
633,0,1,0,0,0
634,0,0,1,1,0
635,1,0,0,1,1
636,1,1,1,1,0
637,1,1,0,1,1
638,1,1,1,0,0
639,1,1,0,1,1
640,1,1,0,1,1
641,1,0,0,0,1
642,1,1,0,1,0
643,0,0,0,1,0
644,1,0,0,1,1
645,0,0,0,1,1
646,1,0,0,0,1
647,1,1,1,1,1
648,0,0,0,0,1
649,1,0,0,0,0
650,1,1,0,1,0
651,1,1,1,1,1
652,1,1,1,1,1
653,1,1,0,0,0
654,0,1,0,0,0
655,1,1,0,1,0
656,1,0,0,1,1
657,1,0,0,0,0
658,1,1,0,0,1
659,0,0,0,1,1
660,0,0,0,0,1
661,0,1,1,0,0
662,1,1,1,0,1
663,1,0,1,0,1
664,1,1,1,1,1
665,1,1,0,1,1
666,1,1,0,1,0
667,0,1,1,0,1
668,1,1,1,1,1
669,1,0,1,0,0
670,0,0,1,0,1
671,0,0,1,1,1
672,1,0,1,0,1
673,1,0,0,0,0
674,0,1,1,0,0
675,0,0,0,1,0
676,1,0,0,1,1
677,0,1,1,0,0
678,0,1,1,0,1
679,0,1,1,0,1
680,1,1,0,1,1
681,0,1,0,1,1
682,0,1,1,0,0
683,0,1,1,1,1
684,1,1,1,1,0
685,0,1,1,1,1
686,1,0,1,1,1
687,1,1,1,0,1
688,1,1,1,1,1
689,0,0,0,0,0
690,1,0,0,1,1
691,0,0,1,1,1
692,0,1,0,1,0
693,0,0,1,1,0
694,1,0,1,1,1
695,1,0,1,0,1
696,1,1,0,1,0
697,1,1,1,0,1
698,1,0,1,1,0
699,1,1,1,1,0
700,1,0,1,1,0
701,0,1,1,0,0
702,1,0,1,1,0
703,1,1,1,1,1
704,1,0,1,0,1
705,0,0,1,1,1
706,1,0,0,0,1
707,1,1,0,1,1
708,0,0,0,0,1
709,1,0,1,1,1
710,1,1,1,0,1
711,1,1,0,1,1
712,1,1,0,1,0
713,0,1,1,0,0
714,1,0,0,1,0
715,1,1,1,1,1
716,1,0,1,0,0
717,1,1,1,1,1
718,0,0,0,0,1
719,1,0,0,1,1
720,1,1,1,1,0
721,1,1,0,0,1
722,1,1,1,0,1
723,0,0,0,1,1
724,1,0,0,1,1
725,1,0,0,0,0
726,0,1,0,0,0
727,1,1,1,1,1
728,0,0,0,0,0
729,1,0,1,0,1
730,1,1,1,0,1
731,1,0,1,0,1
732,1,0,1,0,1
733,1,1,1,1,0
734,1,1,0,0,1
735,0,1,0,1,0
736,0,1,0,1,0
737,1,0,1,0,1
738,0,1,1,0,1
739,1,1,0,0,1
740,0,1,0,1,1
741,0,0,0,1,0
742,1,1,0,1,0
743,1,1,1,1,0
744,1,1,0,0,1
745,0,0,0,0,1
746,1,1,1,0,1
747,0,0,0,0,1
748,1,0,1,0,0
749,1,0,1,0,1
750,0,1,1,0,1
751,1,1,1,1,0
752,1,1,0,1,1
753,1,1,0,1,1
754,1,1,0,1,0
755,1,1,0,1,0
756,1,0,1,1,0
757,1,0,1,1,1
758,0,1,0,1,1
759,0,1,1,0,1
760,1,0,0,0,1
761,0,1,1,1,1
762,0,1,0,1,1
763,0,0,0,1,1
764,0,1,0,0,0
765,1,1,1,1,1
766,1,1,0,1,1
767,0,0,0,1,1
768,1,1,0,1,0
769,0,0,0,1,1
770,1,1,0,1,1
771,0,0,1,0,0
772,1,1,0,0,1
773,0,1,1,1,0
774,1,0,1,0,0
775,0,1,1,1,0
776,0,0,0,1,0
777,1,1,0,1,0
778,1,1,1,1,0
779,0,1,1,1,0
780,1,1,0,0,1
781,0,1,1,1,1
782,1,0,0,1,1
783,1,0,0,0,1
784,1,0,1,0,0
785,0,1,1,0,1
786,1,0,0,1,0
787,1,1,0,1,0
788,0,0,1,1,1
789,0,1,1,1,0
790,1,1,1,1,1
791,0,0,0,1,0
792,1,1,1,0,0
793,1,1,1,1,0
794,0,1,0,0,1
795,0,1,0,0,0
796,1,0,0,1,1
797,0,0,1,1,0
798,1,1,0,0,1
799,0,1,0,1,1
800,1,0,1,1,0
801,1,1,0,1,1
802,1,0,0,0,1
803,1,1,0,1,1
804,1,1,0,1,1
805,1,0,1,0,0
806,0,1,1,1,1
807,1,0,0,1,1
808,0,0,0,1,0
809,1,1,1,1,0
810,1,0,0,0,1
811,1,0,0,1,0
812,0,1,0,1,1
813,1,1,1,0,1
814,0,1,0,0,1
815,0,0,1,0,1
816,1,1,1,1,1
817,1,1,1,1,1
818,1,0,1,1,1
819,1,1,0,0,1
820,0,1,1,1,0
821,1,0,1,1,1
822,0,0,0,1,1
823,0,0,0,1,0
824,1,1,1,0,0
825,1,0,1,1,1
826,0,0,1,1,1
827,0,0,0,1,0
828,1,0,1,0,0
829,0,1,1,0,0
830,1,0,1,1,1
831,1,1,1,0,0
832,0,0,0,1,0
833,0,1,0,1,0
834,1,0,1,0,1
835,1,1,1,0,1
836,0,1,1,1,1
837,0,1,0,1,0
838,1,1,1,0,1
839,0,0,1,0,1
840,1,1,1,1,1
841,1,1,1,1,1
842,1,0,0,0,0
843,0,0,0,1,1
844,0,1,0,1,0
845,1,1,1,1,1
846,0,1,1,1,1
847,1,0,0,0,1
848,1,0,0,0,1
849,0,1,1,0,1
850,1,1,1,1,1
851,1,1,1,0,1
852,0,1,0,1,0
853,0,0,1,1,0
854,1,1,1,0,1
855,0,1,1,0,1
856,0,1,1,1,1
857,1,0,0,0,1
858,0,0,1,0,0
859,0,1,1,1,0
860,1,0,0,1,1
861,0,0,1,1,1
862,1,0,0,1,1
863,1,1,1,0,0
864,1,1,0,0,1
865,0,1,1,1,1
866,1,1,1,1,1
867,0,1,1,0,1
868,1,0,0,0,1
869,1,1,1,0,0
870,0,1,1,0,1
871,1,0,1,0,0
872,1,1,1,0,1
873,0,0,1,0,1
874,1,0,1,0,0
875,1,0,0,1,1
876,0,0,1,0,1
877,1,1,1,1,1
878,0,1,1,1,1
879,0,0,1,1,0
880,1,0,0,0,1
881,0,1,0,0,0
882,1,0,1,0,1
883,0,0,0,1,1
884,0,1,0,1,1
885,1,0,1,1,0
886,0,1,1,0,1
887,1,0,1,1,0
888,1,1,0,1,0
889,0,1,1,1,1
890,1,0,0,1,1
891,0,0,1,0,0
892,1,0,1,0,0
893,1,1,0,1,1
894,0,0,0,1,1
895,1,1,0,0,0
896,0,0,1,0,0
897,0,1,1,1,1
898,0,0,1,1,1
899,1,0,0,1,1
900,1,1,1,0,0
901,0,1,1,1,1
902,1,0,0,0,1
903,1,0,1,0,1
904,1,1,1,0,1
905,1,0,1,0,1
906,1,1,1,0,1
907,1,1,1,1,1
908,1,0,0,0,1
909,0,1,1,1,0
910,1,1,0,1,0
911,1,0,0,0,1
912,1,1,1,0,0
913,0,1,0,1,1
914,1,1,1,0,1
915,1,1,0,0,1
916,0,1,1,1,1
917,0,0,0,1,0
918,1,1,1,1,1
919,1,1,1,0,0
920,1,0,1,1,0
921,1,1,0,1,0
922,0,0,1,1,1
923,1,0,0,0,0
924,0,1,0,0,1
925,0,1,1,1,1
926,1,1,0,0,1
927,1,0,1,1,1
928,1,0,0,1,1
929,1,0,0,1,1
930,0,0,1,0,0
931,1,1,1,1,0
932,1,1,1,1,1
933,0,0,1,1,1
934,0,0,1,1,1
935,1,1,0,0,1
936,1,1,1,1,1
937,1,1,0,0,1
938,0,1,1,1,0
939,0,1,1,1,0
940,0,1,1,1,1
941,0,0,0,1,0
942,0,0,0,0,0
943,0,0,0,0,1
944,1,1,0,0,0
945,1,1,1,1,0
946,1,0,0,0,1
947,1,0,1,0,0
948,1,1,1,1,0
949,0,1,0,0,1
950,0,1,1,1,0
951,0,0,1,1,1
952,1,1,1,0,0
953,1,0,1,1,1
954,1,0,1,1,0
955,0,0,0,1,0
956,1,0,1,1,0
957,1,1,1,1,1
958,1,0,1,0,1
959,1,1,1,1,0
960,0,1,0,1,0
961,0,1,1,0,0
962,1,0,0,0,1
963,0,1,1,1,1
964,1,0,1,1,1
965,1,1,0,0,1
966,0,0,0,1,0
967,0,0,0,1,1
968,1,0,0,1,1
969,0,0,1,1,0
970,1,0,1,0,1
971,1,0,1,0,1
972,1,1,1,0,0
973,1,0,1,0,0
974,0,1,0,1,1
975,0,1,0,1,0
976,1,0,0,0,0
977,1,0,1,0,0
978,1,0,0,1,0
979,1,0,1,0,1
980,0,0,1,0,0
981,1,1,0,1,1
982,1,0,0,0,1
983,1,1,1,0,0
984,0,0,1,0,1
985,0,1,1,1,1
986,1,0,0,1,1
987,1,1,0,0,0
988,1,1,1,1,0
989,0,1,0,1,0
990,1,0,1,0,0
991,0,0,1,0,0
992,1,1,0,1,1
993,1,0,0,1,1
994,0,1,1,0,1
995,1,1,1,1,1
996,1,1,1,1,1
997,1,1,1,1,0
998,1,1,1,1,1
999,0,1,1,1,1
1000,1,1,1,0,1
1001,1,1,0,0,1
1002,0,1,1,1,1
1003,0,1,1,1,1
1004,0,0,0,1,0
1005,0,1,1,1,1
1006,1,0,1,0,1
1007,1,1,1,0,0
1008,1,1,1,1,1
1009,1,1,0,0,1
1010,0,0,0,0,1
1011,1,1,1,1,1
1012,1,1,0,0,1
1013,1,0,0,1,0
1014,1,1,0,1,0
1015,0,0,0,1,0
1016,0,0,1,1,1
1017,1,0,0,1,1
1018,1,1,1,0,1
1019,0,0,1,1,1
1020,1,1,0,1,0
1021,0,1,1,0,1
1022,0,1,1,1,1
1023,1,1,0,1,1
1024,0,0,1,0,0
1025,1,1,1,0,0
1026,1,1,0,1,1
1027,1,0,0,0,1
1028,0,0,1,1,1
1029,1,0,1,0,0
1030,1,0,0,1,1
1031,1,0,1,1,1
1032,1,1,0,0,1
1033,0,1,1,1,0
1034,1,1,1,1,1
1035,1,0,0,1,1
1036,0,1,1,0,1
1037,1,0,1,0,0
1038,1,1,1,0,0
1039,1,1,0,1,1
1040,1,1,1,0,1
1041,0,1,0,0,0
1042,1,1,0,1,1
1043,1,1,1,1,0
1044,0,0,0,1,0
1045,1,1,0,0,0
1046,1,0,0,0,0
1047,1,0,0,0,1
1048,0,0,1,1,1
1049,1,0,0,0,1
1050,1,0,0,1,0
1051,0,0,0,1,0
1052,1,1,0,1,0
1053,0,1,1,1,0
1054,1,0,0,1,0
1055,1,0,1,1,1
1056,0,1,1,0,1
1057,1,0,0,0,0
1058,1,0,1,1,0
1059,0,0,1,1,0
1060,1,0,1,0,0
1061,1,0,1,1,1
1062,0,0,1,1,0
1063,0,0,1,1,1
1064,1,1,1,1,1
1065,1,1,1,1,0
1066,0,0,0,1,0
1067,0,0,0,0,1
1068,1,1,0,0,1
1069,1,1,1,0,0
1070,1,1,0,0,0
1071,0,1,1,1,0
1072,1,1,1,1,1
1073,1,1,0,1,1
1074,1,1,0,1,0
1075,1,0,1,0,0
1076,1,0,1,1,0
1077,0,1,1,1,0
1078,1,1,0,0,1
1079,1,1,0,0,1
1080,0,1,0,1,1
1081,1,1,1,0,0
1082,1,0,1,0,0
1083,0,1,0,1,0
1084,0,0,0,1,1
1085,1,0,0,1,0
1086,0,1,1,1,0
1087,1,0,0,0,0
1088,0,1,0,1,0
1089,0,1,0,1,1
1090,1,1,1,1,1
1091,0,1,0,0,0
1092,1,1,1,0,1
1093,0,0,0,1,0
1094,1,1,0,0,1
1095,1,1,1,0,1
1096,0,1,1,0,0
1097,0,1,1,0,1
1098,1,1,0,0,1
1099,1,1,0,1,0
1100,1,1,1,0,0
1101,1,1,0,1,1
1102,1,1,0,1,1
1103,0,0,1,0,0
1104,1,0,1,0,1
1105,1,0,0,1,1
1106,1,1,1,0,1
1107,0,1,1,1,1
1108,0,0,1,1,0
1109,1,0,0,1,0
1110,1,1,1,1,0
1111,1,1,1,1,0
1112,1,1,1,0,0
1113,1,1,1,1,0
1114,0,0,0,0,0
1115,0,1,1,0,0
1116,0,0,1,0,0
1117,1,0,1,1,0
1118,1,0,1,0,1
1119,0,1,0,1,1
1120,0,1,0,1,0
1121,0,0,1,1,0
1122,1,0,0,0,0
1123,0,1,1,0,1
1124,0,1,1,0,0
1125,0,0,1,0,0
1126,0,1,1,0,0
1127,1,1,0,0,0
1128,1,0,1,1,0
1129,1,0,1,1,1
1130,1,1,0,1,1
1131,1,1,1,0,0
1132,1,0,1,0,1
1133,1,1,0,0,0
1134,0,0,1,0,1
1135,1,0,0,1,1
1136,0,0,0,1,0
1137,1,1,1,1,1
1138,1,0,1,0,0
1139,1,1,0,0,0
1140,1,1,1,1,1
1141,1,0,0,1,0
1142,1,1,0,1,0
1143,0,1,0,1,1
1144,0,1,1,0,1
1145,1,1,0,1,0
1146,0,1,0,1,1
1147,1,1,1,1,1
1148,0,1,1,1,1
1149,1,1,1,1,1
